index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Count_Workers,year,month,Count_Workers_sa,Count_Workers_trend
16,2009-05-01,2009-05-01,7,"Transport, communications and information services",42303,2009,5,42211.53857741013,42477.12499999999
17,2009-06-01,2009-06-01,7,"Transport, communications and information services",42271,2009,6,42478.25472324346,42679.583333333336
18,2009-07-01,2009-07-01,7,"Transport, communications and information services",42492,2009,7,43039.72301368464,42909.41666666667
19,2009-08-01,2009-08-01,7,"Transport, communications and information services",42813,2009,8,43597.659288194445,43148.916666666664
20,2009-09-01,2009-09-01,7,"Transport, communications and information services",43199,2009,9,43758.838209763075,43378.33333333333
21,2009-10-01,2009-10-01,7,"Transport, communications and information services",43510,2009,10,43722.731285743466,43638.45833333333
22,2009-11-01,2009-11-01,7,"Transport, communications and information services",43765,2009,11,43855.01513991013,43934.041666666664
23,2009-12-01,2009-12-01,7,"Transport, communications and information services",44147,2009,12,43925.06201491013,44245.91666666667
24,2010-01-01,2010-01-01,7,"Transport, communications and information services",44849,2010,1,44459.06982741013,44556.29166666667
25,2010-02-01,2010-02-01,7,"Transport, communications and information services",45149,2010,2,44694.30420241013,44853.875
26,2010-03-01,2010-03-01,7,"Transport, communications and information services",45237,2010,3,44519.692223243466,45141.375
27,2010-04-01,2010-04-01,7,"Transport, communications and information services",45640,2010,4,45113.111494076795,45436.16666666667
28,2010-05-01,2010-05-01,7,"Transport, communications and information services",45970,2010,5,45878.53857741013,45758.12499999999
29,2010-06-01,2010-06-01,7,"Transport, communications and information services",46089,2010,6,46296.25472324346,46180.75
30,2010-07-01,2010-07-01,7,"Transport, communications and information services",46123,2010,7,46670.72301368464,46659.83333333332
31,2010-08-01,2010-08-01,7,"Transport, communications and information services",46324,2010,8,47108.659288194445,47106.62499999999
32,2010-09-01,2010-09-01,7,"Transport, communications and information services",46588,2010,9,47147.838209763075,47573.083333333336
33,2010-10-01,2010-10-01,7,"Transport, communications and information services",47196,2010,10,47408.731285743466,48058.666666666664
34,2010-11-01,2010-11-01,7,"Transport, communications and information services",47806,2010,11,47896.01513991013,48527.54166666667
35,2010-12-01,2010-12-01,7,"Transport, communications and information services",50249,2010,12,50027.06201491013,48989.12499999999
36,2011-01-01,2011-01-01,7,"Transport, communications and information services",50245,2011,1,49855.06982741013,49442.37499999999
37,2011-02-01,2011-02-01,7,"Transport, communications and information services",50476,2011,2,50021.30420241013,49883.58333333333
38,2011-03-01,2011-03-01,7,"Transport, communications and information services",51105,2011,3,50387.692223243466,50334.04166666667
39,2011-04-01,2011-04-01,7,"Transport, communications and information services",51426,2011,4,50899.111494076795,50779.666666666664
40,2011-05-01,2011-05-01,7,"Transport, communications and information services",51437,2011,5,51345.53857741013,51199.04166666667
41,2011-06-01,2011-06-01,7,"Transport, communications and information services",51700,2011,6,51907.25472324346,51531.75
42,2011-07-01,2011-07-01,7,"Transport, communications and information services",51390,2011,7,51937.72301368464,51722.70833333333
43,2011-08-01,2011-08-01,7,"Transport, communications and information services",51646,2011,8,52430.659288194445,51857.79166666666
44,2011-09-01,2011-09-01,7,"Transport, communications and information services",52077,2011,9,52636.838209763075,52011.20833333333
45,2011-10-01,2011-10-01,7,"Transport, communications and information services",52402,2011,10,52614.731285743466,52157.833333333336
46,2011-11-01,2011-11-01,7,"Transport, communications and information services",52665,2011,11,52755.01513991013,52304.16666666667
47,2011-12-01,2011-12-01,7,"Transport, communications and information services",53375,2011,12,53153.06201491013,52462.5
48,2012-01-01,2012-01-01,7,"Transport, communications and information services",51702,2012,1,51312.06982741013,52557.624999999985
49,2012-02-01,2012-02-01,7,"Transport, communications and information services",52261,2012,2,51806.30420241013,52591.99999999999
50,2012-03-01,2012-03-01,7,"Transport, communications and information services",53002,2012,3,52284.692223243466,52631.62499999999
51,2012-04-01,2012-04-01,7,"Transport, communications and information services",53048,2012,4,52521.111494076795,52675.0
52,2012-05-01,2012-05-01,7,"Transport, communications and information services",53327,2012,5,53235.53857741013,52642.91666666667
53,2012-06-01,2012-06-01,7,"Transport, communications and information services",53610,2012,6,53817.25472324346,52518.58333333333
54,2012-07-01,2012-07-01,7,"Transport, communications and information services",51763,2012,7,52310.72301368464,52538.875
55,2012-08-01,2012-08-01,7,"Transport, communications and information services",52098,2012,8,52882.659288194445,52708.791666666664
56,2012-09-01,2012-09-01,7,"Transport, communications and information services",52576,2012,9,53135.838209763075,52863.70833333333
57,2012-10-01,2012-10-01,7,"Transport, communications and information services",52944,2012,10,53156.731285743466,53023.62499999999
58,2012-11-01,2012-11-01,7,"Transport, communications and information services",51353,2012,11,51443.01513991013,53183.083333333336
59,2012-12-01,2012-12-01,7,"Transport, communications and information services",51703,2012,12,51481.06201491013,53319.62499999999
60,2013-01-01,2013-01-01,7,"Transport, communications and information services",53861,2013,1,53471.06982741013,53492.875
61,2013-02-01,2013-02-01,7,"Transport, communications and information services",54180,2013,2,53725.30420241013,53730.41666666667
62,2013-03-01,2013-03-01,7,"Transport, communications and information services",54801,2013,3,54083.692223243466,53894.62499999999
63,2013-04-01,2013-04-01,7,"Transport, communications and information services",55087,2013,4,54560.111494076795,53965.083333333336
64,2013-05-01,2013-05-01,7,"Transport, communications and information services",55115,2013,5,55023.53857741013,54108.58333333333
65,2013-06-01,2013-06-01,7,"Transport, communications and information services",55099,2013,6,55306.25472324346,54316.91666666666
66,2013-07-01,2013-07-01,7,"Transport, communications and information services",54432,2013,7,54979.72301368464,54426.66666666666
67,2013-08-01,2013-08-01,7,"Transport, communications and information services",55130,2013,8,55914.659288194445,54446.541666666664
68,2013-09-01,2013-09-01,7,"Transport, communications and information services",53485,2013,9,54044.838209763075,54446.29166666667
69,2013-10-01,2013-10-01,7,"Transport, communications and information services",53726,2013,10,53938.731285743466,54435.791666666664
70,2013-11-01,2013-11-01,7,"Transport, communications and information services",54015,2013,11,54105.01513991013,54429.20833333333
71,2013-12-01,2013-12-01,7,"Transport, communications and information services",54041,2013,12,53819.06201491013,54414.70833333332
72,2014-01-01,2014-01-01,7,"Transport, communications and information services",54157,2014,1,53767.06982741013,54579.66666666666
73,2014-02-01,2014-02-01,7,"Transport, communications and information services",54361,2014,2,53906.30420241013,54904.54166666666
74,2014-03-01,2014-03-01,7,"Transport, communications and information services",54614,2014,3,53896.692223243466,55272.66666666666
75,2014-04-01,2014-04-01,7,"Transport, communications and information services",55022,2014,4,54495.111494076795,55713.66666666666
76,2014-05-01,2014-05-01,7,"Transport, communications and information services",55022,2014,5,54930.53857741013,56155.95833333333
77,2014-06-01,2014-06-01,7,"Transport, communications and information services",54844,2014,6,55051.25472324346,56608.291666666664
78,2014-07-01,2014-07-01,7,"Transport, communications and information services",58646,2014,7,59193.72301368464,57075.91666666667
79,2014-08-01,2014-08-01,7,"Transport, communications and information services",58713,2014,8,59497.659288194445,57550.125
80,2014-09-01,2014-09-01,7,"Transport, communications and information services",58737,2014,9,59296.838209763075,58022.12499999999
81,2014-10-01,2014-10-01,7,"Transport, communications and information services",59058,2014,10,59270.731285743466,58477.416666666664
82,2014-11-01,2014-11-01,7,"Transport, communications and information services",59298,2014,11,59388.01513991013,58913.625
83,2014-12-01,2014-12-01,7,"Transport, communications and information services",59614,2014,12,59392.06201491013,59352.12499999999
84,2015-01-01,2015-01-01,7,"Transport, communications and information services",59807,2015,1,59417.06982741013,59476.166666666664
85,2015-02-01,2015-02-01,7,"Transport, communications and information services",60092,2015,2,59637.30420241013,59258.458333333336
86,2015-03-01,2015-03-01,7,"Transport, communications and information services",60211,2015,3,59493.692223243466,59040.74999999999
87,2015-04-01,2015-04-01,7,"Transport, communications and information services",60352,2015,4,59825.111494076795,58831.166666666664
88,2015-05-01,2015-05-01,7,"Transport, communications and information services",60161,2015,5,60069.53857741013,58620.125
89,2015-06-01,2015-06-01,7,"Transport, communications and information services",60229,2015,6,60436.25472324346,58412.04166666666
90,2015-07-01,2015-07-01,7,"Transport, communications and information services",56238,2015,7,56785.72301368464,58366.08333333332
91,2015-08-01,2015-08-01,7,"Transport, communications and information services",55896,2015,8,56680.659288194445,58493.24999999999
92,2015-09-01,2015-09-01,7,"Transport, communications and information services",56329,2015,9,56888.838209763075,58617.75
93,2015-10-01,2015-10-01,7,"Transport, communications and information services",56436,2015,10,56648.731285743466,58732.291666666664
94,2015-11-01,2015-11-01,7,"Transport, communications and information services",56855,2015,11,56945.01513991013,58850.79166666667
95,2015-12-01,2015-12-01,7,"Transport, communications and information services",57063,2015,12,56841.06201491013,58966.083333333336
96,2016-01-01,2016-01-01,7,"Transport, communications and information services",61255,2016,1,60865.06982741013,59053.54166666666
97,2016-02-01,2016-02-01,7,"Transport, communications and information services",61696,2016,2,61241.30420241013,59148.74999999999
98,2016-03-01,2016-03-01,7,"Transport, communications and information services",61595,2016,3,60877.692223243466,59249.666666666664
99,2016-04-01,2016-04-01,7,"Transport, communications and information services",61717,2016,4,61190.111494076795,59335.91666666667
100,2016-05-01,2016-05-01,7,"Transport, communications and information services",61640,2016,5,61548.53857741013,59426.16666666667
101,2016-06-01,2016-06-01,7,"Transport, communications and information services",61517,2016,6,61724.25472324346,59507.75
102,2016-07-01,2016-07-01,7,"Transport, communications and information services",57049,2016,7,57596.72301368464,59592.125
103,2016-08-01,2016-08-01,7,"Transport, communications and information services",57370,2016,8,58154.659288194445,59680.91666666665
104,2016-09-01,2016-09-01,7,"Transport, communications and information services",57277,2016,9,57836.838209763075,59761.12499999999
105,2016-10-01,2016-10-01,7,"Transport, communications and information services",57558,2016,10,57770.731285743466,59845.291666666664
106,2016-11-01,2016-11-01,7,"Transport, communications and information services",57899,2016,11,57989.01513991013,59941.95833333333
107,2016-12-01,2016-12-01,7,"Transport, communications and information services",57977,2016,12,57755.06201491013,60041.125
108,2017-01-01,2017-01-01,7,"Transport, communications and information services",62366,2017,1,61976.06982741013,60329.00000000001
109,2017-02-01,2017-02-01,7,"Transport, communications and information services",62716,2017,2,62261.30420241013,60808.33333333333
110,2017-03-01,2017-03-01,7,"Transport, communications and information services",62500,2017,3,61782.692223243466,61298.666666666664
111,2017-04-01,2017-04-01,7,"Transport, communications and information services",62832,2017,4,62305.111494076795,61797.87499999999
112,2017-05-01,2017-05-01,7,"Transport, communications and information services",62845,2017,5,62753.53857741013,62302.45833333333
113,2017-06-01,2017-06-01,7,"Transport, communications and information services",62692,2017,6,62899.25472324346,62828.91666666666
114,2017-07-01,2017-07-01,7,"Transport, communications and information services",62783,2017,7,63330.72301368464,63210.66666666666
115,2017-08-01,2017-08-01,7,"Transport, communications and information services",63140,2017,8,63924.659288194445,63421.541666666664
116,2017-09-01,2017-09-01,7,"Transport, communications and information services",63275,2017,9,63834.838209763075,63634.95833333333
117,2017-10-01,2017-10-01,7,"Transport, communications and information services",63541,2017,10,63753.731285743466,63856.41666666667
118,2017-11-01,2017-11-01,7,"Transport, communications and information services",64026,2017,11,64116.01513991013,64076.62499999999
119,2017-12-01,2017-12-01,7,"Transport, communications and information services",64485,2017,12,64263.06201491013,64307.25
120,2018-01-01,2018-01-01,7,"Transport, communications and information services",65020,2018,1,64630.06982741013,64545.916666666664
121,2018-02-01,2018-02-01,7,"Transport, communications and information services",65123,2018,2,64668.30420241013,64608.875
122,2018-03-01,2018-03-01,7,"Transport, communications and information services",65215,2018,3,64497.692223243466,64514.083333333336
123,2018-04-01,2018-04-01,7,"Transport, communications and information services",65432,2018,4,64905.111494076795,64437.125
124,2018-05-01,2018-05-01,7,"Transport, communications and information services",65530,2018,5,65438.53857741013,64356.08333333334
125,2018-06-01,2018-06-01,7,"Transport, communications and information services",65542,2018,6,65749.25472324346,64383.375
126,2018-07-01,2018-07-01,7,"Transport, communications and information services",65661,2018,7,66208.72301368463,64487.70833333332
127,2018-08-01,2018-08-01,7,"Transport, communications and information services",61773,2018,8,62557.659288194445,64559.875
128,2018-09-01,2018-09-01,7,"Transport, communications and information services",62367,2018,9,62926.838209763075,64792.666666666664
129,2018-10-01,2018-10-01,7,"Transport, communications and information services",62602,2018,10,62814.731285743466,65183.208333333336
130,2018-11-01,2018-11-01,7,"Transport, communications and information services",63020,2018,11,63110.01513991013,65554.04166666667
131,2018-12-01,2018-12-01,7,"Transport, communications and information services",66146,2018,12,65924.06201491013,65808.41666666666
132,2019-01-01,2019-01-01,7,"Transport, communications and information services",65863,2019,1,65473.06982741013,66069.79166666667
133,2019-02-01,2019-02-01,7,"Transport, communications and information services",66012,2019,2,65557.30420241013,66611.29166666667
134,2019-03-01,2019-03-01,7,"Transport, communications and information services",69913,2019,3,69195.69222324346,67308.125
135,2019-04-01,2019-04-01,7,"Transport, communications and information services",70107,2019,4,69580.1114940768,67986.45833333333
136,2019-05-01,2019-05-01,7,"Transport, communications and information services",69755,2019,5,69663.53857741013,68660.20833333333
137,2019-06-01,2019-06-01,7,"Transport, communications and information services",67422,2019,6,67629.25472324346,69211.87499999999
138,2019-07-01,2019-07-01,7,"Transport, communications and information services",70054,2019,7,70601.72301368463,69472.625
139,2019-08-01,2019-08-01,7,"Transport, communications and information services",70376,2019,8,71160.65928819444,69559.70833333333
140,2019-09-01,2019-09-01,7,"Transport, communications and information services",70488,2019,9,71047.83820976307,69467.125
141,2019-10-01,2019-10-01,7,"Transport, communications and information services",70761,2019,10,70973.73128574346,69045.20833333333
142,2019-11-01,2019-11-01,7,"Transport, communications and information services",71031,2019,11,71121.01513991013,68499.33333333333
143,2019-12-01,2019-12-01,7,"Transport, communications and information services",71375,2019,12,71153.06201491013,68063.08333333333
144,2020-01-01,2020-01-01,7,"Transport, communications and information services",66892,2020,1,66502.06982741013,67602.0
145,2020-02-01,2020-02-01,7,"Transport, communications and information services",67073,2020,2,66618.30420241013,67012.125
146,2020-03-01,2020-03-01,7,"Transport, communications and information services",66630,2020,3,65912.69222324346,66434.375
147,2020-04-01,2020-04-01,7,"Transport, communications and information services",63264,2020,4,62737.111494076795,66011.08333333333
148,2020-05-01,2020-05-01,7,"Transport, communications and information services",63497,2020,5,63405.53857741013,65800.33333333333
149,2020-06-01,2020-06-01,7,"Transport, communications and information services",63210,2020,6,63417.25472324346,65704.125
150,2020-07-01,2020-07-01,7,"Transport, communications and information services",63200,2020,7,63747.72301368464,65817.54166666667
151,2020-08-01,2020-08-01,7,"Transport, communications and information services",63073,2020,8,63857.659288194445,66121.54166666667
152,2020-09-01,2020-09-01,7,"Transport, communications and information services",63925,2020,9,64484.838209763075,66489.04166666666
153,2020-10-01,2020-10-01,7,"Transport, communications and information services",67165,2020,10,67377.73128574346,67077.58333333333
154,2020-11-01,2020-11-01,7,"Transport, communications and information services",69569,2020,11,69659.01513991013,67821.625
155,2020-12-01,2020-12-01,7,"Transport, communications and information services",70528,2020,12,70306.06201491013,68588.66666666666
156,2021-01-01,2021-01-01,7,"Transport, communications and information services",70461,2021,1,70071.06982741013,69401.74999999999
157,2021-02-01,2021-02-01,7,"Transport, communications and information services",70800,2021,2,70345.30420241013,70272.58333333333
158,2021-03-01,2021-03-01,7,"Transport, communications and information services",71723,2021,3,71005.69222324346,71195.79166666667
159,2021-04-01,2021-04-01,7,"Transport, communications and information services",72296,2021,4,71769.1114940768,72003.58333333331
160,2021-05-01,2021-05-01,7,"Transport, communications and information services",72322,2021,5,72230.53857741013,72608.29166666666
161,2021-06-01,2021-06-01,7,"Transport, communications and information services",72794,2021,6,73001.25472324346,73130.66666666666
162,2021-07-01,2021-07-01,7,"Transport, communications and information services",73130,2021,7,73677.72301368463,73635.625
163,2021-08-01,2021-08-01,7,"Transport, communications and information services",74043,2021,8,74827.65928819444,74112.29166666667
164,2021-09-01,2021-09-01,7,"Transport, communications and information services",75112,2021,9,75671.83820976307,74571.16666666667
165,2021-10-01,2021-10-01,7,"Transport, communications and information services",75365,2021,10,75577.73128574346,75007.33333333334
166,2021-11-01,2021-11-01,7,"Transport, communications and information services",75882,2021,11,75972.01513991013,75394.5
167,2021-12-01,2021-12-01,7,"Transport, communications and information services",76752,2021,12,76530.06201491013,75742.75
168,2022-01-01,2022-01-01,7,"Transport, communications and information services",76356,2022,1,75966.06982741013,76062.91666666667
169,2022-02-01,2022-02-01,7,"Transport, communications and information services",76345,2022,2,75890.30420241013,76337.79166666667
170,2022-03-01,2022-03-01,7,"Transport, communications and information services",77191,2022,3,76473.69222324346,76537.75
171,2022-04-01,2022-04-01,7,"Transport, communications and information services",77296,2022,4,76769.1114940768,76661.83333333333
172,2022-05-01,2022-05-01,7,"Transport, communications and information services",76614,2022,5,76522.53857741013,76744.45833333333
173,2022-06-01,2022-06-01,7,"Transport, communications and information services",76860,2022,6,77067.25472324346,76669.125
174,2022-07-01,2022-07-01,7,"Transport, communications and information services",76748,2022,7,77295.72301368463,76456.12499999999
175,2022-08-01,2022-08-01,7,"Transport, communications and information services",77022,2022,8,77806.65928819444,76237.58333333334
176,2022-09-01,2022-09-01,7,"Transport, communications and information services",76932,2022,9,77491.83820976307,75959.79166666666
177,2022-10-01,2022-10-01,7,"Transport, communications and information services",76523,2022,10,76735.73128574346,75630.70833333333
178,2022-11-01,2022-11-01,7,"Transport, communications and information services",76707,2022,11,76797.01513991013,75146.91666666666
179,2022-12-01,2022-12-01,7,"Transport, communications and information services",74119,2022,12,73897.06201491013,74494.12499999999
180,2023-01-01,2023-01-01,7,"Transport, communications and information services",73877,2023,1,73487.06982741013,73810.5
181,2023-02-01,2023-02-01,7,"Transport, communications and information services",73579,2023,2,73124.30420241013,73101.08333333333
182,2023-03-01,2023-03-01,7,"Transport, communications and information services",73290,2023,3,72572.69222324346,72538.20833333333
183,2023-04-01,2023-04-01,7,"Transport, communications and information services",73299,2023,4,72772.1114940768,72169.5
184,2023-05-01,2023-05-01,7,"Transport, communications and information services",69000,2023,5,68908.53857741013,71826.54166666666
185,2023-06-01,2023-06-01,7,"Transport, communications and information services",68807,2023,6,69014.25472324346,71577.0
186,2023-07-01,2023-07-01,7,"Transport, communications and information services",68394,2023,7,68941.72301368463,71444.87499999999
187,2023-08-01,2023-08-01,7,"Transport, communications and information services",68350,2023,8,69134.65928819444,71329.125
188,2023-09-01,2023-09-01,7,"Transport, communications and information services",72095,2023,9,72654.83820976307,71208.375
189,2023-10-01,2023-10-01,7,"Transport, communications and information services",72511,2023,10,72723.73128574346,71072.5
190,2023-11-01,2023-11-01,7,"Transport, communications and information services",72488,2023,11,72578.01513991013,71102.5
191,2023-12-01,2023-12-01,7,"Transport, communications and information services",72349,2023,12,72127.06201491013,71296.83333333333
192,2024-01-01,2024-01-01,7,"Transport, communications and information services",72476,2024,1,72086.06982741013,71474.95833333334
193,2024-02-01,2024-02-01,7,"Transport, communications and information services",72202,2024,2,71747.30420241013,71638.66666666666
194,2024-03-01,2024-03-01,7,"Transport, communications and information services",71769,2024,3,71051.69222324346,71625.45833333333
195,2024-04-01,2024-04-01,7,"Transport, communications and information services",71559,2024,4,71032.1114940768,71431.08333333333
196,2024-05-01,2024-05-01,7,"Transport, communications and information services",71460,2024,5,71368.53857741013,71219.41666666667
197,2024-06-01,2024-06-01,7,"Transport, communications and information services",71011,2024,6,71218.25472324346,71123.54166666666
198,2024-07-01,2024-07-01,7,"Transport, communications and information services",70465,2024,7,71012.72301368463,71104.70833333333
199,2024-08-01,2024-08-01,7,"Transport, communications and information services",70208,2024,8,70992.65928819444,71014.49999999999
200,2024-09-01,2024-09-01,7,"Transport, communications and information services",69920,2024,9,70479.83820976307,70861.95833333333
201,2024-10-01,2024-10-01,7,"Transport, communications and information services",70021,2024,10,70233.73128574346,
202,2024-11-01,2024-11-01,7,"Transport, communications and information services",69898,2024,11,69988.01513991013,
203,2024-12-01,2024-12-01,7,"Transport, communications and information services",72638,2024,12,72416.06201491013,
204,2025-01-01,2025-01-01,7,"Transport, communications and information services",71735,2025,1,71345.06982741013,
205,2025-02-01,2025-02-01,7,"Transport, communications and information services",70778,2025,2,70323.30420241013,
206,2025-03-01,2025-03-01,7,"Transport, communications and information services",69532,2025,3,68814.69222324346,
0,2008-01-01,2008-01-01,8,Financial intermediation,15610,2008,1,15583.700188929739,
1,2008-02-01,2008-02-01,8,Financial intermediation,17487,2008,2,17664.187168096403,
2,2008-03-01,2008-03-01,8,Financial intermediation,17856,2008,3,17876.75227226307,
3,2008-04-01,2008-04-01,8,Financial intermediation,17989,2008,4,18033.08300142974,
4,2008-05-01,2008-05-01,8,Financial intermediation,18063,2008,5,18076.976230596407,
5,2008-06-01,2008-06-01,8,Financial intermediation,18284,2008,6,18313.01789726307,
6,2008-07-01,2008-07-01,8,Financial intermediation,18662,2008,7,18329.321512459148,17601.249999999996
7,2008-08-01,2008-08-01,8,Financial intermediation,17148,2008,8,16905.711218341505,17629.249999999996
8,2008-09-01,2008-09-01,8,Financial intermediation,17051,2008,9,17104.566610498365,17580.958333333332
9,2008-10-01,2008-10-01,8,Financial intermediation,18755,2008,10,18514.79133476307,17540.999999999996
10,2008-11-01,2008-11-01,8,Financial intermediation,17054,2008,11,17211.944980596407,17483.833333333332
11,2008-12-01,2008-12-01,8,Financial intermediation,16573,2008,12,16917.94758476307,17424.458333333332
12,2009-01-01,2009-01-01,8,Financial intermediation,16976,2009,1,16949.70018892974,17378.708333333332
13,2009-02-01,2009-02-01,8,Financial intermediation,16793,2009,2,16970.187168096403,17387.333333333332
14,2009-03-01,2009-03-01,8,Financial intermediation,17391,2009,3,17411.75227226307,17432.875
15,2009-04-01,2009-04-01,8,Financial intermediation,17495,2009,4,17539.08300142974,17392.041666666668
16,2009-05-01,2009-05-01,8,Financial intermediation,17185,2009,5,17198.976230596407,17354.791666666668
17,2009-06-01,2009-06-01,8,Financial intermediation,17737,2009,6,17766.01789726307,17396.333333333332
18,2009-07-01,2009-07-01,8,Financial intermediation,18111,2009,7,17778.321512459148,17443.291666666668
19,2009-08-01,2009-08-01,8,Financial intermediation,17906,2009,8,17663.711218341505,17487.875
20,2009-09-01,2009-09-01,8,Financial intermediation,17386,2009,9,17439.566610498365,17537.833333333336
21,2009-10-01,2009-10-01,8,Financial intermediation,17440,2009,10,17199.79133476307,17595.791666666664
22,2009-11-01,2009-11-01,8,Financial intermediation,17475,2009,11,17632.944980596407,17634.583333333332
23,2009-12-01,2009-12-01,8,Financial intermediation,17149,2009,12,17493.94758476307,17673.0
24,2010-01-01,2010-01-01,8,Financial intermediation,17527,2010,1,17500.70018892974,17713.041666666664
25,2010-02-01,2010-02-01,8,Financial intermediation,17312,2010,2,17489.187168096403,17757.874999999996
26,2010-03-01,2010-03-01,8,Financial intermediation,18071,2010,3,18091.75227226307,17840.208333333332
27,2010-04-01,2010-04-01,8,Financial intermediation,18206,2010,4,18250.08300142974,17942.0
28,2010-05-01,2010-05-01,8,Financial intermediation,17405,2010,5,17418.976230596407,18051.666666666664
29,2010-06-01,2010-06-01,8,Financial intermediation,18439,2010,6,18468.01789726307,18285.625
30,2010-07-01,2010-07-01,8,Financial intermediation,18370,2010,7,18037.321512459148,18615.833333333332
31,2010-08-01,2010-08-01,8,Financial intermediation,18723,2010,8,18480.711218341505,18937.75
32,2010-09-01,2010-09-01,8,Financial intermediation,18545,2010,9,18598.566610498365,19261.833333333336
33,2010-10-01,2010-10-01,8,Financial intermediation,18724,2010,10,18483.79133476307,19559.625
34,2010-11-01,2010-11-01,8,Financial intermediation,18823,2010,11,18980.944980596407,19895.916666666664
35,2010-12-01,2010-12-01,8,Financial intermediation,21416,2010,12,21760.94758476307,20253.749999999996
36,2011-01-01,2011-01-01,8,Financial intermediation,21185,2011,1,21158.70018892974,20579.708333333332
37,2011-02-01,2011-02-01,8,Financial intermediation,21380,2011,2,21557.187168096403,20913.75
38,2011-03-01,2011-03-01,8,Financial intermediation,21781,2011,3,21801.75227226307,21268.791666666668
39,2011-04-01,2011-04-01,8,Financial intermediation,21643,2011,4,21687.08300142974,21625.791666666668
40,2011-05-01,2011-05-01,8,Financial intermediation,22039,2011,5,22052.976230596407,21981.583333333336
41,2011-06-01,2011-06-01,8,Financial intermediation,22393,2011,6,22422.01789726307,22268.833333333332
42,2011-07-01,2011-07-01,8,Financial intermediation,22239,2011,7,21906.321512459148,22384.208333333332
43,2011-08-01,2011-08-01,8,Financial intermediation,22871,2011,8,22628.711218341505,22380.291666666668
44,2011-09-01,2011-09-01,8,Financial intermediation,22918,2011,9,22971.566610498365,22363.208333333332
45,2011-10-01,2011-10-01,8,Financial intermediation,22919,2011,10,22678.79133476307,22357.083333333332
46,2011-11-01,2011-11-01,8,Financial intermediation,23167,2011,11,23324.944980596407,22355.541666666664
47,2011-12-01,2011-12-01,8,Financial intermediation,23966,2011,12,24310.94758476307,22345.041666666668
48,2012-01-01,2012-01-01,8,Financial intermediation,21404,2012,1,21377.70018892974,22431.833333333332
49,2012-02-01,2012-02-01,8,Financial intermediation,21067,2012,2,21244.187168096403,22616.5
50,2012-03-01,2012-03-01,8,Financial intermediation,21684,2012,3,21704.75227226307,22773.958333333332
51,2012-04-01,2012-04-01,8,Financial intermediation,21593,2012,4,21637.08300142974,22939.33333333333
52,2012-05-01,2012-05-01,8,Financial intermediation,22052,2012,5,22065.976230596407,22997.416666666664
53,2012-06-01,2012-06-01,8,Financial intermediation,22128,2012,6,22157.01789726307,22806.541666666664
54,2012-07-01,2012-07-01,8,Financial intermediation,24587,2012,7,24254.321512459148,22758.20833333333
55,2012-08-01,2012-08-01,8,Financial intermediation,24955,2012,8,24712.711218341505,22982.416666666668
56,2012-09-01,2012-09-01,8,Financial intermediation,24613,2012,9,24666.566610498365,23200.70833333333
57,2012-10-01,2012-10-01,8,Financial intermediation,25193,2012,10,24952.79133476307,23404.250000000004
58,2012-11-01,2012-11-01,8,Financial intermediation,22287,2012,11,22444.944980596407,23593.791666666668
59,2012-12-01,2012-12-01,8,Financial intermediation,20265,2012,12,20609.94758476307,23808.624999999996
60,2013-01-01,2013-01-01,8,Financial intermediation,23945,2013,1,23918.70018892974,23943.791666666664
61,2013-02-01,2013-02-01,8,Financial intermediation,23907,2013,2,24084.187168096403,23948.958333333332
62,2013-03-01,2013-03-01,8,Financial intermediation,24083,2013,3,24103.75227226307,23837.041666666664
63,2013-04-01,2013-04-01,8,Financial intermediation,24079,2013,4,24123.08300142974,23603.458333333336
64,2013-05-01,2013-05-01,8,Financial intermediation,24115,2013,5,24128.976230596407,23476.708333333332
65,2013-06-01,2013-06-01,8,Financial intermediation,25221,2013,6,25250.01789726307,23531.999999999996
66,2013-07-01,2013-07-01,8,Financial intermediation,24738,2013,7,24405.321512459148,23527.624999999996
67,2013-08-01,2013-08-01,8,Financial intermediation,24928,2013,8,24685.711218341505,23382.666666666664
68,2013-09-01,2013-09-01,8,Financial intermediation,21954,2013,9,22007.566610498365,23203.125
69,2013-10-01,2013-10-01,8,Financial intermediation,22246,2013,10,22005.79133476307,23031.25
70,2013-11-01,2013-11-01,8,Financial intermediation,22192,2013,11,22349.944980596407,22884.125
71,2013-12-01,2013-12-01,8,Financial intermediation,21687,2013,12,22031.94758476307,22693.708333333336
72,2014-01-01,2014-01-01,8,Financial intermediation,22418,2014,1,22391.70018892974,22491.625
73,2014-02-01,2014-02-01,8,Financial intermediation,21955,2014,2,22132.187168096403,22301.333333333332
74,2014-03-01,2014-03-01,8,Financial intermediation,21726,2014,3,21746.75227226307,22232.124999999996
75,2014-04-01,2014-04-01,8,Financial intermediation,22311,2014,4,22355.08300142974,22308.291666666668
76,2014-05-01,2014-05-01,8,Financial intermediation,22352,2014,5,22365.976230596407,22388.0
77,2014-06-01,2014-06-01,8,Financial intermediation,22414,2014,6,22443.01789726307,22431.791666666668
78,2014-07-01,2014-07-01,8,Financial intermediation,22695,2014,7,22362.321512459148,22464.70833333333
79,2014-08-01,2014-08-01,8,Financial intermediation,22404,2014,8,22161.711218341505,22540.791666666664
80,2014-09-01,2014-09-01,8,Financial intermediation,22817,2014,9,22870.566610498365,22655.125
