index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend
199,2024-08-01,2024-08-01,6,"Wholesale and retail trade, accommodation and food services",1158703.69,2024,8,1161011.8681292126,1180641.3391666666
200,2024-09-01,2024-09-01,6,"Wholesale and retail trade, accommodation and food services",1209702.92,2024,9,1187347.504452742,1198600.0770833332
201,2024-10-01,2024-10-01,6,"Wholesale and retail trade, accommodation and food services",1169655.54,2024,10,1176535.3930097274,
202,2024-11-01,2024-11-01,6,"Wholesale and retail trade, accommodation and food services",1183975.18,2024,11,1194331.6236086856,
203,2024-12-01,2024-12-01,6,"Wholesale and retail trade, accommodation and food services",1362237.86,2024,12,1325606.0642597275,
204,2025-01-01,2025-01-01,6,"Wholesale and retail trade, accommodation and food services",1318257.07,2025,1,1310913.015301394,
205,2025-02-01,2025-02-01,6,"Wholesale and retail trade, accommodation and food services",1301564.08,2025,2,1309918.1745722273,
206,2025-03-01,2025-03-01,6,"Wholesale and retail trade, accommodation and food services",1315884.11,2025,3,1321470.132488894,
0,2008-01-01,2008-01-01,7,"Transport, communications and information services",460247.88,2008,1,454013.31555249187,
1,2008-02-01,2008-02-01,7,"Transport, communications and information services",498798.05,2008,2,502438.52943270013,
2,2008-03-01,2008-03-01,7,"Transport, communications and information services",500503.96,2008,3,504671.6046931168,
3,2008-04-01,2008-04-01,7,"Transport, communications and information services",502374.05,2008,4,514621.6068285335,
4,2008-05-01,2008-05-01,7,"Transport, communications and information services",498801.35,2008,5,511710.57034415845,
5,2008-06-01,2008-06-01,7,"Transport, communications and information services",499821.49,2008,6,522992.44453686685,
6,2008-07-01,2008-07-01,7,"Transport, communications and information services",493636.09,2008,7,489857.9795108252,485237.0625
7,2008-08-01,2008-08-01,7,"Transport, communications and information services",456090.41,2008,8,458138.2829667075,484261.08625000005
8,2008-09-01,2008-09-01,7,"Transport, communications and information services",478857.85,2008,9,453485.9588000408,481484.9583333334
9,2008-10-01,2008-10-01,7,"Transport, communications and information services",479843.95,2008,10,487254.7810993669,478686.68375
10,2008-11-01,2008-11-01,7,"Transport, communications and information services",458631.15,2008,11,470611.20984936686,475778.8820833333
11,2008-12-01,2008-12-01,7,"Transport, communications and information services",490446.38,2008,12,448256.3263858252,472717.2108333334
12,2009-01-01,2009-01-01,7,"Transport, communications and information services",469832.16,2009,1,463597.59555249184,470319.1058333333
13,2009-02-01,2009-02-01,7,"Transport, communications and information services",465790.34,2009,2,469430.81943270017,470196.44708333345
14,2009-03-01,2009-03-01,7,"Transport, communications and information services",466884.6,2009,3,471052.24469311675,471457.4904166666
15,2009-04-01,2009-04-01,7,"Transport, communications and information services",468834.82,2009,4,481082.37682853354,471780.79666666663
16,2009-05-01,2009-05-01,7,"Transport, communications and information services",462553.34,2009,5,475462.5603441585,472211.89916666655
17,2009-06-01,2009-06-01,7,"Transport, communications and information services",462589.39,2009,6,485760.3445368669,473527.63708333333
18,2009-07-01,2009-07-01,7,"Transport, communications and information services",473313.67,2009,7,469535.55951082514,475390.385
19,2009-08-01,2009-08-01,7,"Transport, communications and information services",473469.02,2009,8,475516.8929667075,477790.6075
20,2009-09-01,2009-09-01,7,"Transport, communications and information services",491744.28,2009,9,466372.3888000409,480161.63875000004
21,2009-10-01,2009-10-01,7,"Transport, communications and information services",474716.87,2009,10,482127.7010993669,482578.96208333335
22,2009-11-01,2009-11-01,7,"Transport, communications and information services",474104.69,2009,11,486084.74984936684,485269.17000000004
23,2009-12-01,2009-12-01,7,"Transport, communications and information services",506550.55,2009,12,464360.49638582516,488141.22250000003
24,2010-01-01,2010-01-01,7,"Transport, communications and information services",498433.94,2010,1,492199.37555249187,491057.43041666667
25,2010-02-01,2010-02-01,7,"Transport, communications and information services",494793.9,2010,2,498434.37943270017,494130.1616666667
26,2010-03-01,2010-03-01,7,"Transport, communications and information services",494785.79,2010,3,498953.43469311675,497744.69083333324
27,2010-04-01,2010-04-01,7,"Transport, communications and information services",498949.39,2010,4,511196.94682853355,501586.67416666663
28,2010-05-01,2010-05-01,7,"Transport, communications and information services",497003.76,2010,5,509912.9803441585,505270.63708333333
29,2010-06-01,2010-06-01,7,"Transport, communications and information services",497068.23,2010,6,520239.18453686684,511744.8891666666
30,2010-07-01,2010-07-01,7,"Transport, communications and information services",508823.82,2010,7,505045.70951082517,520122.7825
31,2010-08-01,2010-08-01,7,"Transport, communications and information services",511704.42,2010,8,513752.2929667075,527705.0620833333
32,2010-09-01,2010-09-01,7,"Transport, communications and information services",540257.58,2010,9,514885.6888000408,535528.4658333333
33,2010-10-01,2010-10-01,7,"Transport, communications and information services",518411.17,2010,10,525822.0010993668,543280.1970833334
34,2010-11-01,2010-11-01,7,"Transport, communications and information services",518825.5,2010,11,530805.5598493668,551130.8841666667
35,2010-12-01,2010-12-01,7,"Transport, communications and information services",617211.79,2010,12,575021.7363858252,559161.5125
36,2011-01-01,2011-01-01,7,"Transport, communications and information services",588842.14,2011,1,582607.5755524918,566821.6479166667
37,2011-02-01,2011-02-01,7,"Transport, communications and information services",586360.41,2011,2,590000.8894327002,574221.2233333334
38,2011-03-01,2011-03-01,7,"Transport, communications and information services",590980.97,2011,3,595148.6146931167,581576.3562500001
39,2011-04-01,2011-04-01,7,"Transport, communications and information services",588795.76,2011,4,601043.3168285335,588893.8945833334
40,2011-05-01,2011-05-01,7,"Transport, communications and information services",595573.88,2011,5,608483.1003441585,596272.7020833333
41,2011-06-01,2011-06-01,7,"Transport, communications and information services",591233.19,2011,6,614404.1445368668,601864.3020833333
42,2011-07-01,2011-07-01,7,"Transport, communications and information services",598502.11,2011,7,594723.9995108251,603375.9308333333
43,2011-08-01,2011-08-01,7,"Transport, communications and information services",599615.94,2011,8,601663.8129667075,602713.9745833332
44,2011-09-01,2011-09-01,7,"Transport, communications and information services",628869.25,2011,9,603497.3588000408,602203.0620833333
45,2011-10-01,2011-10-01,7,"Transport, communications and information services",605420.42,2011,10,612831.2510993669,601793.91375
46,2011-11-01,2011-11-01,7,"Transport, communications and information services",608907.63,2011,11,620887.6898493668,600987.1708333334
47,2011-12-01,2011-12-01,7,"Transport, communications and information services",661328.06,2011,12,619138.0063858252,600081.9654166667
48,2012-01-01,2012-01-01,7,"Transport, communications and information services",581004.96,2012,1,574770.3955524918,603557.8129166667
49,2012-02-01,2012-02-01,7,"Transport, communications and information services",578310.64,2012,2,581951.1194327002,611182.5499999999
50,2012-03-01,2012-03-01,7,"Transport, communications and information services",586768.84,2012,3,590936.4846931167,618903.3833333333
51,2012-04-01,2012-04-01,7,"Transport, communications and information services",583188.33,2012,4,595435.8868285335,626663.11625
52,2012-05-01,2012-05-01,7,"Transport, communications and information services",581819.48,2012,5,594728.7003441585,631973.8866666667
53,2012-06-01,2012-06-01,7,"Transport, communications and information services",583262.66,2012,6,606433.6145368669,634511.2479166668
54,2012-07-01,2012-07-01,7,"Transport, communications and information services",689892.98,2012,7,686114.8695108251,641631.9820833334
55,2012-08-01,2012-08-01,7,"Transport, communications and information services",691218.76,2012,8,693266.6329667076,653359.5366666667
56,2012-09-01,2012-09-01,7,"Transport, communications and information services",722566.43,2012,9,697194.5388000408,664941.9804166666
57,2012-10-01,2012-10-01,7,"Transport, communications and information services",697956.83,2012,10,705367.6610993668,676601.4854166666
58,2012-11-01,2012-11-01,7,"Transport, communications and information services",643829.71,2012,11,655809.7698493667,688023.9858333332
59,2012-12-01,2012-12-01,7,"Transport, communications and information services",687302.65,2012,12,645112.5963858252,699341.2991666666
60,2013-01-01,2013-01-01,7,"Transport, communications and information services",725927.99,2013,1,719693.4255524918,706875.50875
61,2013-02-01,2013-02-01,7,"Transport, communications and information services",714848.92,2013,2,718489.3994327002,711091.5354166667
62,2013-03-01,2013-03-01,7,"Transport, communications and information services",728209.21,2013,3,732376.8546931167,713210.7950000002
63,2013-04-01,2013-04-01,7,"Transport, communications and information services",721576.08,2013,4,733823.6368285335,712622.4045833333
64,2013-05-01,2013-05-01,7,"Transport, communications and information services",717571.74,2013,5,730480.9603441585,714282.2412500001
65,2013-06-01,2013-06-01,7,"Transport, communications and information services",719125.92,2013,6,742296.8745368669,718207.1879166667
66,2013-07-01,2013-07-01,7,"Transport, communications and information services",734850.75,2013,7,731072.6395108252,719483.6687500001
67,2013-08-01,2013-08-01,7,"Transport, communications and information services",747445.63,2013,8,749493.5029667076,718792.7758333334
68,2013-09-01,2013-09-01,7,"Transport, communications and information services",717201.79,2013,9,691829.8988000408,718172.7954166668
69,2013-10-01,2013-10-01,7,"Transport, communications and information services",689200.1,2013,10,696610.9310993669,717286.6095833333
70,2013-11-01,2013-11-01,7,"Transport, communications and information services",692422.52,2013,11,704402.5798493668,716693.5904166666
71,2013-12-01,2013-12-01,7,"Transport, communications and information services",732908.56,2013,12,690718.5063858252,715983.6199999999
72,2014-01-01,2014-01-01,7,"Transport, communications and information services",710957.62,2014,1,704723.0555524918,713672.9183333333
73,2014-02-01,2014-02-01,7,"Transport, communications and information services",713237.86,2014,2,716878.3394327002,709537.3620833333
74,2014-03-01,2014-03-01,7,"Transport, communications and information services",714940.74,2014,3,719108.3846931168,707417.2729166667
75,2014-04-01,2014-04-01,7,"Transport, communications and information services",713576.09,2014,4,725823.6468285335,707960.4670833333
76,2014-05-01,2014-05-01,7,"Transport, communications and information services",711339.27,2014,5,724248.4903441585,708794.30625
77,2014-06-01,2014-06-01,7,"Transport, communications and information services",708319.1,2014,6,731490.0545368668,709712.7554166666
78,2014-07-01,2014-07-01,7,"Transport, communications and information services",690200.73,2014,7,686422.6195108251,710482.6866666668
79,2014-08-01,2014-08-01,7,"Transport, communications and information services",692842.3,2014,8,694890.1729667076,710912.8691666666
80,2014-09-01,2014-09-01,7,"Transport, communications and information services",720922.98,2014,9,695551.0888000408,711207.0070833332
81,2014-10-01,2014-10-01,7,"Transport, communications and information services",698515.57,2014,10,705926.4010993668,711560.5266666666
82,2014-11-01,2014-11-01,7,"Transport, communications and information services",703119.19,2014,11,715099.2498493667,711862.0533333332
83,2014-12-01,2014-12-01,7,"Transport, communications and information services",744254.67,2014,12,702064.6163858252,712279.3170833333
84,2015-01-01,2015-01-01,7,"Transport, communications and information services",718089.86,2015,1,711855.2955524918,715998.4575
85,2015-02-01,2015-02-01,7,"Transport, communications and information services",716430.0,2015,2,720070.4794327002,722698.2124999999
86,2015-03-01,2015-03-01,7,"Transport, communications and information services",718807.91,2015,3,722975.5546931168,729445.5354166667
87,2015-04-01,2015-04-01,7,"Transport, communications and information services",718193.39,2015,4,730440.9468285335,736174.3791666667
88,2015-05-01,2015-05-01,7,"Transport, communications and information services",713958.61,2015,5,726867.8303441585,742618.0979166668
89,2015-06-01,2015-06-01,7,"Transport, communications and information services",715714.09,2015,6,738885.0445368668,749570.4712500001
90,2015-07-01,2015-07-01,7,"Transport, communications and information services",772065.11,2015,7,768286.9995108251,755490.5570833333
91,2015-08-01,2015-08-01,7,"Transport, communications and information services",771772.04,2015,8,773819.9129667076,759832.6408333334
92,2015-09-01,2015-09-01,7,"Transport, communications and information services",803928.99,2015,9,778557.0988000408,764197.1624999999
93,2015-10-01,2015-10-01,7,"Transport, communications and information services",777001.81,2015,10,784412.6410993669,768454.4266666668
94,2015-11-01,2015-11-01,7,"Transport, communications and information services",779282.2,2015,11,791262.2598493667,772518.2808333334
95,2015-12-01,2015-12-01,7,"Transport, communications and information services",834948.62,2015,12,792758.5663858252,776427.3562500001
96,2016-01-01,2016-01-01,7,"Transport, communications and information services",769477.97,2016,1,763243.4055524918,780280.7020833334
97,2016-02-01,2016-02-01,7,"Transport, communications and information services",769251.9,2016,2,772892.3794327002,784057.1858333335
98,2016-03-01,2016-03-01,7,"Transport, communications and information services",770734.53,2016,3,774902.1746931168,788039.4075000001
99,2016-04-01,2016-04-01,7,"Transport, communications and information services",768441.11,2016,4,780688.6668285335,792104.4974999999
100,2016-05-01,2016-05-01,7,"Transport, communications and information services",761243.39,2016,5,774152.6103441585,796205.2908333333
101,2016-06-01,2016-06-01,7,"Transport, communications and information services",762247.12,2016,6,785418.0745368669,800518.7145833331
102,2016-07-01,2016-07-01,7,"Transport, communications and information services",818012.38,2016,7,814234.2695108252,804729.6895833332
103,2016-08-01,2016-08-01,7,"Transport, communications and information services",816460.38,2016,8,818508.2529667076,808435.3870833335
104,2016-09-01,2016-09-01,7,"Transport, communications and information services",854813.97,2016,9,829442.0788000408,811651.5745833335
105,2016-10-01,2016-10-01,7,"Transport, communications and information services",823678.99,2016,10,831089.8210993669,814868.0408333334
106,2016-11-01,2016-11-01,7,"Transport, communications and information services",831024.06,2016,11,843004.1198493668,818348.6145833333
107,2016-12-01,2016-12-01,7,"Transport, communications and information services",886728.93,2016,12,844538.8763858252,821808.4662499999
108,2017-01-01,2017-01-01,7,"Transport, communications and information services",818761.06,2017,1,812526.4955524919,823389.3454166667
109,2017-02-01,2017-02-01,7,"Transport, communications and information services",808905.55,2017,2,812546.0294327002,823290.2495833334
110,2017-03-01,2017-03-01,7,"Transport, communications and information services",808269.38,2017,3,812437.0246931168,823010.1733333332
111,2017-04-01,2017-04-01,7,"Transport, communications and information services",808101.45,2017,4,820349.0068285335,822705.4324999999
112,2017-05-01,2017-05-01,7,"Transport, communications and information services",805116.82,2017,5,818026.0403441584,822434.7558333332
113,2017-06-01,2017-06-01,7,"Transport, communications and information services",801410.13,2017,6,824581.0845368669,821917.7729166667
114,2017-07-01,2017-07-01,7,"Transport, communications and information services",816790.47,2017,7,813012.3595108251,823123.7316666666
115,2017-08-01,2017-08-01,7,"Transport, communications and information services",815303.99,2017,8,817351.8629667076,826420.2404166666
116,2017-09-01,2017-09-01,7,"Transport, communications and information services",849248.53,2017,9,823876.6388000408,829751.8766666667
117,2017-10-01,2017-10-01,7,"Transport, communications and information services",821930.65,2017,10,829341.4810993669,832905.2629166667
118,2017-11-01,2017-11-01,7,"Transport, communications and information services",826276.16,2017,11,838256.2198493668,835838.1799999999
119,2017-12-01,2017-12-01,7,"Transport, communications and information services",879069.24,2017,12,836879.1863858252,838627.8066666666
120,2018-01-01,2018-01-01,7,"Transport, communications and information services",855363.76,2018,1,849129.1955524918,841364.3337500001
121,2018-02-01,2018-02-01,7,"Transport, communications and information services",851419.06,2018,2,855059.5394327003,845798.3533333332
122,2018-03-01,2018-03-01,7,"Transport, communications and information services",845715.14,2018,3,849882.7846931168,852386.3391666665
123,2018-04-01,2018-04-01,7,"Transport, communications and information services",846336.96,2018,4,858584.5168285335,859243.3583333332
124,2018-05-01,2018-05-01,7,"Transport, communications and information services",837271.32,2018,5,850180.5403441584,866202.3516666666
125,2018-06-01,2018-06-01,7,"Transport, communications and information services",836206.67,2018,6,859377.6245368669,876870.8024999998
126,2018-07-01,2018-07-01,7,"Transport, communications and information services",847670.58,2018,7,843892.4695108251,890503.2370833332
127,2018-08-01,2018-08-01,7,"Transport, communications and information services",890840.35,2018,8,892888.2229667075,903370.0695833332
128,2018-09-01,2018-09-01,7,"Transport, communications and information services",931823.83,2018,9,906451.9388000407,915329.1279166664
129,2018-10-01,2018-10-01,7,"Transport, communications and information services",903923.81,2018,10,911334.6410993669,926060.3875
130,2018-11-01,2018-11-01,7,"Transport, communications and information services",911298.84,2018,11,923278.8998493667,936530.3487499999
131,2018-12-01,2018-12-01,7,"Transport, communications and information services",1050089.38,2018,12,1007899.326385825,943994.79875
132,2019-01-01,2019-01-01,7,"Transport, communications and information services",1011522.05,2019,1,1005287.4855524919,952130.1629166666
133,2019-02-01,2019-02-01,7,"Transport, communications and information services",1004064.75,2019,2,1007705.2294327002,961616.7266666665
134,2019-03-01,2019-03-01,7,"Transport, communications and information services",980086.85,2019,3,984254.4946931168,968921.9999999997
135,2019-04-01,2019-04-01,7,"Transport, communications and information services",969515.48,2019,4,981763.0368285335,976086.2587499998
136,2019-05-01,2019-05-01,7,"Transport, communications and information services",965371.87,2019,5,978281.0903441585,982510.9345833332
137,2019-06-01,2019-06-01,7,"Transport, communications and information services",887252.92,2019,6,910423.8745368669,985933.9704166667
138,2019-07-01,2019-07-01,7,"Transport, communications and information services",991873.07,2019,7,988094.9595108251,988629.7199999999
139,2019-08-01,2019-08-01,7,"Transport, communications and information services",974315.39,2019,8,976363.2629667076,993193.8579166667
140,2019-09-01,2019-09-01,7,"Transport, communications and information services",1023675.35,2019,9,998303.4588000408,999365.22375
141,2019-10-01,2019-10-01,7,"Transport, communications and information services",984014.5,2019,10,991425.3310993669,1007179.2079166666
142,2019-11-01,2019-11-01,7,"Transport, communications and information services",985400.37,2019,11,997380.4298493668,1014704.1858333333
143,2019-12-01,2019-12-01,7,"Transport, communications and information services",1058140.71,2019,12,1015950.6563858251,1025313.415
144,2020-01-01,2020-01-01,7,"Transport, communications and information services",1068168.71,2020,1,1061934.1455524918,1034995.8483333334
145,2020-02-01,2020-02-01,7,"Transport, communications and information services",1056957.4,2020,2,1060597.8794327,1041410.0625
146,2020-03-01,2020-03-01,7,"Transport, communications and information services",1075306.98,2020,3,1079474.6246931169,1048567.0454166667
147,2020-04-01,2020-04-01,7,"Transport, communications and information services",1061830.97,2020,4,1074078.5268285335,1054459.12625
148,2020-05-01,2020-05-01,7,"Transport, communications and information services",1053655.85,2020,5,1066565.0703441587,1059258.5025
149,2020-06-01,2020-06-01,7,"Transport, communications and information services",1053590.44,2020,6,1076761.3945368668,1063583.3891666667
150,2020-07-01,2020-07-01,7,"Transport, communications and information services",1057913.95,2020,7,1054135.8395108252,1065079.0429166665
151,2020-08-01,2020-08-01,7,"Transport, communications and information services",1062215.65,2020,8,1064263.5229667074,1064615.755
152,2020-09-01,2020-09-01,7,"Transport, communications and information services",1107542.68,2020,9,1082170.7888000407,1064380.64875
153,2020-10-01,2020-10-01,7,"Transport, communications and information services",1041557.11,2020,10,1048967.9410993669,1063926.5170833333
154,2020-11-01,2020-11-01,7,"Transport, communications and information services",1043042.79,2020,11,1055022.8498493668,1064184.2241666666
155,2020-12-01,2020-12-01,7,"Transport, communications and information services",1104295.57,2020,12,1062105.5163858251,1065085.1704166667
156,2021-01-01,2021-01-01,7,"Transport, communications and information services",1057909.54,2021,1,1051674.9755524918,1066899.1108333333
157,2021-02-01,2021-02-01,7,"Transport, communications and information services",1056097.66,2021,2,1059738.1394327001,1068977.95875
158,2021-03-01,2021-03-01,7,"Transport, communications and information services",1070524.17,2021,3,1074691.8146931168,1070423.7658333331
159,2021-04-01,2021-04-01,7,"Transport, communications and information services",1055714.62,2021,4,1067962.1768285336,1073087.2274999998
160,2021-05-01,2021-05-01,7,"Transport, communications and information services",1065957.17,2021,5,1078866.3903441585,1077518.6216666666
161,2021-06-01,2021-06-01,7,"Transport, communications and information services",1062911.83,2021,6,1086082.784536867,1083929.1175
162,2021-07-01,2021-07-01,7,"Transport, communications and information services",1092127.13,2021,7,1088349.0195108252,1091780.3416666666
163,2021-08-01,2021-08-01,7,"Transport, communications and information services",1077894.82,2021,8,1079942.6929667075,1099446.3966666667
164,2021-09-01,2021-09-01,7,"Transport, communications and information services",1126562.88,2021,9,1101190.9888000407,1107356.2679166666
165,2021-10-01,2021-10-01,7,"Transport, communications and information services",1086459.99,2021,10,1093870.8210993668,1116238.6616666666
166,2021-11-01,2021-11-01,7,"Transport, communications and information services",1104493.37,2021,11,1116473.429849367,1126341.9420833334
167,2021-12-01,2021-12-01,7,"Transport, communications and information services",1196696.89,2021,12,1154506.836385825,1137760.9704166667
168,2022-01-01,2022-01-01,7,"Transport, communications and information services",1153937.6,2022,1,1147703.035552492,1149909.5725
169,2022-02-01,2022-02-01,7,"Transport, communications and information services",1144054.92,2022,2,1147695.3994327001,1163120.235
170,2022-03-01,2022-03-01,7,"Transport, communications and information services",1172403.82,2022,3,1176571.464693117,1177756.5783333331
171,2022-04-01,2022-04-01,7,"Transport, communications and information services",1167012.42,2022,4,1179259.9768285335,1192961.3870833335
172,2022-05-01,2022-05-01,7,"Transport, communications and information services",1197138.1,2022,5,1210047.3203441587,1207940.5958333334
173,2022-06-01,2022-06-01,7,"Transport, communications and information services",1205787.58,2022,6,1228958.534536867,1218131.5120833335
174,2022-07-01,2022-07-01,7,"Transport, communications and information services",1240817.83,2022,7,1237039.7195108254,1223900.2466666668
175,2022-08-01,2022-08-01,7,"Transport, communications and information services",1246260.02,2022,8,1248307.8929667075,1229912.0529166667
176,2022-09-01,2022-09-01,7,"Transport, communications and information services",1309469.92,2022,9,1284098.0288000407,1234890.4725
177,2022-10-01,2022-10-01,7,"Transport, communications and information services",1268468.36,2022,10,1275879.1910993669,1239343.7091666667
178,2022-11-01,2022-11-01,7,"Transport, communications and information services",1281986.01,2022,11,1293966.0698493668,1245834.575
179,2022-12-01,2022-12-01,7,"Transport, communications and information services",1263786.24,2022,12,1221596.186385825,1253486.8654166667
180,2023-01-01,2023-01-01,7,"Transport, communications and information services",1225297.88,2023,1,1219063.3155524917,1259958.5858333332
181,2023-02-01,2023-02-01,7,"Transport, communications and information services",1216977.99,2023,2,1220618.4694327002,1265274.488333333
182,2023-03-01,2023-03-01,7,"Transport, communications and information services",1218962.82,2023,3,1223130.464693117,1268533.46125
183,2023-04-01,2023-04-01,7,"Transport, communications and information services",1227331.1,2023,4,1239578.6568285336,1269922.7850000001
184,2023-05-01,2023-05-01,7,"Transport, communications and information services",1292600.2,2023,5,1305509.4203441585,1270825.44
185,2023-06-01,2023-06-01,7,"Transport, communications and information services",1293980.45,2023,6,1317151.4045368668,1275617.5716666665
186,2023-07-01,2023-07-01,7,"Transport, communications and information services",1307946.25,2023,7,1304168.1395108253,1284491.915
187,2023-08-01,2023-08-01,7,"Transport, communications and information services",1306713.26,2023,8,1308761.1329667075,1293244.5079166666
188,2023-09-01,2023-09-01,7,"Transport, communications and information services",1327232.03,2023,9,1301860.1388000408,1302157.2612499997
189,2023-10-01,2023-10-01,7,"Transport, communications and information services",1284050.02,2023,10,1291460.8510993668,1310577.876666667
190,2023-11-01,2023-11-01,7,"Transport, communications and information services",1288068.07,2023,11,1300048.1298493668,1315966.1508333334
191,2023-12-01,2023-12-01,7,"Transport, communications and information services",1372715.34,2023,12,1330525.2863858251,1318840.7466666666
192,2024-01-01,2024-01-01,7,"Transport, communications and information services",1329353.02,2024,1,1323118.4555524918,1323515.7066666665
193,2024-02-01,2024-02-01,7,"Transport, communications and information services",1322985.08,2024,2,1326625.5594327003,1329750.32
194,2024-03-01,2024-03-01,7,"Transport, communications and information services",1326861.81,2024,3,1331029.454693117,1337150.60125
195,2024-04-01,2024-04-01,7,"Transport, communications and information services",1321526.88,2024,4,1333774.4368285334,1346252.9750000003
196,2024-05-01,2024-05-01,7,"Transport, communications and information services",1327723.0,2024,5,1340632.2203441586,1355744.0833333333
197,2024-06-01,2024-06-01,7,"Transport, communications and information services",1327847.95,2024,6,1351018.9045368668,1371260.6220833336
198,2024-07-01,2024-07-01,7,"Transport, communications and information services",1386277.79,2024,7,1382499.6795108253,1391754.0616666665
199,2024-08-01,2024-08-01,7,"Transport, communications and information services",1378012.44,2024,8,1380060.3129667074,1411702.0499999998
200,2024-09-01,2024-09-01,7,"Transport, communications and information services",1433539.6,2024,9,1408167.708800041,1432876.475833333
201,2024-10-01,2024-10-01,7,"Transport, communications and information services",1396199.42,2024,10,1403610.2510993667,
202,2024-11-01,2024-11-01,7,"Transport, communications and information services",1403705.27,2024,11,1415685.3298493668,
203,2024-12-01,2024-12-01,7,"Transport, communications and information services",1629475.07,2024,12,1587285.0163858251,
204,2025-01-01,2025-01-01,7,"Transport, communications and information services",1564435.84,2025,1,1558201.275552492,
205,2025-02-01,2025-02-01,7,"Transport, communications and information services",1566653.98,2025,2,1570294.4594327002,
206,2025-03-01,2025-03-01,7,"Transport, communications and information services",1591379.13,2025,3,1595546.7746931168,
0,2008-01-01,2008-01-01,8,Financial intermediation,606435.59,2008,1,597067.115662403,
1,2008-02-01,2008-02-01,8,Financial intermediation,723807.39,2008,2,704317.019803028,
2,2008-03-01,2008-03-01,8,Financial intermediation,715003.8,2008,3,707643.188474903,
3,2008-04-01,2008-04-01,8,Financial intermediation,709604.72,2008,4,719781.599490528,
4,2008-05-01,2008-05-01,8,Financial intermediation,765555.08,2008,5,794192.2811311529,
5,2008-06-01,2008-06-01,8,Financial intermediation,731508.53,2008,6,774270.382068653,
6,2008-07-01,2008-07-01,8,Financial intermediation,733950.05,2008,7,743820.7602319496,696415.46875
7,2008-08-01,2008-08-01,8,Financial intermediation,635328.47,2008,8,652905.7521927338,695680.2408333333
8,2008-09-01,2008-09-01,8,Financial intermediation,671046.23,2008,9,638888.5981241064,689874.4779166667
9,2008-10-01,2008-10-01,8,Financial intermediation,708988.07,2008,10,726179.7864436529,684061.5433333335
10,2008-11-01,2008-11-01,8,Financial intermediation,642670.95,2008,11,670817.4424853197,676081.15625
11,2008-12-01,2008-12-01,8,Financial intermediation,689600.59,2008,12,603615.5438915696,666961.5654166667
12,2009-01-01,2009-01-01,8,Financial intermediation,653407.9,2009,1,644039.4256624031,659311.7862499999
13,2009-02-01,2009-02-01,8,Financial intermediation,659189.61,2009,2,639699.239803028,655874.7945833333
14,2009-03-01,2009-03-01,8,Financial intermediation,640283.27,2009,3,632922.658474903,656356.6595833333
15,2009-04-01,2009-04-01,8,Financial intermediation,644814.82,2009,4,654991.699490528,653817.1591666664
16,2009-05-01,2009-05-01,8,Financial intermediation,638815.69,2009,5,667452.8911311529,651540.0170833335
17,2009-06-01,2009-06-01,8,Financial intermediation,639377.74,2009,6,682139.592068653,652782.1958333333
18,2009-07-01,2009-07-01,8,Financial intermediation,642486.14,2009,7,652356.8502319496,656163.9841666666
19,2009-08-01,2009-08-01,8,Financial intermediation,644304.58,2009,8,661881.8621927338,660965.7533333332
20,2009-09-01,2009-09-01,8,Financial intermediation,673634.88,2009,9,641477.2481241064,665778.6279166664
21,2009-10-01,2009-10-01,8,Financial intermediation,645451.41,2009,10,662643.126443653,670251.5325
22,2009-11-01,2009-11-01,8,Financial intermediation,651556.2,2009,11,679702.6924853197,674602.7458333332
23,2009-12-01,2009-12-01,8,Financial intermediation,710527.63,2009,12,624542.5838915696,679526.91625
24,2010-01-01,2010-01-01,8,Financial intermediation,713643.78,2010,1,704275.3056624031,684597.545
25,2010-02-01,2010-02-01,8,Financial intermediation,714196.19,2010,2,694705.8198030279,689773.6066666667
26,2010-03-01,2010-03-01,8,Financial intermediation,700785.68,2010,3,693425.068474903,696851.5487500002
27,2010-04-01,2010-04-01,8,Financial intermediation,691662.12,2010,4,701838.999490528,704656.2054166666
28,2010-05-01,2010-05-01,8,Financial intermediation,696397.51,2010,5,725034.7111311529,711448.0137499999
29,2010-06-01,2010-06-01,8,Financial intermediation,699976.01,2010,6,742737.862068653,726313.8170833333
30,2010-07-01,2010-07-01,8,Financial intermediation,703582.96,2010,7,713453.6702319495,746272.3895833332
31,2010-08-01,2010-08-01,8,Financial intermediation,707433.24,2010,8,725010.5221927338,763682.76
32,2010-09-01,2010-09-01,8,Financial intermediation,780376.83,2010,9,748219.1981241064,780933.8125
33,2010-10-01,2010-10-01,8,Financial intermediation,726021.22,2010,10,743212.936443653,798184.6512499998
34,2010-11-01,2010-11-01,8,Financial intermediation,733989.79,2010,11,762136.2824853198,815702.6812499998
35,2010-12-01,2010-12-01,8,Financial intermediation,984873.32,2010,12,898888.2738915696,834312.7529166667
36,2011-01-01,2011-01-01,8,Financial intermediation,918303.83,2011,1,908935.355662403,854361.84375
37,2011-02-01,2011-02-01,8,Financial intermediation,927385.03,2011,2,907894.659803028,875993.1379166666
38,2011-03-01,2011-03-01,8,Financial intermediation,901622.1,2011,3,894261.4884749029,895674.2829166666
39,2011-04-01,2011-04-01,8,Financial intermediation,904845.83,2011,4,915022.709490528,912483.0520833333
