index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Avg_Taxable_Income_sa_cycle
135,2019-04-01,2019-04-01,6,"Wholesale and retail trade, accommodation and food services",801181.89,2019,4,807772.4134003524,799205.7845833333,19273.33982408559
136,2019-05-01,2019-05-01,6,"Wholesale and retail trade, accommodation and food services",793505.01,2019,5,804513.545067019,804436.0433333332,11237.698709623073
137,2019-06-01,2019-06-01,6,"Wholesale and retail trade, accommodation and food services",732799.57,2019,6,750813.9186347272,807184.5025,-47279.02064827352
138,2019-07-01,2019-07-01,6,"Wholesale and retail trade, accommodation and food services",804575.76,2019,7,801809.0270752911,809104.4995833334,-1141.0395568148233
139,2019-08-01,2019-08-01,6,"Wholesale and retail trade, accommodation and food services",799692.51,2019,8,802000.6881292127,812781.1537499999,-5845.889747264562
140,2019-09-01,2019-09-01,6,"Wholesale and retail trade, accommodation and food services",840031.34,2019,9,817675.924452742,817847.4145833333,4894.110769178602
141,2019-10-01,2019-10-01,6,"Wholesale and retail trade, accommodation and food services",803511.85,2019,10,810391.7030097273,824555.9945833331,-7363.3666039116215
142,2019-11-01,2019-11-01,6,"Wholesale and retail trade, accommodation and food services",809434.29,2019,11,819790.7336086857,831239.2404166666,-2974.9453814937733
143,2019-12-01,2019-12-01,6,"Wholesale and retail trade, accommodation and food services",866685.35,2019,12,830053.5542597272,839939.6649999999,2240.635939167347
144,2020-01-01,2020-01-01,6,"Wholesale and retail trade, accommodation and food services",869081.8,2020,1,861737.745301394,848153.0654166667,28841.704144064104
145,2020-02-01,2020-02-01,6,"Wholesale and retail trade, accommodation and food services",853829.0,2020,2,862183.0945722273,853804.1841666666,24168.776230330346
146,2020-03-01,2020-03-01,6,"Wholesale and retail trade, accommodation and food services",878012.44,2020,3,883598.4624888939,859952.2691666667,40431.219229211914
147,2020-04-01,2020-04-01,6,"Wholesale and retail trade, accommodation and food services",885844.14,2020,4,892434.6634003524,865809.1983333332,44080.16761677596
148,2020-05-01,2020-05-01,6,"Wholesale and retail trade, accommodation and food services",869240.66,2020,5,880249.195067019,871204.4179166667,26673.127311263117
149,2020-06-01,2020-06-01,6,"Wholesale and retail trade, accommodation and food services",865874.11,2020,6,883888.4586347273,876360.9254166667,25056.167491581058
150,2020-07-01,2020-07-01,6,"Wholesale and retail trade, accommodation and food services",868622.83,2020,7,865856.0970752911,879888.3516666667,1732.393351450679
151,2020-08-01,2020-08-01,6,"Wholesale and retail trade, accommodation and food services",871272.29,2020,8,873580.4681292127,881923.2841666667,4129.431518655503
152,2020-09-01,2020-09-01,6,"Wholesale and retail trade, accommodation and food services",916005.6,2020,9,893650.184452742,883786.2866666667,18835.15016949398
153,2020-10-01,2020-10-01,6,"Wholesale and retail trade, accommodation and food services",868103.89,2020,10,874983.7430097273,884965.2766666667,-5232.730075034546
154,2020-11-01,2020-11-01,6,"Wholesale and retail trade, accommodation and food services",874327.52,2020,11,884683.9636086856,885787.9570833333,-972.3110822108574
155,2020-12-01,2020-12-01,6,"Wholesale and retail trade, accommodation and food services",925548.3,2020,12,888916.5042597274,887661.4654166666,-2218.816141718533
156,2021-01-01,2021-01-01,6,"Wholesale and retail trade, accommodation and food services",894877.08,2021,1,887533.0253013939,891124.7224999999,-9121.458712410182
157,2021-02-01,2021-02-01,6,"Wholesale and retail trade, accommodation and food services",876872.1,2021,2,885226.1945722273,894948.1766666668,-16988.427632643026
158,2021-03-01,2021-03-01,6,"Wholesale and retail trade, accommodation and food services",899681.4,2021,3,905267.422488894,897968.1470833333,-2549.098781024688
159,2021-04-01,2021-04-01,6,"Wholesale and retail trade, accommodation and food services",892470.94,2021,4,899061.4634003523,901272.465,-14399.373020324041
160,2021-05-01,2021-05-01,6,"Wholesale and retail trade, accommodation and food services",882358.19,2021,5,893366.7250670189,905560.8999999998,-25781.478132879944
161,2021-06-01,2021-06-01,6,"Wholesale and retail trade, accommodation and food services",897720.78,2021,6,915735.1286347273,910966.0837499998,-9144.017409340944
162,2021-07-01,2021-07-01,6,"Wholesale and retail trade, accommodation and food services",919894.33,2021,7,917127.5970752911,916872.9804166666,-13526.39338321751
163,2021-08-01,2021-08-01,6,"Wholesale and retail trade, accommodation and food services",911763.69,2021,8,914071.8681292126,922663.3733333332,-22401.123263640562
164,2021-09-01,2021-09-01,6,"Wholesale and retail trade, accommodation and food services",947993.49,2021,9,925638.074452742,928916.2779166665,-16698.22497367428
165,2021-10-01,2021-10-01,6,"Wholesale and retail trade, accommodation and food services",915419.63,2021,10,922299.4830097273,935467.9383333334,-25944.40928061155
166,2021-11-01,2021-11-01,6,"Wholesale and retail trade, accommodation and food services",929934.22,2021,11,940290.6636086856,943817.3087499999,-13904.955262747826
167,2021-12-01,2021-12-01,6,"Wholesale and retail trade, accommodation and food services",999666.01,2021,12,963034.2142597274,953320.3733333333,2843.086391558638
168,2022-01-01,2022-01-01,6,"Wholesale and retail trade, accommodation and food services",962524.89,2022,1,955180.835301394,961893.80625,-11049.125386298634
169,2022-02-01,2022-02-01,6,"Wholesale and retail trade, accommodation and food services",948193.72,2022,2,956547.8145722273,971143.2258333332,-15763.866102320724
170,2022-03-01,2022-03-01,6,"Wholesale and retail trade, accommodation and food services",978429.49,2022,3,984015.5124888939,981744.4841666665,5579.746571213473
171,2022-04-01,2022-04-01,6,"Wholesale and retail trade, accommodation and food services",970962.7,2022,4,977553.2234003523,992651.9366666668,-7048.349470914109
172,2022-05-01,2022-05-01,6,"Wholesale and retail trade, accommodation and food services",1004251.32,2022,5,1015259.8550670189,1003179.9704166667,24451.35402393667
173,2022-06-01,2022-06-01,6,"Wholesale and retail trade, accommodation and food services",1003901.2,2022,6,1021915.5486347273,1010009.4750000001,24859.653079234995
174,2022-07-01,2022-07-01,6,"Wholesale and retail trade, accommodation and food services",1019476.3,2022,7,1016709.5670752912,1013637.8612500001,13366.276876575896
175,2022-08-01,2022-08-01,6,"Wholesale and retail trade, accommodation and food services",1034167.79,2022,8,1036475.9681292127,1017512.8675,26805.55754793086
176,2022-09-01,2022-09-01,6,"Wholesale and retail trade, accommodation and food services",1080019.59,2022,9,1057664.174452742,1020615.4691666665,41627.089006167254
177,2022-10-01,2022-10-01,6,"Wholesale and retail trade, accommodation and food services",1045172.39,2022,10,1052052.2430097274,1023538.9691666665,29608.892638744903
178,2022-11-01,2022-11-01,6,"Wholesale and retail trade, accommodation and food services",1052854.27,2022,11,1063210.7136086856,1027916.2033333334,34321.15148111759
179,2022-12-01,2022-12-01,6,"Wholesale and retail trade, accommodation and food services",1040654.07,2022,12,1004022.2742597272,1033267.3283333333,-31354.031693344936
180,2023-01-01,2023-01-01,6,"Wholesale and retail trade, accommodation and food services",1008618.1,2023,1,1001274.045301394,1038233.3404166667,-40630.38660654123
181,2023-02-01,2023-02-01,6,"Wholesale and retail trade, accommodation and food services",995100.66,2023,2,1003454.7545722274,1042296.8029166665,-45019.793551113224
182,2023-03-01,2023-03-01,6,"Wholesale and retail trade, accommodation and food services",1005984.99,2023,3,1011571.0124888939,1045002.9804166665,-43515.93673550873
183,2023-04-01,2023-04-01,6,"Wholesale and retail trade, accommodation and food services",1013571.2,2023,4,1020161.7234003523,1046639.6624999999,-41579.85906093358
184,2023-05-01,2023-05-01,6,"Wholesale and retail trade, accommodation and food services",1066696.44,2023,5,1077704.975067019,1048189.8162499999,9266.915753981331
185,2023-06-01,2023-06-01,6,"Wholesale and retail trade, accommodation and food services",1069883.08,2023,6,1087897.4286347274,1052991.1545833333,12721.758208267624
186,2023-07-01,2023-07-01,6,"Wholesale and retail trade, accommodation and food services",1072678.71,2023,7,1069911.977075291,1060828.8375,-12041.80087704258
187,2023-08-01,2023-08-01,6,"Wholesale and retail trade, accommodation and food services",1078488.48,2023,8,1080796.6581292127,1068485.3283333334,-7975.184073942946
188,2023-09-01,2023-09-01,6,"Wholesale and retail trade, accommodation and food services",1100647.16,2023,9,1078291.744452742,1076208.3629166665,-17337.486123549286
189,2023-10-01,2023-10-01,6,"Wholesale and retail trade, accommodation and food services",1063825.19,2023,10,1070705.0430097273,1083983.2,-31820.20592246484
190,2023-11-01,2023-11-01,6,"Wholesale and retail trade, accommodation and food services",1071405.16,2023,11,1081761.6036086855,1089404.3537499998,-27697.465745724738
191,2023-12-01,2023-12-01,6,"Wholesale and retail trade, accommodation and food services",1137335.3,2023,12,1100703.5042597274,1092370.4337499999,-15726.114140489837
192,2024-01-01,2024-01-01,6,"Wholesale and retail trade, accommodation and food services",1100041.26,2024,1,1092697.205301394,1097317.2174999998,-30738.40361047699
193,2024-02-01,2024-02-01,6,"Wholesale and retail trade, accommodation and food services",1087433.28,2024,2,1095787.3745722272,1104162.3804166666,-34688.2578159289
194,2024-03-01,2024-03-01,6,"Wholesale and retail trade, accommodation and food services",1099005.2,2024,3,1104591.222488894,1112048.6708333334,-32956.820659923134
195,2024-04-01,2024-04-01,6,"Wholesale and retail trade, accommodation and food services",1107147.08,2024,4,1113737.6034003524,1121002.25875,-30913.324456935516
196,2024-05-01,2024-05-01,6,"Wholesale and retail trade, accommodation and food services",1103228.25,2024,5,1114236.785067019,1130102.2741666664,-37545.3338135276
197,2024-06-01,2024-06-01,6,"Wholesale and retail trade, accommodation and food services",1104537.19,2024,6,1122551.5386347272,1144163.6316666666,-36387.67142210668
198,2024-07-01,2024-07-01,6,"Wholesale and retail trade, accommodation and food services",1156747.41,2024,7,1153980.677075291,1162626.8970833335,-12138.828447448323
199,2024-08-01,2024-08-01,6,"Wholesale and retail trade, accommodation and food services",1158703.69,2024,8,1161011.8681292126,1180641.3391666666,-12308.160516570555
200,2024-09-01,2024-09-01,6,"Wholesale and retail trade, accommodation and food services",1209702.92,2024,9,1187347.504452742,1198600.0770833332,6809.795323056402
201,2024-10-01,2024-10-01,6,"Wholesale and retail trade, accommodation and food services",1169655.54,2024,10,1176535.3930097274,,-11233.988698065048
202,2024-11-01,2024-11-01,6,"Wholesale and retail trade, accommodation and food services",1183975.18,2024,11,1194331.6236086856,,-680.3100494807586
203,2024-12-01,2024-12-01,6,"Wholesale and retail trade, accommodation and food services",1362237.86,2024,12,1325606.0642597275,,123343.8986828688
204,2025-01-01,2025-01-01,6,"Wholesale and retail trade, accommodation and food services",1318257.07,2025,1,1310913.015301394,,101396.14249077882
205,2025-02-01,2025-02-01,6,"Wholesale and retail trade, accommodation and food services",1301564.08,2025,2,1309918.1745722273,,93144.37213843246
206,2025-03-01,2025-03-01,6,"Wholesale and retail trade, accommodation and food services",1315884.11,2025,3,1321470.132488894,,97438.64859049534
0,2008-01-01,2008-01-01,7,"Transport, communications and information services",460247.88,2008,1,454013.31555249187,,9076.019235684827
1,2008-02-01,2008-02-01,7,"Transport, communications and information services",498798.05,2008,2,502438.52943270013,,54408.581605245476
2,2008-03-01,2008-03-01,7,"Transport, communications and information services",500503.96,2008,3,504671.6046931168,,53548.935324002
3,2008-04-01,2008-04-01,7,"Transport, communications and information services",502374.05,2008,4,514621.6068285335,,60405.65603643103
4,2008-05-01,2008-05-01,7,"Transport, communications and information services",498801.35,2008,5,511710.57034415845,,54399.875211196544
5,2008-06-01,2008-06-01,7,"Transport, communications and information services",499821.49,2008,6,522992.44453686685,,62584.173015604494
6,2008-07-01,2008-07-01,7,"Transport, communications and information services",493636.09,2008,7,489857.9795108252,485237.0625,26347.510672128526
7,2008-08-01,2008-08-01,7,"Transport, communications and information services",456090.41,2008,8,458138.2829667075,484261.08625000005,-8481.275902819878
8,2008-09-01,2008-09-01,7,"Transport, communications and information services",478857.85,2008,9,453485.9588000408,481484.9583333334,-16252.057896669663
9,2008-10-01,2008-10-01,7,"Transport, communications and information services",479843.95,2008,10,487254.7810993669,478686.68375,14386.52913810854
10,2008-11-01,2008-11-01,7,"Transport, communications and information services",458631.15,2008,11,470611.20984936686,475778.8820833333,-5401.339053135016
11,2008-12-01,2008-12-01,7,"Transport, communications and information services",490446.38,2008,12,448256.3263858252,472717.2108333334,-30916.976381115906
12,2009-01-01,2009-01-01,7,"Transport, communications and information services",469832.16,2009,1,463597.59555249184,470319.1058333333,-18755.271571585385
13,2009-02-01,2009-02-01,7,"Transport, communications and information services",465790.34,2009,2,469430.81943270017,470196.44708333345,-16122.53755379509
14,2009-03-01,2009-03-01,7,"Transport, communications and information services",466884.6,2009,3,471052.24469311675,471457.4904166666,-17724.497957061627
15,2009-04-01,2009-04-01,7,"Transport, communications and information services",468834.82,2009,4,481082.37682853354,471780.79666666663,-10942.493180280377
16,2009-05-01,2009-05-01,7,"Transport, communications and information services",462553.34,2009,5,475462.5603441585,472211.89916666655,-19836.887848829152
17,2009-06-01,2009-06-01,7,"Transport, communications and information services",462589.39,2009,6,485760.3445368669,473527.63708333333,-12841.757363600598
18,2009-07-01,2009-07-01,7,"Transport, communications and information services",473313.67,2009,7,469535.55951082514,475390.385,-32398.743255789916
19,2009-08-01,2009-08-01,7,"Transport, communications and information services",473469.02,2009,8,475516.8929667075,477790.6075,-29780.53037245077
20,2009-09-01,2009-09-01,7,"Transport, communications and information services",491744.28,2009,9,466372.3888000409,480161.63875000004,-42320.197375481075
21,2009-10-01,2009-10-01,7,"Transport, communications and information services",474716.87,2009,10,482127.7010993669,482578.96208333335,-29992.98294572113
22,2009-11-01,2009-11-01,7,"Transport, communications and information services",474104.69,2009,11,486084.74984936684,485269.17000000004,-29497.533323138836
23,2009-12-01,2009-12-01,7,"Transport, communications and information services",506550.55,2009,12,464360.49638582516,488141.22250000003,-54717.22196926118
24,2010-01-01,2010-01-01,7,"Transport, communications and information services",498433.94,2010,1,492199.37555249187,491057.43041666667,-30407.72123322566
25,2010-02-01,2010-02-01,7,"Transport, communications and information services",494793.9,2010,2,498434.37943270017,494130.1616666667,-27735.72402380017
26,2010-03-01,2010-03-01,7,"Transport, communications and information services",494785.79,2010,3,498953.43469311675,497744.69083333324,-30812.75403894036
27,2010-04-01,2010-04-01,7,"Transport, communications and information services",498949.39,2010,4,511196.94682853355,501586.67416666663,-22197.64213826065
28,2010-05-01,2010-05-01,7,"Transport, communications and information services",497003.76,2010,5,509912.9803441585,505270.63708333333,-27141.322418227443
29,2010-06-01,2010-06-01,7,"Transport, communications and information services",497068.23,2010,6,520239.18453686684,511744.8891666666,-20504.972905536997
30,2010-07-01,2010-07-01,7,"Transport, communications and information services",508823.82,2010,7,505045.70951082517,520122.7825,-39417.061395810044
31,2010-08-01,2010-08-01,7,"Transport, communications and information services",511704.42,2010,8,513752.2929667075,527705.0620833333,-34456.30987077637
32,2010-09-01,2010-09-01,7,"Transport, communications and information services",540257.58,2010,9,514885.6888000408,535528.4658333333,-37094.119973320456
33,2010-10-01,2010-10-01,7,"Transport, communications and information services",518411.17,2010,10,525822.0010993668,543280.1970833334,-29952.277286723605
34,2010-11-01,2010-11-01,7,"Transport, communications and information services",518825.5,2010,11,530805.5598493668,551130.8841666667,-28784.05527806573
35,2010-12-01,2010-12-01,7,"Transport, communications and information services",617211.79,2010,12,575021.7363858252,559161.5125,11598.545049926732
36,2011-01-01,2011-01-01,7,"Transport, communications and information services",588842.14,2011,1,582607.5755524918,566821.6479166667,15335.418301684665
37,2011-02-01,2011-02-01,7,"Transport, communications and information services",586360.41,2011,2,590000.8894327002,574221.2233333334,18867.136826276546
38,2011-03-01,2011-03-01,7,"Transport, communications and information services",590980.97,2011,3,595148.6146931167,581576.3562500001,20143.27922725829
39,2011-04-01,2011-04-01,7,"Transport, communications and information services",588795.76,2011,4,601043.3168285335,588893.8945833334,22158.90735655243
40,2011-05-01,2011-05-01,7,"Transport, communications and information services",595573.88,2011,5,608483.1003441585,596272.7020833333,25714.466649959795
41,2011-06-01,2011-06-01,7,"Transport, communications and information services",591233.19,2011,6,614404.1445368668,601864.3020833333,27748.306355725043
42,2011-07-01,2011-07-01,7,"Transport, communications and information services",598502.11,2011,7,594723.9995108251,603375.9308333333,4179.948115289211
43,2011-08-01,2011-08-01,7,"Transport, communications and information services",599615.94,2011,8,601663.8129667075,602713.9745833332,7232.297059298493
44,2011-09-01,2011-09-01,7,"Transport, communications and information services",628869.25,2011,9,603497.3588000408,602203.0620833333,5180.852260565618
45,2011-10-01,2011-10-01,7,"Transport, communications and information services",605420.42,2011,10,612831.2510993669,601793.91375,10633.897180157364
46,2011-11-01,2011-11-01,7,"Transport, communications and information services",608907.63,2011,11,620887.6898493668,600987.1708333334,14815.261199567583
47,2011-12-01,2011-12-01,7,"Transport, communications and information services",661328.06,2011,12,619138.0063858252,600081.9654166667,9197.822999718017
48,2012-01-01,2012-01-01,7,"Transport, communications and information services",581004.96,2012,1,574770.3955524918,603557.8129166667,-39028.78954579169
49,2012-02-01,2012-02-01,7,"Transport, communications and information services",578310.64,2012,2,581951.1194327002,611182.5499999999,-35696.95229463419
50,2012-03-01,2012-03-01,7,"Transport, communications and information services",586768.84,2012,3,590936.4846931167,618903.3833333333,-30548.6953730823
51,2012-04-01,2012-04-01,7,"Transport, communications and information services",583188.33,2012,4,595435.8868285335,626663.11625,-29872.684639836894
52,2012-05-01,2012-05-01,7,"Transport, communications and information services",581819.48,2012,5,594728.7003441585,631973.8866666667,-34387.371227940195
53,2012-06-01,2012-06-01,7,"Transport, communications and information services",583262.66,2012,6,606433.6145368669,634511.2479166668,-26471.6609796579
54,2012-07-01,2012-07-01,7,"Transport, communications and information services",689892.98,2012,7,686114.8695108251,641631.9820833334,49441.356404690305
55,2012-08-01,2012-08-01,7,"Transport, communications and information services",691218.76,2012,8,693266.6329667076,653359.5366666667,52848.723077935865
56,2012-09-01,2012-09-01,7,"Transport, communications and information services",722566.43,2012,9,697194.5388000408,664941.9804166666,53058.56589581538
57,2012-10-01,2012-10-01,7,"Transport, communications and information services",697956.83,2012,10,705367.6610993668,676601.4854166666,57542.044123723055
58,2012-11-01,2012-11-01,7,"Transport, communications and information services",643829.71,2012,11,655809.7698493667,688023.9858333332,4324.603520677891
59,2012-12-01,2012-12-01,7,"Transport, communications and information services",687302.65,2012,12,645112.5963858252,699341.2991666666,-10000.792800451862
60,2013-01-01,2013-01-01,7,"Transport, communications and information services",725927.99,2013,1,719693.4255524918,706875.50875,60984.33841231279
61,2013-02-01,2013-02-01,7,"Transport, communications and information services",714848.92,2013,2,718489.3994327002,711091.5354166667,56218.41481714579
62,2013-03-01,2013-03-01,7,"Transport, communications and information services",728209.21,2013,3,732376.8546931167,713210.7950000002,66578.5780973871
63,2013-04-01,2013-04-01,7,"Transport, communications and information services",721576.08,2013,4,733823.6368285335,712622.4045833333,64533.044980437844
64,2013-05-01,2013-05-01,7,"Transport, communications and information services",717571.74,2013,5,730480.9603441585,714282.2412500001,57732.887480518315
65,2013-06-01,2013-06-01,7,"Transport, communications and information services",719125.92,2013,6,742296.8745368669,718207.1879166667,66125.51446335448
66,2013-07-01,2013-07-01,7,"Transport, communications and information services",734850.75,2013,7,731072.6395108252,719483.6687500001,51511.10013215267
67,2013-08-01,2013-08-01,7,"Transport, communications and information services",747445.63,2013,8,749493.5029667076,718792.7758333334,66573.29605889204
68,2013-09-01,2013-09-01,7,"Transport, communications and information services",717201.79,2013,9,691829.8988000408,718172.7954166668,5580.542548211524
69,2013-10-01,2013-10-01,7,"Transport, communications and information services",689200.1,2013,10,696610.9310993669,717286.6095833333,7059.436414925614
70,2013-11-01,2013-11-01,7,"Transport, communications and information services",692422.52,2013,11,704402.5798493668,716693.5904166666,11573.407310245908
71,2013-12-01,2013-12-01,7,"Transport, communications and information services",732908.56,2013,12,690718.5063858252,715983.6199999999,-5366.488234472345
72,2014-01-01,2014-01-01,7,"Transport, communications and information services",710957.62,2014,1,704723.0555524918,713672.9183333333,5401.400519108982
73,2014-02-01,2014-02-01,7,"Transport, communications and information services",713237.86,2014,2,716878.3394327002,709537.3620833333,14336.53295700089
74,2014-03-01,2014-03-01,7,"Transport, communications and information services",714940.74,2014,3,719108.3846931168,707417.2729166667,13360.241371073527
75,2014-04-01,2014-04-01,7,"Transport, communications and information services",713576.09,2014,4,725823.6468285335,707960.4670833333,16880.17625992687
76,2014-05-01,2014-05-01,7,"Transport, communications and information services",711339.27,2014,5,724248.4903441585,708794.30625,12117.794044294511
77,2014-06-01,2014-06-01,7,"Transport, communications and information services",708319.1,2014,6,731490.0545368668,709712.7554166666,16177.19568830356
78,2014-07-01,2014-07-01,7,"Transport, communications and information services",690200.73,2014,7,686422.6195108251,710482.6866666668,-32070.470538124908
79,2014-08-01,2014-08-01,7,"Transport, communications and information services",692842.3,2014,8,694890.1729667076,710912.8691666666,-26784.473592602648
80,2014-09-01,2014-09-01,7,"Transport, communications and information services",720922.98,2014,9,695551.0888000408,711207.0070833332,-29309.448780555045
81,2014-10-01,2014-10-01,7,"Transport, communications and information services",698515.57,2014,10,705926.4010993668,711560.5266666666,-22127.164544070954
82,2014-11-01,2014-11-01,7,"Transport, communications and information services",703119.19,2014,11,715099.2498493667,711862.0533333332,-16157.057275946368
83,2014-12-01,2014-12-01,7,"Transport, communications and information services",744254.67,2014,12,702064.6163858252,712279.3170833333,-32406.551283578854
84,2015-01-01,2015-01-01,7,"Transport, communications and information services",718089.86,2015,1,711855.2955524918,715998.4575,-25845.132697749417
85,2015-02-01,2015-02-01,7,"Transport, communications and information services",716430.0,2015,2,720070.4794327002,722698.2124999999,-20875.64035910461
86,2015-03-01,2015-03-01,7,"Transport, communications and information services",718807.91,2015,3,722975.5546931168,729445.5354166667,-21234.519102638238
87,2015-04-01,2015-04-01,7,"Transport, communications and information services",718193.39,2015,4,730440.9468285335,736174.3791666667,-17053.01385774638
88,2015-05-01,2015-05-01,7,"Transport, communications and information services",713958.61,2015,5,726867.8303441585,742618.0979166668,-23931.45669681148
89,2015-06-01,2015-06-01,7,"Transport, communications and information services",715714.09,2015,6,738885.0445368668,749570.4712500001,-15242.383318651468
90,2015-07-01,2015-07-01,7,"Transport, communications and information services",772065.11,2015,7,768286.9995108251,755490.5570833333,10807.42604150856
91,2015-08-01,2015-08-01,7,"Transport, communications and information services",771772.04,2015,8,773819.9129667076,759832.6408333334,12963.116355933482
92,2015-09-01,2015-09-01,7,"Transport, communications and information services",803928.99,2015,9,778557.0988000408,764197.1624999999,14296.845401107683
93,2015-10-01,2015-10-01,7,"Transport, communications and information services",777001.81,2015,10,784412.6410993669,768454.4266666668,16721.441122484975
94,2015-11-01,2015-11-01,7,"Transport, communications and information services",779282.2,2015,11,791262.2598493667,772518.2808333334,20111.25704649242
95,2015-12-01,2015-12-01,7,"Transport, communications and information services",834948.62,2015,12,792758.5663858252,776427.3562500001,18117.409027196234
96,2016-01-01,2016-01-01,7,"Transport, communications and information services",769477.97,2016,1,763243.4055524918,780280.7020833334,-14919.908752825926
97,2016-02-01,2016-02-01,7,"Transport, communications and information services",769251.9,2016,2,772892.3794327002,784057.1858333335,-8826.884666234604
98,2016-03-01,2016-03-01,7,"Transport, communications and information services",770734.53,2016,3,774902.1746931168,788039.4075000001,-10408.507379605202
99,2016-04-01,2016-04-01,7,"Transport, communications and information services",768441.11,2016,4,780688.6668285335,792104.4974999999,-8250.508622708963
100,2016-05-01,2016-05-01,7,"Transport, communications and information services",761243.39,2016,5,774152.6103441585,796205.2908333333,-18453.66080234421
101,2016-06-01,2016-06-01,7,"Transport, communications and information services",762247.12,2016,6,785418.0745368669,800518.7145833331,-10895.357872309629
102,2016-07-01,2016-07-01,7,"Transport, communications and information services",818012.38,2016,7,814234.2695108252,804729.6895833332,14172.28941024514
103,2016-08-01,2016-08-01,7,"Transport, communications and information services",816460.38,2016,8,818508.2529667076,808435.3870833335,14655.101953797508
104,2016-09-01,2016-09-01,7,"Transport, communications and information services",854813.97,2016,9,829442.0788000408,811651.5745833335,21753.78750759235
105,2016-10-01,2016-10-01,7,"Transport, communications and information services",823678.99,2016,10,831089.8210993669,814868.0408333334,19520.96093439986
106,2016-11-01,2016-11-01,7,"Transport, communications and information services",831024.06,2016,11,843004.1198493668,818348.6145833333,27507.63513983076
107,2016-12-01,2016-12-01,7,"Transport, communications and information services",886728.93,2016,12,844538.8763858252,821808.4662499999,25065.933755900944
108,2017-01-01,2017-01-01,7,"Transport, communications and information services",818761.06,2017,1,812526.4955524919,823389.3454166667,-10973.728327679331
109,2017-02-01,2017-02-01,7,"Transport, communications and information services",808905.55,2017,2,812546.0294327002,823290.2495833334,-15034.482391598984
110,2017-03-01,2017-03-01,7,"Transport, communications and information services",808269.38,2017,3,812437.0246931168,823010.1733333332,-19278.88045938476
111,2017-04-01,2017-04-01,7,"Transport, communications and information services",808101.45,2017,4,820349.0068285335,822705.4324999999,-15559.379719629069
112,2017-05-01,2017-05-01,7,"Transport, communications and information services",805116.82,2017,5,818026.0403441584,822434.7558333332,-22133.749593714136
113,2017-06-01,2017-06-01,7,"Transport, communications and information services",801410.13,2017,6,824581.0845368669,821917.7729166667,-19890.744654412847
114,2017-07-01,2017-07-01,7,"Transport, communications and information services",816790.47,2017,7,813012.3595108251,823123.7316666666,-35833.68788210151
115,2017-08-01,2017-08-01,7,"Transport, communications and information services",815303.99,2017,8,817351.8629667076,826420.2404166666,-35931.971182680805
116,2017-09-01,2017-09-01,7,"Transport, communications and information services",849248.53,2017,9,823876.6388000408,829751.8766666667,-33909.66377269372
117,2017-10-01,2017-10-01,7,"Transport, communications and information services",821930.65,2017,10,829341.4810993669,832905.2629166667,-33012.80742280383
118,2017-11-01,2017-11-01,7,"Transport, communications and information services",826276.16,2017,11,838256.2198493668,835838.1799999999,-28732.14635889535
119,2017-12-01,2017-12-01,7,"Transport, communications and information services",879069.24,2017,12,836879.1863858252,838627.8066666666,-34809.66872729629
120,2018-01-01,2018-01-01,7,"Transport, communications and information services",855363.76,2018,1,849129.1955524918,841364.3337500001,-27326.657467709156
121,2018-02-01,2018-02-01,7,"Transport, communications and information services",851419.06,2018,2,855059.5394327003,845798.3533333332,-26229.649687130004
122,2018-03-01,2018-03-01,7,"Transport, communications and information services",845715.14,2018,3,849882.7846931168,852386.3391666665,-36305.697055383585
123,2018-04-01,2018-04-01,7,"Transport, communications and information services",846336.96,2018,4,858584.5168285335,859243.3583333332,-32568.6300248967
124,2018-05-01,2018-05-01,7,"Transport, communications and information services",837271.32,2018,5,850180.5403441584,866202.3516666666,-46001.779901128495
125,2018-06-01,2018-06-01,7,"Transport, communications and information services",836206.67,2018,6,859377.6245368669,876870.8024999998,-41897.26189671329
126,2018-07-01,2018-07-01,7,"Transport, communications and information services",847670.58,2018,7,843892.4695108251,890503.2370833332,-62536.90546498925
127,2018-08-01,2018-08-01,7,"Transport, communications and information services",890840.35,2018,8,892888.2229667075,903370.0695833332,-18755.769181444542
128,2018-09-01,2018-09-01,7,"Transport, communications and information services",931823.83,2018,9,906451.9388000407,915329.1279166664,-10464.522888864158
129,2018-10-01,2018-10-01,7,"Transport, communications and information services",903923.81,2018,10,911334.6410993669,926060.3875,-10909.72151657613
130,2018-11-01,2018-11-01,7,"Transport, communications and information services",911298.84,2018,11,923278.8998493667,936530.3487499999,-4346.293352994486
131,2018-12-01,2018-12-01,7,"Transport, communications and information services",1050089.38,2018,12,1007899.326385825,943994.79875,74842.95884452097
132,2019-01-01,2019-01-01,7,"Transport, communications and information services",1011522.05,2019,1,1005287.4855524919,952130.1629166666,66752.21936279
133,2019-02-01,2019-02-01,7,"Transport, communications and information services",1004064.75,2019,2,1007705.2294327002,961616.7266666665,63645.38223624893
134,2019-03-01,2019-03-01,7,"Transport, communications and information services",980086.85,2019,3,984254.4946931168,968921.9999999997,34625.91101924679
135,2019-04-01,2019-04-01,7,"Transport, communications and information services",969515.48,2019,4,981763.0368285335,976086.2587499998,26522.597003345727
136,2019-05-01,2019-05-01,7,"Transport, communications and information services",965371.87,2019,5,978281.0903441585,982510.9345833332,17386.44331528456
