Wage_Date,State_From,"Agriculture, forestry and fishing",Business services,Construction,"Electricity, gas, water and waste management",Financial intermediation,Manufacturing,Mining,Personal services,Public administration,Real estate and housing services,"Transport, communications and information services","Unemployment from Agriculture, forestry and fishing",Unemployment from Business services,Unemployment from Construction,"Unemployment from Electricity, gas, water and waste management",Unemployment from Financial intermediation,Unemployment from Manufacturing,Unemployment from Mining,Unemployment from Personal services,Unemployment from Public administration,Unemployment from Real estate and housing services,"Unemployment from Transport, communications and information services","Unemployment from Wholesale and retail trade, accommodation and food services","Wholesale and retail trade, accommodation and food services"
2017-06-01,Unemployment from Financial intermediation,5.07E-4,0.005145,0.001449,3.62E-4,0.050725,0.001014,7.2E-5,0.003768,1.45E-4,5.07E-4,0.001304,0.0,0.0,0.0,0.0,0.93058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00442
2017-06-01,Unemployment from Manufacturing,0.003804,0.007691,0.008362,3.08E-4,3.08E-4,0.042176,2.24E-4,0.002685,2.24E-4,3.08E-4,0.002909,0.0,0.0,0.0,0.0,0.0,0.921745,0.0,0.0,0.0,0.0,0.0,0.0,0.009257
2017-06-01,Unemployment from Mining,8.09E-4,0.007441,0.008897,3.24E-4,4.85E-4,0.00372,0.131187,0.001294,0.0,3.24E-4,0.002588,0.0,0.0,0.0,0.0,0.0,0.0,0.840343,0.0,0.0,0.0,0.0,0.0,0.002588
2017-06-01,Unemployment from Personal services,7.03E-4,0.006837,0.002601,1.41E-4,8.08E-4,0.001142,3.5E-5,0.034728,5.98E-4,3.34E-4,0.001529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946942,0.0,0.0,0.0,0.0,0.003603
2017-06-01,Unemployment from Public administration,0.001362,0.003236,0.002725,0.0,3.41E-4,6.81E-4,0.0,0.006642,0.027589,6.81E-4,0.001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952486,0.0,0.0,0.0,0.003065
2017-06-01,Unemployment from Real estate and housing services,0.001182,0.007094,0.007981,2.96E-4,0.001774,0.002069,0.0,0.004434,5.91E-4,0.023943,0.002069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942654,0.0,0.0,0.005912
2017-06-01,"Unemployment from Transport, communications and information services",0.001629,0.007991,0.004918,2.77E-4,0.001137,0.002889,3.38E-4,0.002766,3.69E-4,1.23E-4,0.042876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927711,0.0,0.006977
2017-06-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.001771,0.006607,0.003695,2.38E-4,6.54E-4,0.003719,1.31E-4,0.003743,2.38E-4,3.09E-4,0.002483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937926,0.038488
2017-06-01,"Wholesale and retail trade, accommodation and food services",3.36E-4,0.001421,5.08E-4,4.5E-5,2.62E-4,7.63E-4,6.0E-5,6.58E-4,6.0E-5,9.7E-5,6.58E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049382,0.94575
2017-07-01,"Agriculture, forestry and fishing",0.91988,7.06E-4,6.78E-4,2.8E-5,2.82E-4,7.62E-4,5.6E-5,4.8E-4,2.8E-5,5.6E-5,4.8E-4,0.075772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9E-4
2017-07-01,Business services,4.06E-4,0.928909,0.002514,2.64E-4,6.04E-4,0.001888,3.73E-4,0.001768,7.7E-5,1.32E-4,0.001636,0.0,0.059069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002361
2017-07-01,Construction,4.18E-4,0.003911,0.889581,2.7E-4,2.02E-4,0.001281,2.7E-4,4.05E-4,5.4E-5,2.16E-4,6.2E-4,0.0,0.0,0.101963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.09E-4
2017-07-01,"Electricity, gas, water and waste management",0.0,0.001203,0.002255,0.952037,3.01E-4,7.52E-4,6.01E-4,4.51E-4,0.0,1.5E-4,4.51E-4,0.0,0.0,0.0,0.041798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,Financial intermediation,4.0E-5,0.001229,2.77E-4,1.19E-4,0.956801,1.59E-4,0.0,4.76E-4,0.0,1.98E-4,4.76E-4,0.0,0.0,0.0,0.0,0.039394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32E-4
2017-07-01,Manufacturing,2.83E-4,0.001507,0.00188,1.19E-4,1.49E-4,0.946629,1.64E-4,3.73E-4,1.5E-5,4.5E-5,6.27E-4,0.0,0.0,0.0,0.0,0.0,0.046626,0.0,0.0,0.0,0.0,0.0,0.0,0.001582
2017-07-01,Mining,2.92E-4,0.00156,0.00117,1.95E-4,0.0,3.9E-4,0.879216,0.0,0.0,0.0,2.92E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.116884,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,Personal services,1.33E-4,0.001535,3.34E-4,3.8E-5,2.57E-4,4.29E-4,3.8E-5,0.96068,1.24E-4,7.6E-5,4.2E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035258,0.0,0.0,0.0,0.0,6.77E-4
2017-07-01,Public administration,0.0,3.27E-4,4.09E-4,8.2E-5,8.2E-5,3.27E-4,0.0,0.00221,0.967264,0.0,8.2E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029135,0.0,0.0,0.0,8.2E-5
2017-07-01,Real estate and housing services,0.0,0.002224,0.00278,1.85E-4,0.001112,3.71E-4,0.0,0.005189,0.0,0.941438,1.85E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044848,0.0,0.0,0.001668
2017-07-01,"Transport, communications and information services",3.37E-4,0.001924,6.89E-4,6.4E-5,3.85E-4,4.33E-4,2.73E-4,6.09E-4,3.2E-5,4.8E-5,0.948779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045385,0.0,0.001042
2017-07-01,"Unemployment from Agriculture, forestry and fishing",0.075435,0.004169,0.005516,2.33E-4,3.11E-4,0.003315,2.59E-4,0.001269,3.88E-4,1.29E-4,0.00158,0.903019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004376
2017-07-01,Unemployment from Business services,0.001484,0.045198,0.008099,5.21E-4,0.001216,0.003505,6.16E-4,0.004689,2.68E-4,4.26E-4,0.003173,0.0,0.923306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007499
2017-07-01,Unemployment from Construction,0.002296,0.008239,0.076254,5.09E-4,3.78E-4,0.004243,5.96E-4,0.001991,2.76E-4,3.05E-4,0.002732,0.0,0.0,0.898813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003371
2017-07-01,"Unemployment from Electricity, gas, water and waste management",0.00173,0.007264,0.011069,0.052577,3.46E-4,0.002767,6.92E-4,0.002075,3.46E-4,0.0,0.004497,0.0,0.0,0.0,0.911449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005189
2017-07-01,Unemployment from Financial intermediation,6.49E-4,0.006206,0.001443,1.44E-4,0.048636,6.49E-4,7.2E-5,0.00267,2.16E-4,3.61E-4,0.001732,0.0,0.0,0.0,0.0,0.933035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004185
2017-07-01,Unemployment from Manufacturing,0.003325,0.007675,0.007979,2.77E-4,5.26E-4,0.040506,2.22E-4,0.002632,5.5E-5,2.49E-4,0.002688,0.0,0.0,0.0,0.0,0.0,0.925387,0.0,0.0,0.0,0.0,0.0,0.0,0.008478
2017-07-01,Unemployment from Mining,0.001838,0.00568,0.007016,1.67E-4,1.67E-4,0.003007,0.097895,0.001169,0.0,0.0,0.003508,0.0,0.0,0.0,0.0,0.0,0.0,0.876545,0.0,0.0,0.0,0.0,0.0,0.003007
2017-07-01,Unemployment from Personal services,6.13E-4,0.005362,0.002769,1.58E-4,5.96E-4,0.001157,1.8E-5,0.029982,2.8E-4,1.4E-4,0.001454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953529,0.0,0.0,0.0,0.0,0.003943
2017-07-01,Unemployment from Public administration,5.15E-4,0.002231,0.001545,0.0,8.58E-4,8.58E-4,1.72E-4,0.002746,0.022138,1.72E-4,8.58E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966363,0.0,0.0,0.0,0.001545
2017-07-01,Unemployment from Real estate and housing services,0.001761,0.005577,0.009392,0.0,0.001174,0.001761,2.94E-4,0.004109,2.94E-4,0.022307,0.001174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943058,0.0,0.0,0.009099
2017-07-01,"Unemployment from Transport, communications and information services",0.001514,0.007478,0.005207,3.33E-4,7.27E-4,0.002028,5.15E-4,0.002604,2.12E-4,1.82E-4,0.050951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922832,0.0,0.005419
2017-07-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.001767,0.006577,0.00364,1.87E-4,7.37E-4,0.002949,1.64E-4,0.003417,1.52E-4,3.86E-4,0.002235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937789,0.04
2017-07-01,"Wholesale and retail trade, accommodation and food services",3.51E-4,0.001264,5.61E-4,8.2E-5,3.66E-4,7.33E-4,6.7E-5,5.38E-4,2.2E-5,4.5E-5,5.68E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049852,0.945549
2017-08-01,"Agriculture, forestry and fishing",0.912923,6.85E-4,0.001205,8.2E-5,2.7E-5,6.57E-4,2.7E-5,1.64E-4,0.0,2.7E-5,5.2E-4,0.082831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49E-4
2017-08-01,Business services,3.94E-4,0.927798,0.00278,2.19E-4,6.68E-4,0.001423,3.5E-4,0.001882,7.7E-5,2.74E-4,0.001587,0.0,0.060318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002232
2017-08-01,Construction,3.65E-4,0.003459,0.889602,1.08E-4,1.49E-4,0.001648,3.78E-4,6.22E-4,2.7E-5,5.67E-4,6.76E-4,0.0,0.0,0.10144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59E-4
2017-08-01,"Electricity, gas, water and waste management",1.49E-4,0.001935,0.001042,0.950127,1.49E-4,8.93E-4,1.49E-4,0.00134,2.98E-4,1.49E-4,7.44E-4,0.0,0.0,0.0,0.042281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44E-4
2017-08-01,Financial intermediation,1.97E-4,0.001182,3.55E-4,7.9E-5,0.947607,1.97E-4,7.9E-5,0.001458,3.9E-5,3.55E-4,4.33E-4,0.0,0.0,0.0,0.0,0.046799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001221
2017-08-01,Manufacturing,8.23E-4,0.001481,0.001631,1.65E-4,1.35E-4,0.945669,0.001556,3.29E-4,4.5E-5,6.0E-5,4.34E-4,0.0,0.0,0.0,0.0,0.0,0.046313,0.0,0.0,0.0,0.0,0.0,0.0,0.001361
2017-08-01,Mining,1.01E-4,5.06E-4,0.001924,2.03E-4,0.0,5.06E-4,0.891747,1.01E-4,0.0,0.0,3.04E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.104101,0.0,0.0,0.0,0.0,0.0,5.06E-4
2017-08-01,Personal services,1.15E-4,0.001502,4.78E-4,3.8E-5,2.58E-4,3.73E-4,1.9E-5,0.963526,2.3E-4,4.8E-5,4.02E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032245,0.0,0.0,0.0,0.0,7.65E-4
2017-08-01,Public administration,0.0,2.48E-4,0.0,0.0,8.3E-5,1.65E-4,8.3E-5,0.001734,0.972757,0.0,8.3E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024684,0.0,0.0,0.0,1.65E-4
2017-08-01,Real estate and housing services,5.6E-4,3.73E-4,0.004851,0.0,5.6E-4,7.46E-4,0.0,0.003172,0.0,0.948881,7.46E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037687,0.0,0.0,0.002425
2017-08-01,"Transport, communications and information services",3.52E-4,0.001713,8.96E-4,3.2E-5,3.52E-4,5.76E-4,1.92E-4,5.92E-4,0.0,1.6E-5,0.952943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041183,0.0,0.001152
2017-08-01,"Unemployment from Agriculture, forestry and fishing",0.053799,0.004079,0.005865,3.73E-4,8.0E-5,0.003119,2.13E-4,0.001786,3.2E-4,1.07E-4,0.00144,0.924633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004186
2017-08-01,Unemployment from Business services,0.001787,0.046861,0.008952,3.61E-4,0.001489,0.003308,5.17E-4,0.006334,2.04E-4,4.86E-4,0.004233,0.0,0.917488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00798
2017-08-01,Unemployment from Construction,0.002164,0.008743,0.082681,3.61E-4,5.19E-4,0.004112,7.5E-4,0.002049,2.31E-4,5.05E-4,0.002626,0.0,0.0,0.890889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004371
2017-08-01,"Unemployment from Electricity, gas, water and waste management",0.001374,0.009959,0.008929,0.050137,3.43E-4,0.001374,0.001374,0.00103,0.0,0.0,0.003434,0.0,0.0,0.0,0.916552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005495
2017-08-01,Unemployment from Financial intermediation,5.75E-4,0.006182,0.001078,0.0,0.042197,0.001581,1.44E-4,0.003882,7.2E-5,3.59E-4,0.002013,0.0,0.0,0.0,0.0,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004816
2017-08-01,Unemployment from Manufacturing,0.003289,0.008057,0.009345,1.64E-4,5.76E-4,0.039463,5.76E-4,0.003316,1.64E-4,2.47E-4,0.003152,0.0,0.0,0.0,0.0,0.0,0.923184,0.0,0.0,0.0,0.0,0.0,0.0,0.008468
2017-08-01,Unemployment from Mining,0.001243,0.005594,0.005749,3.11E-4,3.11E-4,0.001709,0.147296,6.22E-4,1.55E-4,0.0,0.001554,0.0,0.0,0.0,0.0,0.0,0.0,0.833126,0.0,0.0,0.0,0.0,0.0,0.002331
2017-08-01,Unemployment from Personal services,6.89E-4,0.006322,0.002326,1.38E-4,6.55E-4,0.001395,8.6E-5,0.043567,4.82E-4,3.27E-4,0.001361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93874,0.0,0.0,0.0,0.0,0.003911
2017-08-01,Unemployment from Public administration,0.001505,0.002843,0.002342,1.67E-4,3.35E-4,5.02E-4,1.67E-4,0.006356,0.033283,1.67E-4,0.002007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948152,0.0,0.0,0.0,0.002174
2017-08-01,Unemployment from Real estate and housing services,0.002029,0.008116,0.008116,5.8E-4,0.001739,8.7E-4,0.0,0.004928,5.8E-4,0.023478,0.001739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941159,0.0,0.0,0.006667
2017-08-01,"Unemployment from Transport, communications and information services",0.001653,0.007063,0.004839,2.1E-4,9.62E-4,0.002344,3.01E-4,0.002705,1.5E-4,2.4E-4,0.04713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925969,0.0,0.006432
2017-08-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.001661,0.006551,0.004106,1.73E-4,8.53E-4,0.003598,9.2E-5,0.003783,2.42E-4,2.88E-4,0.00263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931919,0.044103
2017-08-01,"Wholesale and retail trade, accommodation and food services",3.6E-4,0.001221,7.27E-4,4.5E-5,2.85E-4,0.001026,6.7E-5,5.24E-4,1.5E-5,9.7E-5,6.37E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04547,0.949526
2017-09-01,"Agriculture, forestry and fishing",0.892248,7.14E-4,0.001126,2.47E-4,8.2E-5,4.39E-4,8.2E-5,4.12E-4,2.7E-5,8.2E-5,4.39E-4,0.102974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001126
2017-09-01,Business services,2.83E-4,0.933074,0.002136,3.16E-4,5.56E-4,0.001406,1.63E-4,0.001994,8.7E-5,1.2E-4,0.001591,0.0,0.055779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002495
2017-09-01,Construction,4.15E-4,0.003216,0.885433,2.41E-4,4.42E-4,0.001139,2.81E-4,4.82E-4,2.7E-5,2.55E-4,7.24E-4,0.0,0.0,0.106486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58E-4
2017-09-01,"Electricity, gas, water and waste management",1.49E-4,0.002231,0.00357,0.947486,4.46E-4,1.49E-4,0.0,7.44E-4,0.0,0.0,5.95E-4,0.0,0.0,0.0,0.044183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46E-4
2017-09-01,Financial intermediation,7.9E-5,0.001188,7.13E-4,4.0E-5,0.950539,1.98E-4,4.0E-5,7.92E-4,0.0,4.0E-5,5.15E-4,0.0,0.0,0.0,0.0,0.04463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001228
2017-09-01,Manufacturing,5.99E-4,0.001633,0.001333,1.35E-4,6.0E-5,0.946169,1.35E-4,4.79E-4,1.5E-5,9.0E-5,3.75E-4,0.0,0.0,0.0,0.0,0.0,0.047583,0.0,0.0,0.0,0.0,0.0,0.0,0.001393
2017-09-01,Mining,1.98E-4,0.001483,0.001582,0.0,0.0,3.95E-4,0.865039,0.0,0.0,0.0,5.93E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.130314,0.0,0.0,0.0,0.0,0.0,3.95E-4
2017-09-01,Personal services,1.04E-4,0.001495,3.41E-4,7.6E-5,2.55E-4,2.55E-4,1.9E-5,0.965329,1.23E-4,7.6E-5,2.84E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03099,0.0,0.0,0.0,0.0,6.53E-4
2017-09-01,Public administration,0.0,2.46E-4,5.74E-4,2.46E-4,0.0,2.46E-4,0.0,6.56E-4,0.97564,0.0,2.46E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021736,0.0,0.0,0.0,4.1E-4
2017-09-01,Real estate and housing services,3.68E-4,0.009188,0.002021,0.0,9.19E-4,0.001103,1.84E-4,0.003675,0.0,0.938442,0.001286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041896,0.0,0.0,9.19E-4
2017-09-01,"Transport, communications and information services",2.23E-4,0.001862,6.84E-4,1.27E-4,5.41E-4,3.82E-4,1.11E-4,4.93E-4,3.2E-5,1.11E-4,0.951791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042559,0.0,0.001082
2017-09-01,"Unemployment from Agriculture, forestry and fishing",0.049251,0.004303,0.004888,2.66E-4,3.45E-4,0.002417,1.59E-4,0.001355,2.39E-4,1.06E-4,0.001488,0.931012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004171
2017-09-01,Unemployment from Business services,0.001736,0.045789,0.008007,4.85E-4,0.00122,0.003237,4.69E-4,0.005317,2.03E-4,2.66E-4,0.003581,0.0,0.921684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008007
2017-09-01,Unemployment from Construction,0.002126,0.007765,0.074602,6.8E-4,3.47E-4,0.004309,4.77E-4,0.002299,2.89E-4,3.9E-4,0.002603,0.0,0.0,0.900078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004034
2017-09-01,"Unemployment from Electricity, gas, water and waste management",0.001017,0.00746,0.01119,0.038657,0.0,0.002713,0.0,0.002374,3.39E-4,0.0,0.005765,0.0,0.0,0.0,0.926077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004408
2017-09-01,Unemployment from Financial intermediation,5.63E-4,0.005841,0.00197,0.0,0.051228,9.85E-4,7.0E-5,0.003096,2.11E-4,6.33E-4,0.002322,0.0,0.0,0.0,0.0,0.930054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003026
2017-09-01,Unemployment from Manufacturing,0.002885,0.007894,0.008765,2.72E-4,5.99E-4,0.039988,2.45E-4,0.002695,3.27E-4,8.2E-5,0.002532,0.0,0.0,0.0,0.0,0.0,0.925114,0.0,0.0,0.0,0.0,0.0,0.0,0.008602
2017-09-01,Unemployment from Mining,0.001097,0.00423,0.00611,6.27E-4,1.57E-4,0.002507,0.13254,9.4E-4,1.57E-4,0.0,0.002663,0.0,0.0,0.0,0.0,0.0,0.0,0.846311,0.0,0.0,0.0,0.0,0.0,0.002663
2017-09-01,Unemployment from Personal services,5.02E-4,0.006316,0.002302,1.56E-4,7.27E-4,0.001454,1.7E-5,0.036791,4.5E-4,1.21E-4,0.001609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945558,0.0,0.0,0.0,0.0,0.003998
2017-09-01,Unemployment from Public administration,8.39E-4,0.001678,0.001846,0.0,3.36E-4,3.36E-4,0.0,0.006879,0.028859,1.68E-4,5.03E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956544,0.0,0.0,0.0,0.002013
2017-09-01,Unemployment from Real estate and housing services,0.001162,0.00668,0.003485,0.0,0.001162,0.002033,2.9E-4,0.005228,0.0,0.023526,0.002904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946849,0.0,0.0,0.00668
2017-09-01,"Unemployment from Transport, communications and information services",0.00192,0.007231,0.004411,3.9E-4,4.2E-4,0.00252,3.0E-4,0.00294,2.1E-4,1.5E-4,0.045367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928709,0.0,0.005431
2017-09-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.001705,0.007421,0.003618,1.5E-4,6.45E-4,0.003261,8.1E-5,0.003238,2.07E-4,3.0E-4,0.002489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933306,0.043579
2017-09-01,"Wholesale and retail trade, accommodation and food services",2.83E-4,0.001272,5.5E-4,3.7E-5,2.68E-4,6.77E-4,8.2E-5,6.69E-4,3.7E-5,5.9E-5,5.28E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046546,0.948992
2017-10-01,"Agriculture, forestry and fishing",0.929192,0.001499,0.001047,2.8E-5,5.7E-5,5.94E-4,5.7E-5,1.98E-4,5.7E-5,2.8E-5,6.51E-4,0.065829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64E-4
2017-10-01,Business services,4.32E-4,0.931939,0.003463,3.99E-4,7.01E-4,0.001629,2.59E-4,0.001705,1.08E-4,1.08E-4,0.001532,0.0,0.055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061
2017-10-01,Construction,3.92E-4,0.003448,0.889017,2.7E-4,2.57E-4,0.001649,2.3E-4,5.41E-4,5.4E-5,2.43E-4,6.49E-4,0.0,0.0,0.102277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73E-4
2017-10-01,"Electricity, gas, water and waste management",2.97E-4,0.00623,0.002225,0.951646,0.0,5.93E-4,0.0,0.001187,4.45E-4,0.0,0.001335,0.0,0.0,0.0,0.035004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001038
2017-10-01,Financial intermediation,7.9E-5,0.001462,5.14E-4,0.001304,0.949972,2.77E-4,0.0,6.72E-4,4.0E-5,7.9E-5,5.14E-4,0.0,0.0,0.0,0.0,0.044061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001027
2017-10-01,Manufacturing,6.77E-4,0.001745,0.002226,9.0E-5,1.05E-4,0.951869,7.5E-5,2.86E-4,6.0E-5,9.0E-5,3.16E-4,0.0,0.0,0.0,0.0,0.0,0.041002,0.0,0.0,0.0,0.0,0.0,0.0,0.001459
2017-10-01,Mining,0.0,0.001431,0.003169,2.04E-4,0.0,9.2E-4,0.916283,2.04E-4,0.0,0.0,7.16E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.076153,0.0,0.0,0.0,0.0,0.0,9.2E-4
2017-10-01,Personal services,1.22E-4,0.001588,4.42E-4,3.1E-4,2.07E-4,4.32E-4,2.8E-5,0.964223,1.13E-4,1.03E-4,3.67E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031172,0.0,0.0,0.0,0.0,8.93E-4
2017-10-01,Public administration,8.1E-5,1.63E-4,3.26E-4,0.0,0.0,0.0,8.1E-5,8.96E-4,0.979382,0.0,8.1E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018825,0.0,0.0,0.0,1.63E-4
2017-10-01,Real estate and housing services,1.86E-4,0.002416,0.002788,1.86E-4,0.0,0.001115,0.0,0.003346,0.0,0.950558,0.001115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037546,0.0,0.0,7.43E-4
2017-10-01,"Transport, communications and information services",2.22E-4,0.002018,9.85E-4,1.11E-4,4.29E-4,5.08E-4,1.27E-4,5.88E-4,4.8E-5,1.27E-4,0.953227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040434,0.0,0.001176
2017-10-01,"Unemployment from Agriculture, forestry and fishing",0.079553,0.004467,0.00568,1.81E-4,2.84E-4,0.003641,1.03E-4,0.001214,2.07E-4,5.2E-5,0.001549,0.899378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003692
2017-10-01,Unemployment from Business services,0.001813,0.045038,0.009267,6.41E-4,0.001031,0.004141,6.09E-4,0.005298,2.81E-4,3.59E-4,0.004063,0.0,0.920238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00722
2017-10-01,Unemployment from Construction,0.002625,0.008803,0.084652,7.99E-4,4.28E-4,0.004851,4.28E-4,0.001969,2.57E-4,4.71E-4,0.002283,0.0,0.0,0.888695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003738
2017-10-01,"Unemployment from Electricity, gas, water and waste management",0.002313,0.00694,0.014541,0.053866,3.3E-4,0.003305,0.0,0.002313,0.0,0.0,0.004957,0.0,0.0,0.0,0.907138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004296
2017-10-01,Unemployment from Financial intermediation,5.58E-4,0.006279,0.001535,2.09E-4,0.051699,9.77E-4,7.0E-5,0.00307,2.09E-4,9.77E-4,0.001605,0.0,0.0,0.0,0.0,0.927719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005093
2017-10-01,Unemployment from Manufacturing,0.004124,0.008436,0.009919,2.7E-4,4.04E-4,0.046603,2.7E-4,0.002372,3.5E-4,2.16E-4,0.002318,0.0,0.0,0.0,0.0,0.0,0.916714,0.0,0.0,0.0,0.0,0.0,0.0,0.008005
