Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3
2008-07-01,7,"Transport, communications and information services",493636.09,2008,7,497419.6433333333
2008-08-01,7,"Transport, communications and information services",456090.41,2008,8,483182.66333333333
2008-09-01,7,"Transport, communications and information services",478857.85,2008,9,476194.7833333334
2008-10-01,7,"Transport, communications and information services",479843.95,2008,10,471597.4033333333
2008-11-01,7,"Transport, communications and information services",458631.15,2008,11,472444.3166666667
2008-12-01,7,"Transport, communications and information services",490446.38,2008,12,476307.16
2009-01-01,7,"Transport, communications and information services",469832.16,2009,1,472969.89666666667
2009-02-01,7,"Transport, communications and information services",465790.34,2009,2,475356.2933333333
2009-03-01,7,"Transport, communications and information services",466884.6,2009,3,467502.3666666667
2009-04-01,7,"Transport, communications and information services",468834.82,2009,4,467169.92
2009-05-01,7,"Transport, communications and information services",462553.34,2009,5,466090.92
2009-06-01,7,"Transport, communications and information services",462589.39,2009,6,464659.18333333335
2009-07-01,7,"Transport, communications and information services",473313.67,2009,7,466152.1333333333
2009-08-01,7,"Transport, communications and information services",473469.02,2009,8,469790.69333333336
2009-09-01,7,"Transport, communications and information services",491744.28,2009,9,479508.99
2009-10-01,7,"Transport, communications and information services",474716.87,2009,10,479976.7233333334
2009-11-01,7,"Transport, communications and information services",474104.69,2009,11,480188.61333333334
2009-12-01,7,"Transport, communications and information services",506550.55,2009,12,485124.0366666667
2010-01-01,7,"Transport, communications and information services",498433.94,2010,1,493029.7266666666
2010-02-01,7,"Transport, communications and information services",494793.9,2010,2,499926.13000000006
2010-03-01,7,"Transport, communications and information services",494785.79,2010,3,496004.5433333333
2010-04-01,7,"Transport, communications and information services",498949.39,2010,4,496176.36000000004
2010-05-01,7,"Transport, communications and information services",497003.76,2010,5,496912.98
2010-06-01,7,"Transport, communications and information services",497068.23,2010,6,497673.7933333333
2010-07-01,7,"Transport, communications and information services",508823.82,2010,7,500965.27
2010-08-01,7,"Transport, communications and information services",511704.42,2010,8,505865.49
2010-09-01,7,"Transport, communications and information services",540257.58,2010,9,520261.94
2010-10-01,7,"Transport, communications and information services",518411.17,2010,10,523457.7233333333
2010-11-01,7,"Transport, communications and information services",518825.5,2010,11,525831.4166666666
2010-12-01,7,"Transport, communications and information services",617211.79,2010,12,551482.82
2011-01-01,7,"Transport, communications and information services",588842.14,2011,1,574959.81
2011-02-01,7,"Transport, communications and information services",586360.41,2011,2,597471.4466666667
2011-03-01,7,"Transport, communications and information services",590980.97,2011,3,588727.84
2011-04-01,7,"Transport, communications and information services",588795.76,2011,4,588712.38
2011-05-01,7,"Transport, communications and information services",595573.88,2011,5,591783.5366666666
2011-06-01,7,"Transport, communications and information services",591233.19,2011,6,591867.61
2011-07-01,7,"Transport, communications and information services",598502.11,2011,7,595103.0599999999
2011-08-01,7,"Transport, communications and information services",599615.94,2011,8,596450.4133333332
2011-09-01,7,"Transport, communications and information services",628869.25,2011,9,608995.7666666666
2011-10-01,7,"Transport, communications and information services",605420.42,2011,10,611301.87
2011-11-01,7,"Transport, communications and information services",608907.63,2011,11,614399.1
2011-12-01,7,"Transport, communications and information services",661328.06,2011,12,625218.7033333334
2012-01-01,7,"Transport, communications and information services",581004.96,2012,1,617080.2166666667
2012-02-01,7,"Transport, communications and information services",578310.64,2012,2,606881.2200000001
2012-03-01,7,"Transport, communications and information services",586768.84,2012,3,582028.1466666666
2012-04-01,7,"Transport, communications and information services",583188.33,2012,4,582755.9366666666
2012-05-01,7,"Transport, communications and information services",581819.48,2012,5,583925.5499999999
2012-06-01,7,"Transport, communications and information services",583262.66,2012,6,582756.8233333334
2012-07-01,7,"Transport, communications and information services",689892.98,2012,7,618325.04
2012-08-01,7,"Transport, communications and information services",691218.76,2012,8,654791.4666666667
2012-09-01,7,"Transport, communications and information services",722566.43,2012,9,701226.0566666666
2012-10-01,7,"Transport, communications and information services",697956.83,2012,10,703914.0066666667
2012-11-01,7,"Transport, communications and information services",643829.71,2012,11,688117.6566666666
2012-12-01,7,"Transport, communications and information services",687302.65,2012,12,676363.0633333334
2013-01-01,7,"Transport, communications and information services",725927.99,2013,1,685686.7833333333
2013-02-01,7,"Transport, communications and information services",714848.92,2013,2,709359.8533333334
2013-03-01,7,"Transport, communications and information services",728209.21,2013,3,722995.3733333334
2013-04-01,7,"Transport, communications and information services",721576.08,2013,4,721544.7366666667
2013-05-01,7,"Transport, communications and information services",717571.74,2013,5,722452.3433333333
2013-06-01,7,"Transport, communications and information services",719125.92,2013,6,719424.5800000001
2013-07-01,7,"Transport, communications and information services",734850.75,2013,7,723849.4700000001
2013-08-01,7,"Transport, communications and information services",747445.63,2013,8,733807.4333333335
2013-09-01,7,"Transport, communications and information services",717201.79,2013,9,733166.0566666666
2013-10-01,7,"Transport, communications and information services",689200.1,2013,10,717949.1733333333
2013-11-01,7,"Transport, communications and information services",692422.52,2013,11,699608.1366666667
2013-12-01,7,"Transport, communications and information services",732908.56,2013,12,704843.7266666667
2014-01-01,7,"Transport, communications and information services",710957.62,2014,1,712096.2333333334
2014-02-01,7,"Transport, communications and information services",713237.86,2014,2,719034.68
2014-03-01,7,"Transport, communications and information services",714940.74,2014,3,713045.4066666666
2014-04-01,7,"Transport, communications and information services",713576.09,2014,4,713918.23
2014-05-01,7,"Transport, communications and information services",711339.27,2014,5,713285.3666666667
2014-06-01,7,"Transport, communications and information services",708319.1,2014,6,711078.1533333333
2014-07-01,7,"Transport, communications and information services",690200.73,2014,7,703286.3666666667
2014-08-01,7,"Transport, communications and information services",692842.3,2014,8,697120.7100000001
2014-09-01,7,"Transport, communications and information services",720922.98,2014,9,701322.0033333333
2014-10-01,7,"Transport, communications and information services",698515.57,2014,10,704093.6166666667
2014-11-01,7,"Transport, communications and information services",703119.19,2014,11,707519.2466666666
2014-12-01,7,"Transport, communications and information services",744254.67,2014,12,715296.4766666666
2015-01-01,7,"Transport, communications and information services",718089.86,2015,1,721821.2400000001
2015-02-01,7,"Transport, communications and information services",716430.0,2015,2,726258.1766666668
2015-03-01,7,"Transport, communications and information services",718807.91,2015,3,717775.9233333333
2015-04-01,7,"Transport, communications and information services",718193.39,2015,4,717810.4333333335
2015-05-01,7,"Transport, communications and information services",713958.61,2015,5,716986.6366666667
2015-06-01,7,"Transport, communications and information services",715714.09,2015,6,715955.3633333333
2015-07-01,7,"Transport, communications and information services",772065.11,2015,7,733912.6033333332
2015-08-01,7,"Transport, communications and information services",771772.04,2015,8,753183.7466666667
2015-09-01,7,"Transport, communications and information services",803928.99,2015,9,782588.7133333334
2015-10-01,7,"Transport, communications and information services",777001.81,2015,10,784234.2799999999
2015-11-01,7,"Transport, communications and information services",779282.2,2015,11,786737.6666666666
2015-12-01,7,"Transport, communications and information services",834948.62,2015,12,797077.5433333333
2016-01-01,7,"Transport, communications and information services",769477.97,2016,1,794569.5966666667
2016-02-01,7,"Transport, communications and information services",769251.9,2016,2,791226.1633333334
2016-03-01,7,"Transport, communications and information services",770734.53,2016,3,769821.4666666667
2016-04-01,7,"Transport, communications and information services",768441.11,2016,4,769475.8466666667
2016-05-01,7,"Transport, communications and information services",761243.39,2016,5,766806.3433333334
2016-06-01,7,"Transport, communications and information services",762247.12,2016,6,763977.2066666667
2016-07-01,7,"Transport, communications and information services",818012.38,2016,7,780500.9633333334
2016-08-01,7,"Transport, communications and information services",816460.38,2016,8,798906.6266666666
2016-09-01,7,"Transport, communications and information services",854813.97,2016,9,829762.2433333333
2016-10-01,7,"Transport, communications and information services",823678.99,2016,10,831651.1133333333
2016-11-01,7,"Transport, communications and information services",831024.06,2016,11,836505.6733333333
2016-12-01,7,"Transport, communications and information services",886728.93,2016,12,847143.9933333333
2017-01-01,7,"Transport, communications and information services",818761.06,2017,1,845504.6833333335
2017-02-01,7,"Transport, communications and information services",808905.55,2017,2,838131.8466666667
2017-03-01,7,"Transport, communications and information services",808269.38,2017,3,811978.6633333334
2017-04-01,7,"Transport, communications and information services",808101.45,2017,4,808425.46
2017-05-01,7,"Transport, communications and information services",805116.82,2017,5,807162.5499999999
2017-06-01,7,"Transport, communications and information services",801410.13,2017,6,804876.1333333333
2017-07-01,7,"Transport, communications and information services",816790.47,2017,7,807772.4733333333
2017-08-01,7,"Transport, communications and information services",815303.99,2017,8,811168.1966666667
2017-09-01,7,"Transport, communications and information services",849248.53,2017,9,827114.3300000001
2017-10-01,7,"Transport, communications and information services",821930.65,2017,10,828827.7233333333
2017-11-01,7,"Transport, communications and information services",826276.16,2017,11,832485.1133333334
2017-12-01,7,"Transport, communications and information services",879069.24,2017,12,842425.35
2018-01-01,7,"Transport, communications and information services",855363.76,2018,1,853569.7200000001
2018-02-01,7,"Transport, communications and information services",851419.06,2018,2,861950.6866666666
2018-03-01,7,"Transport, communications and information services",845715.14,2018,3,850832.6533333333
2018-04-01,7,"Transport, communications and information services",846336.96,2018,4,847823.7200000001
2018-05-01,7,"Transport, communications and information services",837271.32,2018,5,843107.8066666666
2018-06-01,7,"Transport, communications and information services",836206.67,2018,6,839938.3166666668
2018-07-01,7,"Transport, communications and information services",847670.58,2018,7,840382.8566666666
2018-08-01,7,"Transport, communications and information services",890840.35,2018,8,858239.2000000001
2018-09-01,7,"Transport, communications and information services",931823.83,2018,9,890111.5866666666
2018-10-01,7,"Transport, communications and information services",903923.81,2018,10,908862.6633333332
2018-11-01,7,"Transport, communications and information services",911298.84,2018,11,915682.16
2018-12-01,7,"Transport, communications and information services",1050089.38,2018,12,955104.0099999999
2019-01-01,7,"Transport, communications and information services",1011522.05,2019,1,990970.0899999999
2019-02-01,7,"Transport, communications and information services",1004064.75,2019,2,1021892.0599999999
2019-03-01,7,"Transport, communications and information services",980086.85,2019,3,998557.8833333333
2019-04-01,7,"Transport, communications and information services",969515.48,2019,4,984555.6933333334
2019-05-01,7,"Transport, communications and information services",965371.87,2019,5,971658.0666666668
2019-06-01,7,"Transport, communications and information services",887252.92,2019,6,940713.4233333333
2019-07-01,7,"Transport, communications and information services",991873.07,2019,7,948165.9533333333
2019-08-01,7,"Transport, communications and information services",974315.39,2019,8,951147.1266666666
2019-09-01,7,"Transport, communications and information services",1023675.35,2019,9,996621.27
2019-10-01,7,"Transport, communications and information services",984014.5,2019,10,994001.7466666667
2019-11-01,7,"Transport, communications and information services",985400.37,2019,11,997696.7399999999
2019-12-01,7,"Transport, communications and information services",1058140.71,2019,12,1009185.1933333334
2020-01-01,7,"Transport, communications and information services",1068168.71,2020,1,1037236.5966666667
2020-02-01,7,"Transport, communications and information services",1056957.4,2020,2,1061088.9399999997
2020-03-01,7,"Transport, communications and information services",1075306.98,2020,3,1066811.03
2020-04-01,7,"Transport, communications and information services",1061830.97,2020,4,1064698.45
2020-05-01,7,"Transport, communications and information services",1053655.85,2020,5,1063597.9333333333
2020-06-01,7,"Transport, communications and information services",1053590.44,2020,6,1056359.0866666667
2020-07-01,7,"Transport, communications and information services",1057913.95,2020,7,1055053.4133333333
2020-08-01,7,"Transport, communications and information services",1062215.65,2020,8,1057906.6799999997
2020-09-01,7,"Transport, communications and information services",1107542.68,2020,9,1075890.76
2020-10-01,7,"Transport, communications and information services",1041557.11,2020,10,1070438.4799999997
2020-11-01,7,"Transport, communications and information services",1043042.79,2020,11,1064047.5266666666
2020-12-01,7,"Transport, communications and information services",1104295.57,2020,12,1062965.1566666665
2021-01-01,7,"Transport, communications and information services",1057909.54,2021,1,1068415.9666666668
2021-02-01,7,"Transport, communications and information services",1056097.66,2021,2,1072767.59
2021-03-01,7,"Transport, communications and information services",1070524.17,2021,3,1061510.4566666665
2021-04-01,7,"Transport, communications and information services",1055714.62,2021,4,1060778.8166666667
2021-05-01,7,"Transport, communications and information services",1065957.17,2021,5,1064065.32
2021-06-01,7,"Transport, communications and information services",1062911.83,2021,6,1061527.8733333333
2021-07-01,7,"Transport, communications and information services",1092127.13,2021,7,1073665.3766666667
2021-08-01,7,"Transport, communications and information services",1077894.82,2021,8,1077644.5933333335
2021-09-01,7,"Transport, communications and information services",1126562.88,2021,9,1098861.61
2021-10-01,7,"Transport, communications and information services",1086459.99,2021,10,1096972.5633333332
2021-11-01,7,"Transport, communications and information services",1104493.37,2021,11,1105838.7466666666
2021-12-01,7,"Transport, communications and information services",1196696.89,2021,12,1129216.75
2022-01-01,7,"Transport, communications and information services",1153937.6,2022,1,1151709.2866666664
2022-02-01,7,"Transport, communications and information services",1144054.92,2022,2,1164896.4699999997
2022-03-01,7,"Transport, communications and information services",1172403.82,2022,3,1156798.78
2022-04-01,7,"Transport, communications and information services",1167012.42,2022,4,1161157.0533333332
2022-05-01,7,"Transport, communications and information services",1197138.1,2022,5,1178851.4466666665
2022-06-01,7,"Transport, communications and information services",1205787.58,2022,6,1189979.3666666665
2022-07-01,7,"Transport, communications and information services",1240817.83,2022,7,1214581.17
2022-08-01,7,"Transport, communications and information services",1246260.02,2022,8,1230955.1433333333
2022-09-01,7,"Transport, communications and information services",1309469.92,2022,9,1265515.923333333
2022-10-01,7,"Transport, communications and information services",1268468.36,2022,10,1274732.7666666666
2022-11-01,7,"Transport, communications and information services",1281986.01,2022,11,1286641.43
2022-12-01,7,"Transport, communications and information services",1263786.24,2022,12,1271413.5366666669
2023-01-01,7,"Transport, communications and information services",1225297.88,2023,1,1257023.3766666667
2023-02-01,7,"Transport, communications and information services",1216977.99,2023,2,1235354.0366666666
2023-03-01,7,"Transport, communications and information services",1218962.82,2023,3,1220412.8966666665
2023-04-01,7,"Transport, communications and information services",1227331.1,2023,4,1221090.6366666667
2023-05-01,7,"Transport, communications and information services",1292600.2,2023,5,1246298.0399999998
2023-06-01,7,"Transport, communications and information services",1293980.45,2023,6,1271303.9166666667
2023-07-01,7,"Transport, communications and information services",1307946.25,2023,7,1298175.633333333
2023-08-01,7,"Transport, communications and information services",1306713.26,2023,8,1302879.9866666666
2023-09-01,7,"Transport, communications and information services",1327232.03,2023,9,1313963.8466666667
2023-10-01,7,"Transport, communications and information services",1284050.02,2023,10,1305998.4366666665
2023-11-01,7,"Transport, communications and information services",1288068.07,2023,11,1299783.3733333333
2023-12-01,7,"Transport, communications and information services",1372715.34,2023,12,1314944.4766666666
2024-01-01,7,"Transport, communications and information services",1329353.02,2024,1,1330045.4766666666
2024-02-01,7,"Transport, communications and information services",1322985.08,2024,2,1341684.4799999997
2024-03-01,7,"Transport, communications and information services",1326861.81,2024,3,1326399.97
2024-04-01,7,"Transport, communications and information services",1321526.88,2024,4,1323791.2566666666
2024-05-01,7,"Transport, communications and information services",1327723.0,2024,5,1325370.5633333332
2024-06-01,7,"Transport, communications and information services",1327847.95,2024,6,1325699.2766666666
2024-07-01,7,"Transport, communications and information services",1386277.79,2024,7,1347282.9133333333
2024-08-01,7,"Transport, communications and information services",1378012.44,2024,8,1364046.0599999998
2024-09-01,7,"Transport, communications and information services",1433539.6,2024,9,1399276.61
2024-10-01,7,"Transport, communications and information services",1396199.42,2024,10,1402583.8199999996
2024-11-01,7,"Transport, communications and information services",1403705.27,2024,11,1411148.0966666667
2024-12-01,7,"Transport, communications and information services",1629475.07,2024,12,1476459.92
2025-01-01,7,"Transport, communications and information services",1564435.84,2025,1,1532538.7266666666
2025-02-01,7,"Transport, communications and information services",1566653.98,2025,2,1586854.9633333336
2025-03-01,7,"Transport, communications and information services",1591379.13,2025,3,1574156.3166666664
2008-01-01,8,Financial intermediation,606435.59,2008,1,
2008-02-01,8,Financial intermediation,723807.39,2008,2,
2008-03-01,8,Financial intermediation,715003.8,2008,3,681748.9266666666
2008-04-01,8,Financial intermediation,709604.72,2008,4,716138.6366666667
2008-05-01,8,Financial intermediation,765555.08,2008,5,730054.5333333333
2008-06-01,8,Financial intermediation,731508.53,2008,6,735556.11
2008-07-01,8,Financial intermediation,733950.05,2008,7,743671.2200000001
2008-08-01,8,Financial intermediation,635328.47,2008,8,700262.35
2008-09-01,8,Financial intermediation,671046.23,2008,9,680108.25
2008-10-01,8,Financial intermediation,708988.07,2008,10,671787.59
2008-11-01,8,Financial intermediation,642670.95,2008,11,674235.0833333333
2008-12-01,8,Financial intermediation,689600.59,2008,12,680419.87
2009-01-01,8,Financial intermediation,653407.9,2009,1,661893.1466666666
2009-02-01,8,Financial intermediation,659189.61,2009,2,667399.3666666667
2009-03-01,8,Financial intermediation,640283.27,2009,3,650960.2600000001
2009-04-01,8,Financial intermediation,644814.82,2009,4,648095.9
2009-05-01,8,Financial intermediation,638815.69,2009,5,641304.5933333333
2009-06-01,8,Financial intermediation,639377.74,2009,6,641002.7499999999
2009-07-01,8,Financial intermediation,642486.14,2009,7,640226.5233333333
2009-08-01,8,Financial intermediation,644304.58,2009,8,642056.1533333333
2009-09-01,8,Financial intermediation,673634.88,2009,9,653475.2000000001
2009-10-01,8,Financial intermediation,645451.41,2009,10,654463.6233333333
2009-11-01,8,Financial intermediation,651556.2,2009,11,656880.83
2009-12-01,8,Financial intermediation,710527.63,2009,12,669178.4133333332
2010-01-01,8,Financial intermediation,713643.78,2010,1,691909.2033333333
2010-02-01,8,Financial intermediation,714196.19,2010,2,712789.2000000001
2010-03-01,8,Financial intermediation,700785.68,2010,3,709541.8833333334
2010-04-01,8,Financial intermediation,691662.12,2010,4,702214.6633333332
2010-05-01,8,Financial intermediation,696397.51,2010,5,696281.77
2010-06-01,8,Financial intermediation,699976.01,2010,6,696011.88
2010-07-01,8,Financial intermediation,703582.96,2010,7,699985.4933333333
2010-08-01,8,Financial intermediation,707433.24,2010,8,703664.07
2010-09-01,8,Financial intermediation,780376.83,2010,9,730464.3433333333
2010-10-01,8,Financial intermediation,726021.22,2010,10,737943.7633333333
2010-11-01,8,Financial intermediation,733989.79,2010,11,746795.9466666667
2010-12-01,8,Financial intermediation,984873.32,2010,12,814961.4433333334
2011-01-01,8,Financial intermediation,918303.83,2011,1,879055.6466666666
2011-02-01,8,Financial intermediation,927385.03,2011,2,943520.7266666666
2011-03-01,8,Financial intermediation,901622.1,2011,3,915770.32
2011-04-01,8,Financial intermediation,904845.83,2011,4,911284.32
2011-05-01,8,Financial intermediation,903646.52,2011,5,903371.4833333334
2011-06-01,8,Financial intermediation,939368.72,2011,6,915953.69
2011-07-01,8,Financial intermediation,945368.43,2011,7,929461.2233333333
2011-08-01,8,Financial intermediation,984798.83,2011,8,956511.9933333333
2011-09-01,8,Financial intermediation,975358.72,2011,9,968508.66
2011-10-01,8,Financial intermediation,934449.79,2011,10,964869.1133333333
2011-11-01,8,Financial intermediation,947962.69,2011,11,952590.4
2011-12-01,8,Financial intermediation,1022619.1,2011,12,968343.86
2012-01-01,8,Financial intermediation,819917.48,2012,1,930166.4233333333
2012-02-01,8,Financial intermediation,825633.79,2012,2,889390.1233333334
2012-03-01,8,Financial intermediation,805267.07,2012,3,816939.4466666667
2012-04-01,8,Financial intermediation,806279.88,2012,4,812393.58
2012-05-01,8,Financial intermediation,810634.5,2012,5,807393.8166666665
2012-06-01,8,Financial intermediation,813212.69,2012,6,810042.3566666666
2012-07-01,8,Financial intermediation,994328.05,2012,7,872725.0800000001
2012-08-01,8,Financial intermediation,992057.13,2012,8,933199.29
2012-09-01,8,Financial intermediation,1057747.27,2012,9,1014710.8166666668
2012-10-01,8,Financial intermediation,1016748.92,2012,10,1022184.44
2012-11-01,8,Financial intermediation,857991.47,2012,11,977495.8866666667
2012-12-01,8,Financial intermediation,947124.68,2012,12,940621.6900000001
2013-01-01,8,Financial intermediation,1089183.84,2013,1,964766.6633333334
2013-02-01,8,Financial intermediation,1128876.5,2013,2,1055061.6733333333
2013-03-01,8,Financial intermediation,1093600.63,2013,3,1103886.99
2013-04-01,8,Financial intermediation,1085596.66,2013,4,1102691.2633333334
2013-05-01,8,Financial intermediation,1097653.79,2013,5,1092283.6933333334
2013-06-01,8,Financial intermediation,1067602.98,2013,6,1083617.8099999998
2013-07-01,8,Financial intermediation,1142930.85,2013,7,1102729.2066666668
2013-08-01,8,Financial intermediation,1118346.11,2013,8,1109626.6466666667
2013-09-01,8,Financial intermediation,984860.63,2013,9,1082045.8633333333
2013-10-01,8,Financial intermediation,933295.01,2013,10,1012167.2500000001
2013-11-01,8,Financial intermediation,940445.57,2013,11,952867.07
2013-12-01,8,Financial intermediation,1055908.12,2013,12,976549.5666666668
2014-01-01,8,Financial intermediation,975007.46,2014,1,990453.7166666667
2014-02-01,8,Financial intermediation,995273.92,2014,2,1008729.8333333334
2014-03-01,8,Financial intermediation,969735.36,2014,3,980005.5800000001
2014-04-01,8,Financial intermediation,977224.38,2014,4,980744.5533333333
2014-05-01,8,Financial intermediation,964331.45,2014,5,970430.3966666666
2014-06-01,8,Financial intermediation,973521.2,2014,6,971692.3433333333
2014-07-01,8,Financial intermediation,977569.87,2014,7,971807.5066666667
2014-08-01,8,Financial intermediation,995198.0,2014,8,982096.3566666666
2014-09-01,8,Financial intermediation,1037380.64,2014,9,1003382.8366666668
2014-10-01,8,Financial intermediation,983516.37,2014,10,1005365.0033333333
2014-11-01,8,Financial intermediation,994864.71,2014,11,1005253.9066666666
2014-12-01,8,Financial intermediation,1099832.93,2014,12,1026071.3366666666
2015-01-01,8,Financial intermediation,1026668.86,2015,1,1040455.5
2015-02-01,8,Financial intermediation,1031738.02,2015,2,1052746.6033333333
2015-03-01,8,Financial intermediation,1016351.36,2015,3,1024919.4133333334
2015-04-01,8,Financial intermediation,1035879.63,2015,4,1027989.67
2015-05-01,8,Financial intermediation,1010707.56,2015,5,1020979.5166666667
2015-06-01,8,Financial intermediation,1010930.47,2015,6,1019172.5533333333
2015-07-01,8,Financial intermediation,1042687.77,2015,7,1021441.9333333335
2015-08-01,8,Financial intermediation,1040384.63,2015,8,1031334.29
2015-09-01,8,Financial intermediation,1105161.34,2015,9,1062744.58
2015-10-01,8,Financial intermediation,1050802.28,2015,10,1065449.4166666667
2015-11-01,8,Financial intermediation,1047284.75,2015,11,1067749.4566666668
2015-12-01,8,Financial intermediation,1181554.63,2015,12,1093213.8866666667
2016-01-01,8,Financial intermediation,1129893.22,2016,1,1119577.5333333332
2016-02-01,8,Financial intermediation,1116927.3,2016,2,1142791.7166666666
2016-03-01,8,Financial intermediation,1106695.22,2016,3,1117838.58
2016-04-01,8,Financial intermediation,1119000.76,2016,4,1114207.76
2016-05-01,8,Financial intermediation,1096674.87,2016,5,1107456.95
2016-06-01,8,Financial intermediation,1101965.8,2016,6,1105880.4766666666
2016-07-01,8,Financial intermediation,1117701.56,2016,7,1105447.4100000001
2016-08-01,8,Financial intermediation,1119614.74,2016,8,1113094.0333333334
2016-09-01,8,Financial intermediation,1184221.0,2016,9,1140512.4333333333
2016-10-01,8,Financial intermediation,1139343.41,2016,10,1147726.3833333335
2016-11-01,8,Financial intermediation,1142371.38,2016,11,1155311.93
2016-12-01,8,Financial intermediation,1252698.24,2016,12,1178137.6766666665
2017-01-01,8,Financial intermediation,1183502.9,2017,1,1192857.5066666666
2017-02-01,8,Financial intermediation,1190189.08,2017,2,1208796.74
2017-03-01,8,Financial intermediation,1157023.85,2017,3,1176905.2766666666
2017-04-01,8,Financial intermediation,1194479.77,2017,4,1180564.2333333334
2017-05-01,8,Financial intermediation,1156440.59,2017,5,1169314.7366666666
2017-06-01,8,Financial intermediation,1158285.13,2017,6,1169735.1633333333
2017-07-01,8,Financial intermediation,1164381.45,2017,7,1159702.39
2017-08-01,8,Financial intermediation,1163082.52,2017,8,1161916.3666666667
2017-09-01,8,Financial intermediation,1231253.76,2017,9,1186239.2433333332
2017-10-01,8,Financial intermediation,1189136.42,2017,10,1194490.9000000001
2017-11-01,8,Financial intermediation,1172400.38,2017,11,1197596.8533333333
2017-12-01,8,Financial intermediation,1286791.8,2017,12,1216109.5333333334
2018-01-01,8,Financial intermediation,1245125.41,2018,1,1234772.53
2018-02-01,8,Financial intermediation,1254347.0,2018,2,1262088.07
2018-03-01,8,Financial intermediation,1224288.36,2018,3,1241253.59
2018-04-01,8,Financial intermediation,1249958.32,2018,4,1242864.5600000003
2018-05-01,8,Financial intermediation,1223517.3,2018,5,1232587.9933333334
2018-06-01,8,Financial intermediation,1229669.19,2018,6,1234381.6033333333
2018-07-01,8,Financial intermediation,1231280.14,2018,7,1228155.5433333332
2018-08-01,8,Financial intermediation,1243654.28,2018,8,1234867.8699999999
2018-09-01,8,Financial intermediation,1320972.49,2018,9,1265302.3033333335
2018-10-01,8,Financial intermediation,1268582.77,2018,10,1277736.5133333334
2018-11-01,8,Financial intermediation,1269774.64,2018,11,1286443.3
2018-12-01,8,Financial intermediation,1635275.35,2018,12,1391210.9200000002
2019-01-01,8,Financial intermediation,1527727.65,2019,1,1477592.5466666669
2019-02-01,8,Financial intermediation,1570270.19,2019,2,1577757.7299999997
2019-03-01,8,Financial intermediation,1532189.18,2019,3,1543395.673333333
2019-04-01,8,Financial intermediation,1558297.43,2019,4,1553585.5999999999
2019-05-01,8,Financial intermediation,1517048.28,2019,5,1535844.9633333331
2019-06-01,8,Financial intermediation,1316958.17,2019,6,1464101.2933333332
2019-07-01,8,Financial intermediation,1525552.37,2019,7,1453186.2733333334
2019-08-01,8,Financial intermediation,1534124.92,2019,8,1458878.4866666666
2019-09-01,8,Financial intermediation,1620719.62,2019,9,1560132.3033333335
2019-10-01,8,Financial intermediation,1561509.03,2019,10,1572117.8566666667
2019-11-01,8,Financial intermediation,1637917.69,2019,11,1606715.4466666665
2019-12-01,8,Financial intermediation,1741151.73,2019,12,1646859.4833333332
2020-01-01,8,Financial intermediation,1619622.24,2020,1,1666230.5533333335
2020-02-01,8,Financial intermediation,1655651.6,2020,2,1672141.8566666667
2020-03-01,8,Financial intermediation,1654635.04,2020,3,1643302.96
2020-04-01,8,Financial intermediation,1604409.13,2020,4,1638231.923333333
2020-05-01,8,Financial intermediation,1586579.18,2020,5,1615207.7833333332
2020-06-01,8,Financial intermediation,1592627.8,2020,6,1594538.7033333334
2020-07-01,8,Financial intermediation,1598905.57,2020,7,1592704.1833333336
2020-08-01,8,Financial intermediation,1587723.01,2020,8,1593085.46
2020-09-01,8,Financial intermediation,1681746.96,2020,9,1622791.8466666667
2020-10-01,8,Financial intermediation,1595825.72,2020,10,1621765.2299999997
2020-11-01,8,Financial intermediation,1644060.11,2020,11,1640544.2633333334
2020-12-01,8,Financial intermediation,1749436.78,2020,12,1663107.5366666669
2021-01-01,8,Financial intermediation,1663172.94,2021,1,1685556.61
2021-02-01,8,Financial intermediation,1698459.15,2021,2,1703689.623333333
2021-03-01,8,Financial intermediation,1857262.67,2021,3,1739631.5866666667
2021-04-01,8,Financial intermediation,1679792.89,2021,4,1745171.57
2021-05-01,8,Financial intermediation,1660228.22,2021,5,1732427.9266666665
2021-06-01,8,Financial intermediation,1656940.76,2021,6,1665653.9566666668
2021-07-01,8,Financial intermediation,1672075.78,2021,7,1663081.5866666667
2021-08-01,8,Financial intermediation,1674358.82,2021,8,1667791.7866666669
2021-09-01,8,Financial intermediation,1776610.02,2021,9,1707681.54
2021-10-01,8,Financial intermediation,1743461.61,2021,10,1731476.8166666667
2021-11-01,8,Financial intermediation,1724511.28,2021,11,1748194.3033333335
2021-12-01,8,Financial intermediation,1973963.03,2021,12,1813978.64
2022-01-01,8,Financial intermediation,1807940.65,2022,1,1835471.6533333333
2022-02-01,8,Financial intermediation,1861566.34,2022,2,1881156.673333333
2022-03-01,8,Financial intermediation,1863847.84,2022,3,1844451.61
2022-04-01,8,Financial intermediation,1837491.88,2022,4,1854302.0200000003
2022-05-01,8,Financial intermediation,1837966.58,2022,5,1846435.4333333336
2022-06-01,8,Financial intermediation,1870982.89,2022,6,1848813.7833333332
2022-07-01,8,Financial intermediation,1891097.38,2022,7,1866682.2833333332
2022-08-01,8,Financial intermediation,1952600.89,2022,8,1904893.72
2022-09-01,8,Financial intermediation,2080770.0,2022,9,1974822.7566666666
