Wage_Date,State_From,"Agriculture, forestry and fishing",Business services,Construction,"Electricity, gas, water and waste management",Financial intermediation,Manufacturing,Mining,Personal services,Public administration,Real estate and housing services,"Transport, communications and information services","Unemployment from Agriculture, forestry and fishing",Unemployment from Business services,Unemployment from Construction,"Unemployment from Electricity, gas, water and waste management",Unemployment from Financial intermediation,Unemployment from Manufacturing,Unemployment from Mining,Unemployment from Personal services,Unemployment from Public administration,Unemployment from Real estate and housing services,"Unemployment from Transport, communications and information services","Unemployment from Wholesale and retail trade, accommodation and food services","Wholesale and retail trade, accommodation and food services"
2023-07-01,"Wholesale and retail trade, accommodation and food services",2.63E-4,0.001176,4.15E-4,5.5E-5,2.28E-4,5.05E-4,4.8E-5,5.95E-4,4.8E-5,4.8E-5,4.22E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045551,0.950646
2023-08-01,"Agriculture, forestry and fishing",0.928394,9.74E-4,7.23E-4,0.0,6.3E-5,0.001037,9.4E-5,1.89E-4,6.3E-5,3.1E-5,2.51E-4,0.067521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6E-4
2023-08-01,Business services,5.22E-4,0.931288,0.002335,1.65E-4,8.7E-4,0.00141,4.21E-4,0.001456,4.6E-5,1.65E-4,0.001447,0.0,0.057669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207
2023-08-01,Construction,1.74E-4,0.003516,0.901423,2.01E-4,9.4E-5,0.001691,3.62E-4,6.71E-4,0.0,2.01E-4,5.64E-4,0.0,0.0,0.090444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58E-4
2023-08-01,"Electricity, gas, water and waste management",1.11E-4,0.002667,0.003667,0.942444,3.33E-4,0.001111,0.001,3.33E-4,0.0,0.0,0.001,0.0,0.0,0.0,0.046333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2023-08-01,Entry,0.033613,0.184492,0.084798,0.004966,0.022536,0.08327,0.007257,0.163866,0.013369,0.007639,0.088617,0.002292,0.014515,0.008021,3.82E-4,0.001528,0.00382,7.64E-4,0.007639,0.0,7.64E-4,0.003056,0.018335,0.244461
2023-08-01,Financial intermediation,7.7E-5,8.82E-4,1.92E-4,3.8E-5,0.955635,1.53E-4,0.0,7.67E-4,0.0,3.07E-4,6.52E-4,0.0,0.0,0.0,0.0,0.040416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82E-4
2023-08-01,Manufacturing,3.86E-4,0.001397,0.001337,7.4E-5,7.4E-5,0.952446,1.19E-4,3.12E-4,1.5E-5,3.0E-5,3.86E-4,0.0,0.0,0.0,0.0,0.0,0.042056,0.0,0.0,0.0,0.0,0.0,0.0,0.001367
2023-08-01,Mining,0.0,0.001394,0.00122,4.36E-4,0.0,1.74E-4,0.88733,0.0,0.0,8.7E-5,6.1E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.108574,0.0,0.0,0.0,0.0,0.0,1.74E-4
2023-08-01,Personal services,6.7E-5,0.001291,2.1E-4,5.9E-5,1.93E-4,2.26E-4,4.2E-5,0.96535,8.4E-5,1.01E-4,3.61E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031288,0.0,0.0,0.0,0.0,7.3E-4
2023-08-01,Public administration,0.0,2.39E-4,0.0,0.0,0.0,0.0,0.0,0.001114,0.980501,8.0E-5,8.0E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017589,0.0,0.0,0.0,3.98E-4
2023-08-01,Real estate and housing services,3.76E-4,0.002443,0.002067,0.0,1.88E-4,3.76E-4,0.0,5.64E-4,0.0,0.95077,1.88E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041714,0.0,0.0,0.001315
2023-08-01,"Transport, communications and information services",2.51E-4,0.001329,7.68E-4,1.03E-4,3.84E-4,5.17E-4,8.9E-5,5.31E-4,4.4E-5,1.03E-4,0.950705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044069,0.0,0.001107
2023-08-01,"Unemployment from Agriculture, forestry and fishing",0.034414,0.00299,0.003644,2.4E-4,1.09E-4,0.001462,1.31E-4,9.6E-4,2.4E-4,8.7E-5,0.0012,0.951336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003186
2023-08-01,Unemployment from Business services,0.00128,0.042338,0.005776,3.94E-4,6.56E-4,0.002658,2.84E-4,0.004693,2.3E-4,3.17E-4,0.003205,0.0,0.931964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006203
2023-08-01,Unemployment from Construction,0.001261,0.006476,0.055407,5.27E-4,2.64E-4,0.0029,4.01E-4,0.001467,1.26E-4,3.9E-4,0.002143,0.0,0.0,0.92544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003198
2023-08-01,"Unemployment from Electricity, gas, water and waste management",0.001425,0.007733,0.015466,0.050061,2.04E-4,0.002035,8.14E-4,0.002646,0.0,4.07E-4,0.004681,0.0,0.0,0.0,0.91107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00346
2023-08-01,Unemployment from Financial intermediation,3.91E-4,0.004192,0.001509,1.68E-4,0.029847,7.83E-4,1.12E-4,0.00218,2.24E-4,3.91E-4,0.001509,0.0,0.0,0.0,0.0,0.955341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003354
2023-08-01,Unemployment from Manufacturing,0.001918,0.006187,0.006352,3.3E-4,3.09E-4,0.026626,2.27E-4,0.001836,2.06E-4,1.24E-4,0.002083,0.0,0.0,0.0,0.0,0.0,0.947656,0.0,0.0,0.0,0.0,0.0,0.0,0.006146
2023-08-01,Unemployment from Mining,8.38E-4,0.005448,0.005029,1.4E-4,2.79E-4,0.001397,0.08856,4.19E-4,0.0,0.0,0.001956,0.0,0.0,0.0,0.0,0.0,0.0,0.894259,0.0,0.0,0.0,0.0,0.0,0.001676
2023-08-01,Unemployment from Personal services,3.37E-4,0.004405,0.00109,7.9E-5,3.15E-4,7.53E-4,2.2E-5,0.037804,4.61E-4,1.35E-4,9.66E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950385,0.0,0.0,0.0,0.0,0.003248
2023-08-01,Unemployment from Public administration,5.64E-4,0.001128,9.03E-4,2.26E-4,6.77E-4,2.26E-4,0.0,0.003836,0.020871,1.13E-4,1.13E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970217,0.0,0.0,0.0,0.001128
2023-08-01,Unemployment from Real estate and housing services,0.001191,0.005559,0.006353,3.97E-4,0.001191,7.94E-4,1.99E-4,0.002382,1.99E-4,0.015287,0.00139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961286,0.0,0.0,0.003772
2023-08-01,"Unemployment from Transport, communications and information services",0.001028,0.005222,0.003065,3.23E-4,5.65E-4,0.001452,2.42E-4,0.001996,1.81E-4,1.21E-4,0.035867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945645,0.0,0.004294
2023-08-01,"Unemployment from Wholesale and retail trade, accommodation and food services",8.62E-4,0.005012,0.002388,2.14E-4,4.42E-4,0.001999,8.4E-5,0.002701,2.75E-4,1.75E-4,0.001686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950817,0.033346
2023-08-01,"Wholesale and retail trade, accommodation and food services",1.39E-4,0.001143,4.36E-4,4.8E-5,2.22E-4,4.71E-4,4.8E-5,5.54E-4,2.8E-5,4.8E-5,4.78E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043612,0.952771
2023-09-01,"Agriculture, forestry and fishing",0.921392,8.48E-4,7.23E-4,0.0,9.4E-5,7.85E-4,0.0,1.89E-4,0.0,0.0,5.34E-4,0.074398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001037
2023-09-01,Business services,3.02E-4,0.935691,0.001958,2.74E-4,5.31E-4,0.001208,3.75E-4,0.001574,3.7E-5,1.01E-4,0.001372,0.0,0.05462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001958
2023-09-01,Construction,1.88E-4,0.002621,0.897239,5.24E-4,1.61E-4,0.001021,3.49E-4,5.11E-4,5.4E-5,2.82E-4,6.99E-4,0.0,0.0,0.095234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001116
2023-09-01,"Electricity, gas, water and waste management",2.23E-4,0.00212,0.00212,0.943217,1.12E-4,3.35E-4,3.35E-4,8.92E-4,0.0,0.0,7.81E-4,0.0,0.0,0.0,0.048974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92E-4
2023-09-01,Entry,0.031438,0.164959,0.078064,0.01201,0.023313,0.095019,0.007771,0.18686,0.016955,0.006005,0.075592,0.002473,0.008478,0.005652,0.0,7.06E-4,0.002119,3.53E-4,0.007771,7.06E-4,0.0,0.002473,0.01307,0.258213
2023-09-01,Financial intermediation,7.7E-5,8.88E-4,6.95E-4,1.16E-4,0.945161,3.09E-4,0.0,6.56E-4,7.7E-5,2.7E-4,7.72E-4,0.0,0.0,0.0,0.0,0.050208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72E-4
2023-09-01,Manufacturing,2.54E-4,0.001777,8.51E-4,7.5E-5,1.19E-4,0.951257,1.34E-4,3.29E-4,0.0,3.0E-5,4.48E-4,0.0,0.0,0.0,0.0,0.0,0.043471,0.0,0.0,0.0,0.0,0.0,0.0,0.001254
2023-09-01,Mining,0.0,8.15E-4,0.001087,1.81E-4,1.81E-4,3.62E-4,0.861373,9.1E-5,0.0,0.0,2.72E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.135277,0.0,0.0,0.0,0.0,0.0,3.62E-4
2023-09-01,Personal services,6.6E-5,0.001213,1.91E-4,1.7E-5,1.58E-4,3.57E-4,4.2E-5,0.96921,1.25E-4,3.3E-5,2.82E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027584,0.0,0.0,0.0,0.0,7.23E-4
2023-09-01,Public administration,7.9E-5,3.15E-4,0.0,7.9E-5,0.0,7.9E-5,0.0,9.45E-4,0.982669,0.0,1.58E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015519,0.0,0.0,0.0,1.58E-4
2023-09-01,Real estate and housing services,0.0,0.00131,0.002246,1.87E-4,5.61E-4,5.61E-4,0.0,0.001497,5.61E-4,0.952657,1.87E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038548,0.0,0.0,0.001684
2023-09-01,"Transport, communications and information services",2.51E-4,0.001964,6.35E-4,1.18E-4,2.95E-4,2.95E-4,1.48E-4,7.38E-4,3.0E-5,5.9E-5,0.955237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039151,0.0,0.001078
2023-09-01,"Unemployment from Agriculture, forestry and fishing",0.086925,0.00388,0.003683,1.75E-4,1.75E-4,0.001929,8.8E-5,0.001184,2.85E-4,4.4E-5,0.001447,0.89626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003924
2023-09-01,Unemployment from Business services,0.001357,0.062766,0.005955,4.16E-4,7.77E-4,0.002518,4.16E-4,0.005407,2.74E-4,1.64E-4,0.003317,0.0,0.909791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006841
2023-09-01,Unemployment from Construction,0.001215,0.006795,0.070311,6.42E-4,2.64E-4,0.002865,3.67E-4,0.001684,1.95E-4,3.32E-4,0.002452,0.0,0.0,0.909143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003736
2023-09-01,"Unemployment from Electricity, gas, water and waste management",0.001025,0.009223,0.013527,0.070301,6.15E-4,0.002664,4.1E-4,0.001845,4.1E-4,0.0,0.004919,0.0,0.0,0.0,0.891576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003484
2023-09-01,Unemployment from Financial intermediation,3.31E-4,0.005298,7.73E-4,2.21E-4,0.038188,9.93E-4,1.1E-4,0.00287,2.21E-4,4.97E-4,0.001821,0.0,0.0,0.0,0.0,0.945533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003146
2023-09-01,Unemployment from Manufacturing,0.001828,0.007209,0.005874,3.29E-4,3.08E-4,0.054979,1.64E-4,0.0023,2.05E-4,8.2E-5,0.0023,0.0,0.0,0.0,0.0,0.0,0.91713,0.0,0.0,0.0,0.0,0.0,0.0,0.007291
2023-09-01,Unemployment from Mining,7.86E-4,0.004325,0.004718,7.86E-4,1.31E-4,6.55E-4,0.14692,0.001573,0.0,0.0,0.001573,0.0,0.0,0.0,0.0,0.0,0.0,0.836828,0.0,0.0,0.0,0.0,0.0,0.001704
2023-09-01,Unemployment from Personal services,4.2E-4,0.004482,0.001237,6.8E-5,4.77E-4,8.4E-4,6.8E-5,0.077733,4.54E-4,1.25E-4,0.001441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909457,0.0,0.0,0.0,0.0,0.0032
2023-09-01,Unemployment from Public administration,6.81E-4,0.002044,0.001249,1.14E-4,0.0,5.68E-4,0.0,0.003066,0.108562,1.14E-4,6.81E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881558,0.0,0.0,0.0,0.001363
2023-09-01,Unemployment from Real estate and housing services,9.89E-4,0.005142,0.005142,0.0,1.98E-4,7.91E-4,1.98E-4,0.002373,1.98E-4,0.049248,0.001582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928402,0.0,0.0,0.005736
2023-09-01,"Unemployment from Transport, communications and information services",9.24E-4,0.005804,0.003274,5.22E-4,9.24E-4,0.002169,1.0E-4,0.00243,2.01E-4,2.61E-4,0.100846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877503,0.0,0.005041
2023-09-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.001078,0.005247,0.002149,1.61E-4,4.67E-4,0.002325,1.3E-4,0.002868,2.52E-4,2.37E-4,0.002073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903512,0.0795
2023-09-01,"Wholesale and retail trade, accommodation and food services",1.59E-4,0.001146,4.56E-4,6.2E-5,2.76E-4,6.56E-4,4.8E-5,5.66E-4,1.4E-5,5.5E-5,5.04E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040832,0.955227
2023-10-01,"Agriculture, forestry and fishing",0.941421,7.06E-4,6.18E-4,1.18E-4,1.47E-4,5.0E-4,0.0,2.06E-4,0.0,2.9E-5,5.59E-4,0.054902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94E-4
2023-10-01,Business services,4.74E-4,0.939621,0.002476,2.32E-4,5.81E-4,0.001457,4.65E-4,0.00143,2.7E-5,1.34E-4,0.00135,0.0,0.049814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00194
2023-10-01,Construction,3.86E-4,0.003803,0.901068,2.79E-4,2.39E-4,0.001263,2.93E-4,4.52E-4,2.7E-5,1.99E-4,8.91E-4,0.0,0.0,0.090184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17E-4
2023-10-01,"Electricity, gas, water and waste management",1.1E-4,0.002088,0.001649,0.949439,0.0,6.59E-4,3.3E-4,1.1E-4,3.3E-4,2.2E-4,7.69E-4,0.0,0.0,0.0,0.043636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59E-4
2023-10-01,Entry,0.039539,0.165006,0.071606,0.008717,0.02335,0.08188,0.005915,0.162204,0.012142,0.008406,0.075031,6.23E-4,0.012765,0.005915,3.11E-4,9.34E-4,0.001557,0.0,0.010274,0.001245,3.11E-4,0.003425,0.014944,0.293898
2023-10-01,Financial intermediation,7.8E-5,0.001404,7.02E-4,3.9E-5,0.953486,3.51E-4,0.0,0.001716,0.0,2.73E-4,5.07E-4,0.0,0.0,0.0,0.0,0.04051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36E-4
2023-10-01,Manufacturing,3.09E-4,0.001587,0.001146,4.4E-5,5.9E-5,0.959359,5.9E-5,4.41E-4,1.5E-5,5.9E-5,3.23E-4,0.0,0.0,0.0,0.0,0.0,0.035469,0.0,0.0,0.0,0.0,0.0,0.0,0.001131
2023-10-01,Mining,0.0,0.001473,0.00221,0.0,0.0,6.45E-4,0.913176,1.84E-4,0.0,0.0,4.6E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.081484,0.0,0.0,0.0,0.0,0.0,3.68E-4
2023-10-01,Personal services,6.4E-5,0.001161,2.78E-4,4.0E-5,1.83E-4,2.55E-4,3.2E-5,0.967322,7.2E-5,7.2E-5,4.06E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029441,0.0,0.0,0.0,0.0,6.76E-4
2023-10-01,Public administration,0.0,5.86E-4,1.47E-4,7.3E-5,7.3E-5,1.47E-4,0.0,6.59E-4,0.977506,0.0,7.3E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020516,0.0,0.0,0.0,2.2E-4
2023-10-01,Real estate and housing services,5.44E-4,9.07E-4,9.07E-4,1.81E-4,3.63E-4,1.81E-4,1.81E-4,0.002177,0.0,0.952839,3.63E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039906,0.0,0.0,0.001451
2023-10-01,"Transport, communications and information services",2.1E-4,0.001877,9.67E-4,9.8E-5,2.94E-4,3.64E-4,8.4E-5,6.16E-4,1.4E-5,2.8E-5,0.956891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037687,0.0,8.69E-4
2023-10-01,"Unemployment from Agriculture, forestry and fishing",0.055501,0.003665,0.003038,1.62E-4,1.62E-4,0.002296,2.32E-4,8.81E-4,2.78E-4,1.62E-4,0.001554,0.928542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003525
2023-10-01,Unemployment from Business services,0.001237,0.042483,0.006252,3.82E-4,7.53E-4,0.003115,3.26E-4,0.004532,2.59E-4,3.26E-4,0.003598,0.0,0.930889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005847
2023-10-01,Unemployment from Construction,0.001705,0.007783,0.058828,6.61E-4,3.25E-4,0.003816,5.22E-4,0.001589,1.16E-4,3.02E-4,0.002273,0.0,0.0,0.918405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003677
2023-10-01,"Unemployment from Electricity, gas, water and waste management",0.001047,0.011932,0.012351,0.041449,2.09E-4,0.003768,2.09E-4,8.37E-4,2.09E-4,2.09E-4,0.004815,0.0,0.0,0.0,0.918568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004396
2023-10-01,Unemployment from Financial intermediation,3.8E-4,0.004294,8.7E-4,2.17E-4,0.049465,9.24E-4,1.63E-4,0.001794,2.17E-4,7.61E-4,0.001957,0.0,0.0,0.0,0.0,0.936077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002881
2023-10-01,Unemployment from Manufacturing,0.00274,0.007418,0.006617,2.53E-4,4.43E-4,0.034013,2.74E-4,0.002002,1.48E-4,2.32E-4,0.002255,0.0,0.0,0.0,0.0,0.0,0.93758,0.0,0.0,0.0,0.0,0.0,0.0,0.006027
2023-10-01,Unemployment from Mining,1.27E-4,0.004323,0.004704,7.63E-4,2.54E-4,8.9E-4,0.156898,7.63E-4,0.0,0.0,0.001653,0.0,0.0,0.0,0.0,0.0,0.0,0.828099,0.0,0.0,0.0,0.0,0.0,0.001526
2023-10-01,Unemployment from Personal services,4.68E-4,0.004403,9.84E-4,7.2E-5,2.64E-4,6.48E-4,2.4E-5,0.027882,5.16E-4,7.2E-5,0.001152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960721,0.0,0.0,0.0,0.0,0.002795
2023-10-01,Unemployment from Public administration,3.77E-4,0.002013,0.002139,1.26E-4,2.52E-4,0.001006,1.26E-4,0.004403,0.017738,1.26E-4,6.29E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969053,0.0,0.0,0.0,0.002013
2023-10-01,Unemployment from Real estate and housing services,0.001024,0.00471,0.005939,6.14E-4,0.002458,0.001229,2.05E-4,0.002662,2.05E-4,0.018841,0.001843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955765,0.0,0.0,0.004505
2023-10-01,"Unemployment from Transport, communications and information services",9.08E-4,0.005925,0.003698,3.24E-4,7.57E-4,0.00173,1.51E-4,0.002379,1.08E-4,6.5E-5,0.038728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941033,0.0,0.004195
2023-10-01,"Unemployment from Wholesale and retail trade, accommodation and food services",0.001001,0.005361,0.002027,1.37E-4,5.01E-4,0.002204,1.37E-4,0.002592,2.26E-4,1.7E-4,0.002002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949336,0.034307
2023-10-01,"Wholesale and retail trade, accommodation and food services",2.7E-4,0.001387,4.8E-4,4.6E-5,2.76E-4,7.1E-4,5.9E-5,5.33E-4,7.0E-6,4.6E-5,6.25E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044354,0.951208
2023-11-01,"Agriculture, forestry and fishing",0.942242,9.65E-4,5.96E-4,8.5E-5,5.7E-5,7.38E-4,5.7E-5,5.7E-5,0.0,2.8E-5,6.25E-4,0.053669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8E-4
2023-11-01,Business services,4.52E-4,0.93731,0.002134,2.12E-4,5.4E-4,0.001284,3.1E-4,0.001496,3.5E-5,3.5E-5,0.001266,0.0,0.05304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001886
2023-11-01,Construction,4.12E-4,0.003921,0.900416,3.32E-4,1.06E-4,0.001475,3.46E-4,3.99E-4,1.3E-5,2.13E-4,6.25E-4,0.0,0.0,0.090932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11E-4
2023-11-01,"Electricity, gas, water and waste management",6.6E-4,0.002862,0.002422,0.95311,0.0,6.6E-4,1.1E-4,6.6E-4,2.2E-4,1.1E-4,5.5E-4,0.0,0.0,0.0,0.037975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6E-4
2023-11-01,Entry,0.043066,0.182117,0.077007,0.008759,0.018613,0.078832,0.008029,0.164964,0.011679,0.006204,0.091606,7.3E-4,0.009124,0.005839,0.0,0.00146,0.00292,3.65E-4,0.008029,0.001095,0.0,0.00146,0.012774,0.265328
2023-11-01,Financial intermediation,0.0,0.00116,3.87E-4,7.7E-5,0.958014,1.16E-4,3.9E-5,9.67E-4,0.0,2.71E-4,4.25E-4,0.0,0.0,0.0,0.0,0.037733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12E-4
2023-11-01,Manufacturing,4.51E-4,0.002038,0.001747,1.89E-4,1.31E-4,0.954448,8.7E-5,2.91E-4,2.9E-5,2.9E-5,6.26E-4,0.0,0.0,0.0,0.0,0.0,0.038608,0.0,0.0,0.0,0.0,0.0,0.0,0.001325
2023-11-01,Mining,0.0,0.001142,0.001142,3.51E-4,8.8E-5,4.39E-4,0.924706,1.76E-4,0.0,0.0,4.39E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.071165,0.0,0.0,0.0,0.0,0.0,3.51E-4
2023-11-01,Personal services,6.4E-5,0.001112,1.83E-4,5.6E-5,1.11E-4,4.45E-4,4.8E-5,0.97041,1.43E-4,9.5E-5,2.3E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026444,0.0,0.0,0.0,0.0,6.59E-4
2023-11-01,Public administration,0.0,1.46E-4,0.0,0.0,1.46E-4,0.0,0.0,7.32E-4,0.98213,7.3E-5,7.3E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016479,0.0,0.0,0.0,2.2E-4
2023-11-01,Real estate and housing services,3.61E-4,9.02E-4,0.002527,1.8E-4,0.001083,3.61E-4,0.0,0.001805,0.0,0.955423,7.22E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035553,0.0,0.0,0.001083
2023-11-01,"Transport, communications and information services",2.23E-4,0.00156,0.001003,1.25E-4,2.09E-4,3.76E-4,1.81E-4,4.04E-4,1.4E-5,1.4E-5,0.957062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03795,0.0,8.78E-4
2023-11-01,"Unemployment from Agriculture, forestry and fishing",0.056359,0.004142,0.003831,2.87E-4,1.92E-4,0.002562,1.2E-4,9.82E-4,1.92E-4,4.8E-5,0.001796,0.924464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005028
2023-11-01,Unemployment from Business services,0.001768,0.038112,0.006042,3.29E-4,7.48E-4,0.002619,4.42E-4,0.004002,2.38E-4,3.06E-4,0.002936,0.0,0.936416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006042
2023-11-01,Unemployment from Construction,0.001959,0.008092,0.057621,6.06E-4,2.57E-4,0.0033,4.43E-4,0.001597,4.7E-5,3.26E-4,0.002134,0.0,0.0,0.919643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003976
2023-11-01,"Unemployment from Electricity, gas, water and waste management",0.001883,0.012346,0.012555,0.042896,8.37E-4,0.00272,0.001046,0.001883,2.09E-4,0.0,0.002511,0.0,0.0,0.0,0.917765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003348
2023-11-01,Unemployment from Financial intermediation,3.84E-4,0.004006,0.001756,1.1E-4,0.045544,7.13E-4,1.65E-4,0.00203,0.0,6.58E-4,0.001591,0.0,0.0,0.0,0.0,0.939585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003457
2023-11-01,Unemployment from Manufacturing,0.003353,0.006685,0.005874,3.2E-4,2.14E-4,0.028023,2.56E-4,0.0022,6.4E-5,1.71E-4,0.001965,0.0,0.0,0.0,0.0,0.0,0.943378,0.0,0.0,0.0,0.0,0.0,0.0,0.007497
2023-11-01,Unemployment from Mining,5.42E-4,0.004202,0.006236,2.71E-4,1.36E-4,0.001491,0.14003,0.001762,0.0,2.71E-4,0.002033,0.0,0.0,0.0,0.0,0.0,0.0,0.840857,0.0,0.0,0.0,0.0,0.0,0.002169
2023-11-01,Unemployment from Personal services,5.74E-4,0.004602,0.001315,1.31E-4,4.66E-4,7.89E-4,1.2E-4,0.026524,2.63E-4,1.2E-4,0.001064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960925,0.0,0.0,0.0,0.0,0.003108
2023-11-01,Unemployment from Public administration,0.001003,0.002634,0.001505,2.51E-4,0.0,0.001129,0.0,0.003637,0.022702,2.51E-4,7.53E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963878,0.0,0.0,0.0,0.002258
2023-11-01,Unemployment from Real estate and housing services,0.001438,0.006163,0.00493,2.05E-4,0.001027,6.16E-4,0.0,0.002054,0.0,0.017256,0.001233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95871,0.0,0.0,0.006368
