index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Count_Workers,year,month,Count_Workers_sa,Count_Workers_trend,Monthly_Emp_Growth,Annual_Emp_Growth
103,2016-08-01,2016-08-01,6,"Wholesale and retail trade, accommodation and food services",123109,2016,8,124226.08879697713,126598.66666666664,0.6012445575267478,2.3750641902482217
104,2016-09-01,2016-09-01,6,"Wholesale and retail trade, accommodation and food services",122977,2016,9,123743.26036560457,126984.87499999997,-0.38866910811435895,3.1604239790441246
105,2016-10-01,2016-10-01,6,"Wholesale and retail trade, accommodation and food services",123387,2016,10,123964.0258374183,127424.7083333333,0.17840605715533364,3.371385436179697
106,2016-11-01,2016-11-01,6,"Wholesale and retail trade, accommodation and food services",124798,2016,11,124381.59354575163,127909.91666666664,0.33684587565829816,3.2130222051823587
107,2016-12-01,2016-12-01,6,"Wholesale and retail trade, accommodation and food services",126791,2016,12,125123.21073325163,128396.41666666664,0.5962435167123026,4.34654939111101
108,2017-01-01,2017-01-01,6,"Wholesale and retail trade, accommodation and food services",132070,2017,1,131345.9008374183,129137.66666666664,4.973250021079401,3.508442857079541
109,2017-02-01,2017-02-01,6,"Wholesale and retail trade, accommodation and food services",132286,2017,2,132036.6508374183,130139.3333333333,0.5259014522691619,3.510541990372351
110,2017-03-01,2017-03-01,6,"Wholesale and retail trade, accommodation and food services",132850,2017,3,131807.0570874183,131182.99999999997,-0.17388637817139507,3.771964041288589
111,2017-04-01,2017-04-01,6,"Wholesale and retail trade, accommodation and food services",134409,2017,4,133991.45292075165,132272.91666666663,1.6572677378606349,4.495952175767504
112,2017-05-01,2017-05-01,6,"Wholesale and retail trade, accommodation and food services",134395,2017,5,134518.1430249183,133367.7083333333,0.39307738865863584,4.5709615062314635
113,2017-06-01,2017-06-01,6,"Wholesale and retail trade, accommodation and food services",134422,2017,6,135033.96594158496,134496.2083333333,0.3834597364097636,4.4847502494892
114,2017-07-01,2017-07-01,6,"Wholesale and retail trade, accommodation and food services",134155,2017,7,135477.65007148692,135368.66666666663,0.328572242404479,9.713026779704382
115,2017-08-01,2017-08-01,6,"Wholesale and retail trade, accommodation and food services",135155,2017,8,136272.08879697713,135947.0833333333,0.5863983653916494,9.69683591961652
116,2017-09-01,2017-09-01,6,"Wholesale and retail trade, accommodation and food services",135979,2017,9,136745.26036560457,136558.4583333333,0.34722559315312207,10.507238908676776
117,2017-10-01,2017-10-01,6,"Wholesale and retail trade, accommodation and food services",136543,2017,10,137120.0258374183,137195.79166666666,0.27406103203266863,10.612756330820039
118,2017-11-01,2017-11-01,6,"Wholesale and retail trade, accommodation and food services",137917,2017,11,137500.59354575165,137852.5,0.277543492286525,10.547380545638706
119,2017-12-01,2017-12-01,6,"Wholesale and retail trade, accommodation and food services",140756,2017,12,139088.21073325165,138547.95833333334,1.1546256976496139,11.160998761270434
120,2018-01-01,2018-01-01,6,"Wholesale and retail trade, accommodation and food services",139044,2018,1,138319.9008374183,139307.33333333334,-0.552390380020662,5.309644195620922
121,2018-02-01,2018-02-01,6,"Wholesale and retail trade, accommodation and food services",139194,2018,2,138944.6508374183,139774.70833333334,0.451670364291501,5.231880660549382
122,2018-03-01,2018-03-01,6,"Wholesale and retail trade, accommodation and food services",140615,2018,3,139572.0570874183,139932.1666666667,0.4515512084982243,5.891186838994544
123,2018-04-01,2018-04-01,6,"Wholesale and retail trade, accommodation and food services",141940,2018,4,141522.45292075165,140106.0,1.3974113974058122,5.6205077531729986
124,2018-05-01,2018-05-01,6,"Wholesale and retail trade, accommodation and food services",142625,2018,5,142748.1430249183,140255.95833333334,0.8660746608547099,6.118133818183513
125,2018-06-01,2018-06-01,6,"Wholesale and retail trade, accommodation and food services",142883,2018,6,143494.96594158496,140577.0833333333,0.5231752237479403,6.265830927057414
126,2018-07-01,2018-07-01,6,"Wholesale and retail trade, accommodation and food services",143919,2018,7,145241.65007148692,141122.83333333334,1.2172441858434357,7.207092826638095
127,2018-08-01,2018-08-01,6,"Wholesale and retail trade, accommodation and food services",136608,2018,8,137725.08879697713,141680.41666666666,-5.175210603026192,1.0662491584499945
128,2018-09-01,2018-09-01,6,"Wholesale and retail trade, accommodation and food services",138305,2018,9,139071.26036560457,142472.79166666666,0.9774337997427995,1.7009730310075577
129,2018-10-01,2018-10-01,6,"Wholesale and retail trade, accommodation and food services",138389,2018,10,138966.0258374183,143524.37499999997,-0.0756695005924457,1.34626579066488
130,2018-11-01,2018-11-01,6,"Wholesale and retail trade, accommodation and food services",139670,2018,11,139253.59354575165,144536.7083333333,0.20693382184633347,1.2749035875373904
131,2018-12-01,2018-12-01,6,"Wholesale and retail trade, accommodation and food services",146710,2018,12,145042.21073325165,145360.66666666666,4.156888910445367,4.280736640878069
132,2019-01-01,2019-01-01,6,"Wholesale and retail trade, accommodation and food services",146188,2019,1,145463.9008374183,146190.16666666663,0.2907361257352914,5.164838867544508
133,2019-02-01,2019-02-01,6,"Wholesale and retail trade, accommodation and food services",145432,2019,2,145182.6508374183,147490.20833333328,-0.19334693926181812,4.489557505383357
134,2019-03-01,2019-03-01,6,"Wholesale and retail trade, accommodation and food services",153394,2019,3,152351.0570874183,149037.0,4.9375088611844475,9.155844132895542
135,2019-04-01,2019-04-01,6,"Wholesale and retail trade, accommodation and food services",154399,2019,4,153981.45292075165,150497.0833333333,1.0701572174834473,8.80355006775968
136,2019-05-01,2019-05-01,6,"Wholesale and retail trade, accommodation and food services",154462,2019,5,154585.1430249183,151870.4583333333,0.39205377837119304,8.292226959431414
137,2019-06-01,2019-06-01,6,"Wholesale and retail trade, accommodation and food services",150821,2019,6,151432.96594158496,152986.7916666667,-2.0391203330744623,5.5319013791964355
138,2019-07-01,2019-07-01,6,"Wholesale and retail trade, accommodation and food services",155889,2019,7,157211.65007148692,153465.8333333333,3.8160014194868808,8.241437627642245
139,2019-08-01,2019-08-01,6,"Wholesale and retail trade, accommodation and food services",155839,2019,8,156956.08879697713,153523.91666666666,-0.16255873810470112,13.963323725533217
140,2019-09-01,2019-09-01,6,"Wholesale and retail trade, accommodation and food services",156197,2019,9,156963.26036560457,153077.70833333334,0.004569156050204803,12.865346839428726
141,2019-10-01,2019-10-01,6,"Wholesale and retail trade, accommodation and food services",155539,2019,10,156116.0258374183,151428.29166666666,-0.5397661377655183,12.34114589998021
142,2019-11-01,2019-11-01,6,"Wholesale and retail trade, accommodation and food services",155481,2019,11,155064.59354575165,149458.83333333334,-0.673494143875808,11.354105554773565
143,2019-12-01,2019-12-01,6,"Wholesale and retail trade, accommodation and food services",157691,2019,12,156023.21073325165,147984.04166666666,0.6182050754333979,7.5708994950409725
144,2020-01-01,2020-01-01,6,"Wholesale and retail trade, accommodation and food services",146704,2020,1,145979.9008374183,146381.16666666666,-6.437061414537926,0.3547271845656841
145,2020-02-01,2020-02-01,6,"Wholesale and retail trade, accommodation and food services",146310,2020,2,146060.6508374183,144512.24999999997,0.05531583425990583,0.6047554545502987
146,2020-03-01,2020-03-01,6,"Wholesale and retail trade, accommodation and food services",141807,2020,3,140764.0570874183,142659.7083333333,-3.6262975138291687,-7.605460849117341
147,2020-04-01,2020-04-01,6,"Wholesale and retail trade, accommodation and food services",126400,2020,4,125982.45292075163,141071.375,-10.500979065619642,-18.18335875451833
148,2020-05-01,2020-05-01,6,"Wholesale and retail trade, accommodation and food services",135194,2020,5,135317.1430249183,139934.04166666666,7.409516077638689,-12.464328474887198
149,2020-06-01,2020-06-01,6,"Wholesale and retail trade, accommodation and food services",134694,2020,6,135305.96594158496,139098.5833333333,-0.008259916728570182,-10.649596605154631
150,2020-07-01,2020-07-01,6,"Wholesale and retail trade, accommodation and food services",133547,2020,7,134869.65007148692,138739.66666666666,-0.3224660990088224,-14.211414987273974
151,2020-08-01,2020-08-01,6,"Wholesale and retail trade, accommodation and food services",133327,2020,8,134444.08879697713,138759.875,-0.3155352403481637,-14.342865047509745
152,2020-09-01,2020-09-01,6,"Wholesale and retail trade, accommodation and food services",134248,2020,9,135014.26036560457,138988.99999999997,0.4240956770427129,-13.983527067974755
153,2020-10-01,2020-10-01,6,"Wholesale and retail trade, accommodation and food services",139368,2020,10,139945.0258374183,140126.625,3.652033095216556,-10.35832158374358
154,2020-11-01,2020-11-01,6,"Wholesale and retail trade, accommodation and food services",144356,2020,11,143939.59354575165,141575.04166666666,2.854383486965828,-7.174429536499948
155,2020-12-01,2020-12-01,6,"Wholesale and retail trade, accommodation and food services",148765,2020,12,147097.21073325165,142701.79166666666,2.1937099513181124,-5.720943671169875
156,2021-01-01,2021-01-01,6,"Wholesale and retail trade, accommodation and food services",147016,2021,1,146291.9008374183,144027.29166666666,-0.5474678220062978,0.21372805311568044
157,2021-02-01,2021-02-01,6,"Wholesale and retail trade, accommodation and food services",146483,2021,2,146233.6508374183,145635.91666666666,-0.03981765201392928,0.11844394709192851
158,2021-03-01,2021-03-01,6,"Wholesale and retail trade, accommodation and food services",147133,2021,3,146090.0570874183,147491.20833333328,-0.09819473778962529,3.7836363274840856
159,2021-04-01,2021-04-01,6,"Wholesale and retail trade, accommodation and food services",148377,2021,4,147959.45292075165,149246.66666666666,1.2796187985707475,17.44449285633809
160,2021-05-01,2021-05-01,6,"Wholesale and retail trade, accommodation and food services",147979,2021,5,148102.1430249183,150653.25,0.09643865352968461,9.448174646759778
161,2021-06-01,2021-06-01,6,"Wholesale and retail trade, accommodation and food services",148951,2021,6,149562.96594158496,151867.7083333333,0.9863617681891812,10.536859850034341
162,2021-07-01,2021-07-01,6,"Wholesale and retail trade, accommodation and food services",151102,2021,7,152424.65007148692,153051.58333333334,1.9133641218506359,13.016271630196318
163,2021-08-01,2021-08-01,6,"Wholesale and retail trade, accommodation and food services",154379,2021,8,155496.08879697713,154224.04166666666,2.0150538144910968,15.658553818450471
164,2021-09-01,2021-09-01,6,"Wholesale and retail trade, accommodation and food services",157723,2021,9,158489.26036560457,155396.9583333333,1.924917592323161,17.387052253911662
165,2021-10-01,2021-10-01,6,"Wholesale and retail trade, accommodation and food services",158024,2021,10,158601.0258374183,156559.95833333334,0.07051927149883674,13.330948983977242
166,2021-11-01,2021-11-01,6,"Wholesale and retail trade, accommodation and food services",159458,2021,11,159041.59354575165,157597.75000000003,0.2777836435843506,10.491901239946033
167,2021-12-01,2021-12-01,6,"Wholesale and retail trade, accommodation and food services",162810,2021,12,161142.21073325165,158522.37499999997,1.3207973717238364,9.548107628953906
168,2022-01-01,2022-01-01,6,"Wholesale and retail trade, accommodation and food services",161384,2022,1,160659.9008374183,159339.125,-0.2993069870635856,9.821459641821107
169,2022-02-01,2022-02-01,6,"Wholesale and retail trade, accommodation and food services",160254,2022,2,160004.6508374183,159964.62499999997,-0.407849125129911,9.417121107993488
170,2022-03-01,2022-03-01,6,"Wholesale and retail trade, accommodation and food services",161512,2022,3,160469.0570874183,160353.0833333333,0.2902454694719392,9.84255895758588
171,2022-04-01,2022-04-01,6,"Wholesale and retail trade, accommodation and food services",161910,2022,4,161492.45292075165,160591.87500000003,0.6377527555208484,9.146424735193094
172,2022-05-01,2022-05-01,6,"Wholesale and retail trade, accommodation and food services",159353,2022,5,159476.1430249183,160787.125,-1.248547445633752,7.67983485430479
173,2022-06-01,2022-06-01,6,"Wholesale and retail trade, accommodation and food services",159768,2022,6,160379.96594158496,160688.125,0.5667449058668561,7.232405383178087
174,2022-07-01,2022-07-01,6,"Wholesale and retail trade, accommodation and food services",159887,2022,7,161209.65007148692,160302.375,0.5173240466980422,5.763503472620646
175,2022-08-01,2022-08-01,6,"Wholesale and retail trade, accommodation and food services",160606,2022,8,161723.08879697713,159914.91666666666,0.318491309461022,4.004602333200968
176,2022-09-01,2022-09-01,6,"Wholesale and retail trade, accommodation and food services",160819,2022,9,161585.26036560457,159489.49999999997,-0.0852249560640006,1.9534446642366365
177,2022-10-01,2022-10-01,6,"Wholesale and retail trade, accommodation and food services",160659,2022,10,161236.0258374183,159014.16666666663,-0.21613018872890244,1.6614016120558572
178,2022-11-01,2022-11-01,6,"Wholesale and retail trade, accommodation and food services",161509,2022,11,161092.59354575165,158219.375,-0.08895796762646846,1.2895997545509852
179,2022-12-01,2022-12-01,6,"Wholesale and retail trade, accommodation and food services",158383,2022,12,156715.21073325165,157094.625,-2.7173085466879576,-2.747262793439198
180,2023-01-01,2023-01-01,6,"Wholesale and retail trade, accommodation and food services",156553,2023,1,155828.9008374183,155940.87499999997,-0.565554480440289,-3.006973099584309
181,2023-02-01,2023-02-01,6,"Wholesale and retail trade, accommodation and food services",155786,2023,2,155536.6508374183,154760.54166666663,-0.18754544146141194,-2.7924188307125952
182,2023-03-01,2023-03-01,6,"Wholesale and retail trade, accommodation and food services",155770,2023,3,154727.0570874183,153880.625,-0.5205163835283244,-3.578259948814899
183,2023-04-01,2023-04-01,6,"Wholesale and retail trade, accommodation and food services",156244,2023,4,155826.45292075165,153303.7916666667,0.7105388378919386,-3.5085230904136733
184,2023-05-01,2023-05-01,6,"Wholesale and retail trade, accommodation and food services",145944,2023,5,146067.1430249183,152706.91666666666,-6.262935280184179,-8.408154188871265
185,2023-06-01,2023-06-01,6,"Wholesale and retail trade, accommodation and food services",146183,2023,6,146794.96594158496,152289.625,0.4982796963054925,-8.470509343385224
186,2023-07-01,2023-07-01,6,"Wholesale and retail trade, accommodation and food services",145782,2023,7,147104.65007148692,152098.83333333334,0.21096372611659753,-8.749476221643848
187,2023-08-01,2023-08-01,6,"Wholesale and retail trade, accommodation and food services",146383,2023,8,147500.08879697713,151911.29166666666,0.2688145652078644,-8.794662596294566
188,2023-09-01,2023-09-01,6,"Wholesale and retail trade, accommodation and food services",153924,2023,9,154690.26036560457,151691.25000000003,4.874689654271447,-4.267097125319042
189,2023-10-01,2023-10-01,6,"Wholesale and retail trade, accommodation and food services",153710,2023,10,154287.0258374183,151439.70833333334,-0.26067221506592686,-4.309830860633468
190,2023-11-01,2023-11-01,6,"Wholesale and retail trade, accommodation and food services",154133,2023,11,153716.59354575165,151558.41666666666,-0.36972149055991554,-4.578733160631099
191,2023-12-01,2023-12-01,6,"Wholesale and retail trade, accommodation and food services",155744,2023,12,154076.21073325165,152032.95833333337,0.2339481894600759,-1.6839463046710246
192,2024-01-01,2024-01-01,6,"Wholesale and retail trade, accommodation and food services",154613,2024,1,153888.9008374183,152393.4166666667,-0.12156964072644882,-1.2449551973828465
193,2024-02-01,2024-02-01,6,"Wholesale and retail trade, accommodation and food services",153225,2024,2,152975.6508374183,152627.8333333333,-0.5934476073520267,-1.6465572495044878
194,2024-03-01,2024-03-01,6,"Wholesale and retail trade, accommodation and food services",153050,2024,3,152007.0570874183,152493.16666666666,-0.6331685759777606,-1.7579342948811139
195,2024-04-01,2024-04-01,6,"Wholesale and retail trade, accommodation and food services",152927,2024,4,152509.45292075165,152022.58333333334,0.33050822965701165,-2.128650134702692
196,2024-05-01,2024-05-01,6,"Wholesale and retail trade, accommodation and food services",152110,2024,5,152233.1430249183,151526.9166666667,-0.18117558652375187,4.221346342721377
197,2024-06-01,2024-06-01,6,"Wholesale and retail trade, accommodation and food services",151406,2024,6,152017.96594158496,151162.875,-0.14134706743729186,3.558023918939024
198,2024-07-01,2024-07-01,6,"Wholesale and retail trade, accommodation and food services",149210,2024,7,150532.65007148692,150859.5,-0.9770660072302206,2.3303138264725964
199,2024-08-01,2024-08-01,6,"Wholesale and retail trade, accommodation and food services",148581,2024,8,149698.08879697713,150431.5,-0.554405488851395,1.4901685944239462
200,2024-09-01,2024-09-01,6,"Wholesale and retail trade, accommodation and food services",148494,2024,9,149260.26036560457,149883.5,-0.29247429602548003,-3.510240390808317
201,2024-10-01,2024-10-01,6,"Wholesale and retail trade, accommodation and food services",147846,2024,10,148423.0258374183,,-0.5609225966345721,-3.8007084316857953
202,2024-11-01,2024-11-01,6,"Wholesale and retail trade, accommodation and food services",148101,2024,11,147684.59354575165,,-0.4975186885595062,-3.9241046531548696
203,2024-12-01,2024-12-01,6,"Wholesale and retail trade, accommodation and food services",153039,2024,12,151371.21073325165,,2.496277437604144,-1.7556246919150253
204,2025-01-01,2025-01-01,6,"Wholesale and retail trade, accommodation and food services",150037,2025,1,149312.9008374183,,-1.359776331220952,-2.9735737763404324
205,2025-02-01,2025-02-01,6,"Wholesale and retail trade, accommodation and food services",147529,2025,2,147279.6508374183,,-1.3617376586996577,-3.723468387824469
206,2025-03-01,2025-03-01,6,"Wholesale and retail trade, accommodation and food services",145594,2025,3,144551.0570874183,,-1.8526617455198124,-4.90503542589612
0,2008-01-01,2008-01-01,7,"Transport, communications and information services",33772,2008,1,33382.06982741013,,,
1,2008-02-01,2008-02-01,7,"Transport, communications and information services",35399,2008,2,34944.30420241013,,4.679860724865081,
2,2008-03-01,2008-03-01,7,"Transport, communications and information services",36174,2008,3,35456.692223243466,,1.4662991080474752,
3,2008-04-01,2008-04-01,7,"Transport, communications and information services",36265,2008,4,35738.111494076795,,0.7936986029645654,
4,2008-05-01,2008-05-01,7,"Transport, communications and information services",36613,2008,5,36521.53857741013,,2.192133413269981,
5,2008-06-01,2008-06-01,7,"Transport, communications and information services",36792,2008,6,36999.25472324346,,1.3080394869475986,
6,2008-07-01,2008-07-01,7,"Transport, communications and information services",40409,2008,7,40956.72301368464,38698.70833333333,10.696075691370744,
7,2008-08-01,2008-08-01,7,"Transport, communications and information services",40030,2008,8,40814.659288194445,39327.0,-0.34686301792926644,
8,2008-09-01,2008-09-01,7,"Transport, communications and information services",40309,2008,9,40868.838209763075,39881.45833333333,0.13274378008663046,
9,2008-10-01,2008-10-01,7,"Transport, communications and information services",41559,2008,10,41771.731285743466,40389.583333333336,2.209245761639256,
10,2008-11-01,2008-11-01,7,"Transport, communications and information services",41364,2008,11,41454.01513991013,40874.49999999999,-0.760600856258431,
11,2008-12-01,2008-12-01,7,"Transport, communications and information services",41689,2008,12,41467.06201491013,41339.87499999999,0.0314731274062785,
12,2009-01-01,2009-01-01,7,"Transport, communications and information services",41791,2009,1,41401.06982741013,41654.958333333336,-0.15914362940946392,24.0218777369388
13,2009-02-01,2009-02-01,7,"Transport, communications and information services",42459,2009,2,42004.30420241013,41857.708333333336,1.4570502103320448,20.203578697992985
14,2009-03-01,2009-03-01,7,"Transport, communications and information services",42421,2009,3,41703.692223243466,42094.083333333336,-0.7156694650102491,17.618676780866792
15,2009-04-01,2009-04-01,7,"Transport, communications and information services",42213,2009,4,41686.111494076795,42295.79166666666,-0.04215628935817506,16.64329689325026
16,2009-05-01,2009-05-01,7,"Transport, communications and information services",42303,2009,5,42211.53857741013,42477.12499999999,1.2604367845822972,15.579847458889562
17,2009-06-01,2009-06-01,7,"Transport, communications and information services",42271,2009,6,42478.25472324346,42679.583333333336,0.6318560157294595,14.808406388137364
18,2009-07-01,2009-07-01,7,"Transport, communications and information services",42492,2009,7,43039.72301368464,42909.41666666667,1.3217781523729988,5.085856110372933
19,2009-08-01,2009-08-01,7,"Transport, communications and information services",42813,2009,8,43597.659288194445,43148.916666666664,1.2963286829992038,6.818628523514292
20,2009-09-01,2009-09-01,7,"Transport, communications and information services",43199,2009,9,43758.838209763075,43378.33333333333,0.36969627314893394,7.071402385276548
21,2009-10-01,2009-10-01,7,"Transport, communications and information services",43510,2009,10,43722.731285743466,43638.45833333333,-0.08251344299070595,4.670622787104506
22,2009-11-01,2009-11-01,7,"Transport, communications and information services",43765,2009,11,43855.01513991013,43934.041666666664,0.30255167112536174,5.79196005959004
23,2009-12-01,2009-12-01,7,"Transport, communications and information services",44147,2009,12,43925.06201491013,44245.91666666667,0.15972375058252997,5.927596218695674
24,2010-01-01,2010-01-01,7,"Transport, communications and information services",44849,2010,1,44459.06982741013,44556.29166666667,1.215724663789275,7.386282559238144
25,2010-02-01,2010-02-01,7,"Transport, communications and information services",45149,2010,2,44694.30420241013,44853.875,0.5291032311588673,6.404105605552801
26,2010-03-01,2010-03-01,7,"Transport, communications and information services",45237,2010,3,44519.692223243466,45141.375,-0.3906806074793989,6.752399727404734
27,2010-04-01,2010-04-01,7,"Transport, communications and information services",45640,2010,4,45113.111494076795,45436.16666666667,1.332936597714185,8.220963474818088
28,2010-05-01,2010-05-01,7,"Transport, communications and information services",45970,2010,5,45878.53857741013,45758.12499999999,1.6966843074741833,8.687198153829968
29,2010-06-01,2010-06-01,7,"Transport, communications and information services",46089,2010,6,46296.25472324346,46180.75,0.9104826761831664,8.988128219662595
30,2010-07-01,2010-07-01,7,"Transport, communications and information services",46123,2010,7,46670.72301368464,46659.83333333332,0.8088522336844095,8.436392582836817
31,2010-08-01,2010-08-01,7,"Transport, communications and information services",46324,2010,8,47108.659288194445,47106.62499999999,0.9383533106641417,8.053184637255795
32,2010-09-01,2010-09-01,7,"Transport, communications and information services",46588,2010,9,47147.838209763075,47573.083333333336,0.08316713351774752,7.744721154968581
33,2010-10-01,2010-10-01,7,"Transport, communications and information services",47196,2010,10,47408.731285743466,48058.666666666664,0.5533510885900261,8.430397396518273
34,2010-11-01,2010-11-01,7,"Transport, communications and information services",47806,2010,11,47896.01513991013,48527.54166666667,1.0278356769973351,9.214453551339673
35,2010-12-01,2010-12-01,7,"Transport, communications and information services",50249,2010,12,50027.06201491013,48989.12499999999,4.449319779056671,13.89184151391456
36,2011-01-01,2011-01-01,7,"Transport, communications and information services",50245,2011,1,49855.06982741013,49442.37499999999,-0.34379829750693647,12.137006061861499
37,2011-02-01,2011-02-01,7,"Transport, communications and information services",50476,2011,2,50021.30420241013,49883.58333333333,0.3334352465566237,11.9187446701827
38,2011-03-01,2011-03-01,7,"Transport, communications and information services",51105,2011,3,50387.692223243466,50334.04166666667,0.7324639504614927,13.18068411294262
39,2011-04-01,2011-04-01,7,"Transport, communications and information services",51426,2011,4,50899.111494076795,50779.666666666664,1.0149686327515894,12.82553964551898
40,2011-05-01,2011-05-01,7,"Transport, communications and information services",51437,2011,5,51345.53857741013,51199.04166666667,0.877082271633145,11.916247050405971
41,2011-06-01,2011-06-01,7,"Transport, communications and information services",51700,2011,6,51907.25472324346,51531.75,1.0939921196589708,12.119770883286908
42,2011-07-01,2011-07-01,7,"Transport, communications and information services",51390,2011,7,51937.72301368464,51722.70833333333,0.058697557024789404,11.285447620889922
43,2011-08-01,2011-08-01,7,"Transport, communications and information services",51646,2011,8,52430.659288194445,51857.79166666666,0.9490910380879125,11.297286062508904
44,2011-09-01,2011-09-01,7,"Transport, communications and information services",52077,2011,9,52636.838209763075,52011.20833333333,0.39324113861571863,11.642103240405554
45,2011-10-01,2011-10-01,7,"Transport, communications and information services",52402,2011,10,52614.731285743466,52157.833333333336,-0.04199895884989813,10.98109959665916
46,2011-11-01,2011-11-01,7,"Transport, communications and information services",52665,2011,11,52755.01513991013,52304.16666666667,0.2666246709591702,10.1448940706367
47,2011-12-01,2011-12-01,7,"Transport, communications and information services",53375,2011,12,53153.06201491013,52462.5,0.7545194972351954,6.248617996132411
48,2012-01-01,2012-01-01,7,"Transport, communications and information services",51702,2012,1,51312.06982741013,52557.624999999985,-3.4635675118464104,2.922471084774103
49,2012-02-01,2012-02-01,7,"Transport, communications and information services",52261,2012,2,51806.30420241013,52591.99999999999,0.963193214895397,3.568479527796864
50,2012-03-01,2012-03-01,7,"Transport, communications and information services",53002,2012,3,52284.692223243466,52631.62499999999,0.9234166154069801,3.764808262294106
51,2012-04-01,2012-04-01,7,"Transport, communications and information services",53048,2012,4,52521.111494076795,52675.0,0.45217684331748664,3.1866960981995707
52,2012-05-01,2012-05-01,7,"Transport, communications and information services",53327,2012,5,53235.53857741013,52642.91666666667,1.3602664966713585,3.6809429842683983
53,2012-06-01,2012-06-01,7,"Transport, communications and information services",53610,2012,6,53817.25472324346,52518.58333333333,1.092721443941902,3.6796397925177304
54,2012-07-01,2012-07-01,7,"Transport, communications and information services",51763,2012,7,52310.72301368464,52538.875,-2.79934700739789,0.7181677947293075
55,2012-08-01,2012-08-01,7,"Transport, communications and information services",52098,2012,8,52882.659288194445,52708.791666666664,1.0933442352922151,0.8620910096047041
56,2012-09-01,2012-09-01,7,"Transport, communications and information services",52576,2012,9,53135.838209763075,52863.70833333333,0.47875603265123967,0.9480052696391628
57,2012-10-01,2012-10-01,7,"Transport, communications and information services",52944,2012,10,53156.731285743466,53023.62499999999,0.039320121191854795,1.030129750271791
58,2012-11-01,2012-11-01,7,"Transport, communications and information services",51353,2012,11,51443.01513991013,53183.083333333336,-3.2238930129493304,-2.4869673461764386
59,2012-12-01,2012-12-01,7,"Transport, communications and information services",51703,2012,12,51481.06201491013,53319.62499999999,0.07395926326736468,-3.145632512254859
60,2013-01-01,2013-01-01,7,"Transport, communications and information services",53861,2013,1,53471.06982741013,53492.875,3.865514297128625,4.207587039972993
61,2013-02-01,2013-02-01,7,"Transport, communications and information services",54180,2013,2,53725.30420241013,53730.41666666667,0.4754615455059952,3.704182395452027
62,2013-03-01,2013-03-01,7,"Transport, communications and information services",54801,2013,3,54083.692223243466,53894.62499999999,0.6670749028858225,3.4407776416062408
63,2013-04-01,2013-04-01,7,"Transport, communications and information services",55087,2013,4,54560.111494076795,53965.083333333336,0.8808926522005711,3.8822483797395613
64,2013-05-01,2013-05-01,7,"Transport, communications and information services",55115,2013,5,55023.53857741013,54108.58333333333,0.8493880797579401,3.358658609981102
65,2013-06-01,2013-06-01,7,"Transport, communications and information services",55099,2013,6,55306.25472324346,54316.91666666666,0.5138094589020037,2.766770634543181
66,2013-07-01,2013-07-01,7,"Transport, communications and information services",54432,2013,7,54979.72301368464,54426.66666666666,-0.5904064760718364,5.102204378444131
67,2013-08-01,2013-08-01,7,"Transport, communications and information services",55130,2013,8,55914.659288194445,54446.541666666664,1.7005110671021395,5.733448432455934
68,2013-09-01,2013-09-01,7,"Transport, communications and information services",53485,2013,9,54044.838209763075,54446.29166666667,-3.3440623661747937,1.7107098158714695
69,2013-10-01,2013-10-01,7,"Transport, communications and information services",53726,2013,10,53938.731285743466,54435.791666666664,-0.19633128256907328,1.4711213069072526
70,2013-11-01,2013-11-01,7,"Transport, communications and information services",54015,2013,11,54105.01513991013,54429.20833333333,0.308282842779084,5.174657808762051
71,2013-12-01,2013-12-01,7,"Transport, communications and information services",54041,2013,12,53819.06201491013,54414.70833333332,-0.5285150078242373,4.541475852465626
72,2014-01-01,2014-01-01,7,"Transport, communications and information services",54157,2014,1,53767.06982741013,54579.66666666666,-0.09660552516800314,0.5535703717083118
73,2014-02-01,2014-02-01,7,"Transport, communications and information services",54361,2014,2,53906.30420241013,54904.54166666666,0.2589584581174531,0.33689897653828016
74,2014-03-01,2014-03-01,7,"Transport, communications and information services",54614,2014,3,53896.692223243466,55272.66666666666,-0.01783089994552567,-0.34576041744360797
75,2014-04-01,2014-04-01,7,"Transport, communications and information services",55022,2014,4,54495.111494076795,55713.66666666666,1.1103079728058907,-0.11913465390747113
76,2014-05-01,2014-05-01,7,"Transport, communications and information services",55022,2014,5,54930.53857741013,56155.95833333333,0.7990204467801965,-0.16901857351315774
77,2014-06-01,2014-06-01,7,"Transport, communications and information services",54844,2014,6,55051.25472324346,56608.291666666664,0.21976144592723568,-0.46106900797394657
78,2014-07-01,2014-07-01,7,"Transport, communications and information services",58646,2014,7,59193.72301368464,57075.91666666667,7.524748184698815,7.664643925090564
79,2014-08-01,2014-08-01,7,"Transport, communications and information services",58713,2014,8,59497.659288194445,57550.125,0.5134603113906788,6.407979670469888
80,2014-09-01,2014-09-01,7,"Transport, communications and information services",58737,2014,9,59296.838209763075,58022.12499999999,-0.3375276957680584,9.71785682772428
81,2014-10-01,2014-10-01,7,"Transport, communications and information services",59058,2014,10,59270.731285743466,58477.416666666664,-0.0440275144641844,9.885289981615308
82,2014-11-01,2014-11-01,7,"Transport, communications and information services",59298,2014,11,59388.01513991013,58913.625,0.19787819657772765,9.76434437055178
